word_id	seg_id	spkr_id	language	spkr_gender	spkr_age	split	start	end	duration	num_ph	orth	phon	IPA	correct_IPA	frequency	file
CZE022_63_5	CZE022_63	CZE022	CZE	male	47.0	TRA	2.51	2.91	0.4	5	tepla	t e p l a	t ɛ p l a	t ɛ p l a	52	Czech/wav/022/CZ022_63.wav
CZE022_113_8	CZE022_113	CZE022	CZE	male	47.0	TRA	3.18	3.53	0.35	4	vůči	v uu ch i	v uː t̠ʃ i	v uː t̠ʃ i	186	Czech/wav/022/CZ022_113.wav
CZE080_83_18	CZE080_83	CZE080	CZE	male	18.0	TRA	9.76	10.17	0.41	7	dostane	d o s t a n e	d o s t a n ɛ	d o s t a n ɛ	15	Czech/wav/080/CZ080_83.wav
CZE066_103_24	CZE066_103	CZE066	CZE	female	20.0	TRA	11.52	12.18	0.66	6	provoz	p r o v o s	p r o v o s	p r o v o s	25	Czech/wav/066/CZ066_103.wav
DEU030_181_17	DEU030_181	DEU030	DEU	male		TRA	6.06	6.56	0.5	7	sprechen	S p r e C etu n	ʃ p r ɛ ç ə n	ʃ p r ɛ ç ə n	16	German/wav/030/GE030_181.wav
DEU053_39_16	DEU053_39	DEU053	DEU	male		TRA	4.05	4.27	0.22	4	ende	e n d etu	ɛ n d ə	ɛ n d ə	79	German/wav/053/GE053_39.wav
CZE031_124_19	CZE031_124	CZE031	CZE	male	21.0	TRA	7.84	8.2	0.36	5	které	k t e r ee	k t ɛ r ɛː	k t ɛ r ɛː	728	Czech/wav/031/CZ031_124.wav
DEU055_41_14	DEU055_41	DEU055	DEU	male		TRA	4.46	5.09	0.63	9	politisches	p ol l il t i S etu s	p oː l iː t ɪ ʃ ə s	p oː l iː t ɪ ʃ ə s	13	German/wav/055/GE055_41.wav
CZE008_15_16	CZE008_15	CZE008	CZE	male	27.0	TRA	4.94	5.38	0.44	4	soudu	s ow d u	s ou̯ d u	s o u ̯ d u	34	Czech/wav/008/CZ008_15.wav
CZE019_110_24	CZE019_110	CZE019	CZE	male	33.0	TRA	12.41	12.82	0.41	5	které	k t e r ee	k t ɛ r ɛː	k t ɛ r ɛː	728	Czech/wav/019/CZ019_110.wav
DEU003_20_1	DEU003_20	DEU003	DEU	male		DEV	0.75	1.13	0.38	4	dort	d o atu t	d ɔ ʀ t	d ɔ ʀ t	21	German/wav/003/GE003_20.wav
DEU026_19_10	DEU026_19	DEU026	DEU	female		EVA	2.83	3.25	0.42	8	verluste	f e r l u s t etu	f ɛ ʀ l ʊ s t ə	f ɛ ʀ l ʊ s t ə	2	German/wav/026/GE026_19.wav
CZE043_45_6	CZE043_45	CZE043	CZE	male	22.0	TRA	2.76	3.32	0.56	10	přípravných	p rsh ii p r a v n ii x	p r̝ iː p r a v n iː x	p r̝ iː p r a v n iː x	4	Czech/wav/043/CZ043_45.wav
CZE017_32_4	CZE017_32	CZE017	CZE	female	46.0	EVA	1.62	2.04	0.42	6	vydání	v i d aa nj ii	v i d aː ɲ iː	v i d aː ɲ iː	13	Czech/wav/017/CZ017_32.wav
DEU004_31_8	DEU004_31	DEU004	DEU	male		DEV	2.87	3.39	0.52	8	angehende	a n g el etu n d etu	a n ɡ eː ə n d ə	a n ɡ eː ə n d ə	3	German/wav/004/GE004_31.wav
DEU034_112_8	DEU034_112	DEU034	DEU	male		TRA	3.17	3.6	0.43	4	jeder	j el d etu r	j eː d ɛ	j eː d ɛ	42	German/wav/034/GE034_112.wav
CZE039_65_12	CZE039_65	CZE039	CZE	male	20.0	TRA	4.6	5.27	0.67	8	americký	a m e r i c k ii	a m ɛ r i ts k iː	a m ɛ r i ts k iː	9	Czech/wav/039/CZ039_65.wav
DEU027_7_8	DEU027_7	DEU027	DEU	male		TRA	3.85	4.23	0.38	6	weniger	v el n i g etu r	v eː n ɪ ɡ ɛ	v eː n ɪ ɡ ɛ	39	German/wav/027/GE027_7.wav
CZE096_64_7	CZE096_64	CZE096	CZE	male	18.0	EVA	2.37	2.77	0.4	6	poblíž	p o b l ii sh	p o b l iː ʃ	p o b l iː ʃ	3	Czech/wav/096/CZ096_64.wav
DEU009_27_19	DEU009_27	DEU009	DEU	male		EVA	10.91	11.57	0.66	9	liberalen	l il b el r al l etu n	l iː b eː r aː l ə n	l iː b eː r aː l ə n	5	German/wav/009/GE009_27.wav
CZE088_43_16	CZE088_43	CZE088	CZE	female	69.0	EVA	8.35	8.92	0.57	7	povinen	p o v i n e n	p o v i n ɛ n	p o v i n ɛ n	2	Czech/wav/088/CZ088_43.wav
CZE030_109_28	CZE030_109	CZE030	CZE	male	21.0	TRA	11.71	12.24	0.53	8	zbytečně	z b i t e ch nj e	z b i t ɛ t̠ʃ ɲ ɛ	z b i t ɛ t̠ʃ ɲ ɛ	57	Czech/wav/030/CZ030_109.wav
CZE094_102_27	CZE094_102	CZE094	CZE	male	47.0	EVA	13.26	13.77	0.51	7	desetin	d e s e tj i n	d ɛ s ɛ c i n	d ɛ s ɛ c i n	12	Czech/wav/094/CZ094_102.wav
CZE051_107_27	CZE051_107	CZE051	CZE	male	25.0	TRA	9.95	10.62	0.67	8	sympozií	s i m p o z i j ii	s i m p o z i iː	s i m p o z i iː	52	Czech/wav/051/CZ051_107.wav
DEU016_187_10	DEU016_187	DEU016	DEU	male		EVA	3.03	3.56	0.53	8	minderheit	m i n d etu r h a i t	m ɪ n d ɛ h aɪ t	m ɪ n d ɛ h a ɪ t	8	German/wav/016/GE016_187.wav
CZE010_110_14	CZE010_110	CZE010	CZE	male	51.0	TRA	7.45	7.99	0.54	6	vyloučí	v i l ow ch ii	v i l ou̯ t̠ʃ iː	v i l o u ̯ t̠ʃ iː	52	Czech/wav/010/CZ010_110.wav
CZE087_19_21	CZE087_19	CZE087	CZE	female	44.0	DEV	8.23	8.82	0.59	9	kilometrů	k i l o m e t r uu	k i l o m ɛ t r uː	k i l o m ɛ t r uː	2	Czech/wav/087/CZ087_19.wav
CZE007_136_11	CZE007_136	CZE007	CZE	male	33.0	TRA	3.65	4.29	0.64	8	telefonu	t e l e f o n u	t ɛ l ɛ f o n u	t ɛ l ɛ f o n u	52	Czech/wav/007/CZ007_136.wav
DEU050_187_2	DEU050_187	DEU050	DEU	male		TRA	0.62	1.0	0.38	8	verzögern	f e r ts g atu n	f ɛ ʀ ts øː ɡ ɛ n	f ɛ ʀ ts øː ɡ ɛ n	2	German/wav/050/GE050_187.wav
CZE095_54_9	CZE095_54	CZE095	CZE	male	18.0	DEV	3.59	3.97	0.38	5	úplně	uu p l nj e	uː p l̩ ɲ ɛ	uː p l̩ ɲ ɛ	2	Czech/wav/095/CZ095_54.wav
DEU013_15_6	DEU013_15	DEU013	DEU	male		TRA	1.56	1.95	0.39	6	kleidung	k l a i d u ng	k l aɪ d ʊ ŋ	k l a ɪ d ʊ ŋ	3	German/wav/013/GE013_15.wav
DEU041_97_8	DEU041_97	DEU041	DEU	male		TRA	4.38	4.89	0.51	6	möglich	m g l i C	m øː k l ɪ ç	m øː k l ɪ ç	48	German/wav/041/GE041_97.wav
CZE083_61_11	CZE083_61	CZE083	CZE	male	19.0	DEV	4.08	4.34	0.26	5	jehož	j e h o sh	j ɛ ɦ o ʃ	j ɛ ɦ o ʃ	7	Czech/wav/083/CZ083_61.wav
DEU038_27_4	DEU038_27	DEU038	DEU	male		TRA	0.78	0.98	0.2	4	nicht	n i C t	n ɪ ç t	n ɪ ç t	1251	German/wav/038/GE038_27.wav
CZE020_85_18	CZE020_85	CZE020	CZE	female	25.0	TRA	7.94	8.3	0.36	6	úklidu	uu k l i d u	uː k l i d u	uː k l i d u	3	Czech/wav/020/CZ020_85.wav
DEU024_8_16	DEU024_8	DEU024	DEU	male		TRA	5.82	6.59	0.77	10	ermutigend	e r m ul t i g etu n t	ɛ ʀ m uː t ɪ ɡ ə n t	ɛ ʀ m uː t ɪ ɡ ə n t	2	German/wav/024/GE024_8.wav
CZE076_89_5	CZE076_89	CZE076	CZE	male	25.0	TRA	2.06	2.51	0.45	6	čtenář	ch t e n aa rsh	t̠ʃ t ɛ n aː r̝	t̠ʃ t ɛ n aː r̝	12	Czech/wav/076/CZ076_89.wav
DEU013_136_28	DEU013_136	DEU013	DEU	male		TRA	7.11	7.75	0.64	10	unbeweglich	u n b etu v el k l i C	ʊ n b ə v eː k l ɪ ç	ʊ n b ə v eː k l ɪ ç	2	German/wav/013/GE013_136.wav
DEU010_173_8	DEU010_173	DEU010	DEU	female		DEV	2.2	2.93	0.73	13	demonstranten	d el m o n s t r a n t etu n	d eː m ɔ n s t ʀ a n t ə n	d eː m ɔ n s t ʀ a n t ə n	4	German/wav/010/GE010_173.wav
DEU015_33_19	DEU015_33	DEU015	DEU	male		TRA	6.48	6.72	0.24	4	trotz	t r o ts	t ʀ ɔ ts	t ʀ ɔ ts	30	German/wav/015/GE015_33.wav
CZE021_119_22	CZE021_119	CZE021	CZE	female	19.0	TRA	9.7	10.22	0.52	8	rozvinout	r o z v i n ow t	r o z v i n ou̯ t	r o z v i n o u ̯ t	52	Czech/wav/021/CZ021_119.wav
CZE071_103_2	CZE071_103	CZE071	CZE	female	20.0	TRA	0.76	1.09	0.33	6	neměl	n e m nj e l	n ɛ m ɲ ɛ l	n ɛ m ɲ ɛ l	69	Czech/wav/071/CZ071_103.wav
DEU074_19_11	DEU074_19	DEU074	DEU	male		TRA	3.98	4.51	0.53	5	nutzung	n u ts u ng	n ʊ ts ʊ ŋ	n ʊ ts ʊ ŋ	5	German/wav/074/GE074_19.wav
DEU043_199_4	DEU043_199	DEU043	DEU	male		TRA	1.06	1.4	0.34	5	deutsche	d eU t S etu	d ɔɪ t ʃ ə	d ɔ ɪ t ʃ ə	63	German/wav/043/GE043_199.wav
CZE044_20_4	CZE044_20	CZE044	CZE	male	20.0	TRA	1.12	1.62	0.5	6	vyrábí	v i r aa b ii	v i r aː b iː	v i r aː b iː	12	Czech/wav/044/CZ044_20.wav
CZE070_24_15	CZE070_24	CZE070	CZE	female	23.0	TRA	6.43	7.03	0.6	8	padesáti	p a d e s aa tj i	p a d ɛ s aː c i	p a d ɛ s aː c i	28	Czech/wav/070/CZ070_24.wav
DEU054_14_2	DEU054_14	DEU054	DEU	male		TRA	0.25	0.46	0.21	4	einem	aI n etu m	aɪ n ə m	a ɪ n ə m	336	German/wav/054/GE054_14.wav
DEU007_96_9	DEU007_96	DEU007	DEU	male		TRA	3.07	3.36	0.29	4	blick	b l i k	b l ɪ k	b l ɪ k	10	German/wav/007/GE007_96.wav
DEU041_101_8	DEU041_101	DEU041	DEU	male		TRA	3.44	3.79	0.35	5	himmel	h i m etu l	h ɪ m ə l	h ɪ m ə l	5	German/wav/041/GE041_101.wav
DEU022_85_5	DEU022_85	DEU022	DEU	male		TRA	2.4	2.7	0.3	4	nicht	n i C t	n ɪ ç t	n ɪ ç t	1251	German/wav/022/GE022_85.wav
DEU022_13_7	DEU022_13	DEU022	DEU	male		TRA	2.17	3.19	1.02	14	rechtsradikalen	r e C ts r a d il k al l etu n	r ɛ ç t s r a d iː k aː l ə n	r ɛ ç t s r a d iː k aː l ə n	10	German/wav/022/GE022_13.wav
CZE020_138_18	CZE020_138	CZE020	CZE	female	25.0	TRA	6.92	7.25	0.33	5	rychlý	r i x l ii	r i x l iː	r i x l iː	104	Czech/wav/020/CZ020_138.wav
DEU021_54_8	DEU021_54	DEU021	DEU	male		EVA	2.83	3.07	0.24	6	werden	v el r d etu n	v ɛ ʀ d ə n	v ɛ ʀ d ə n	71	German/wav/021/GE021_54.wav
CZE038_65_30	CZE038_65	CZE038	CZE	male	21.0	TRA	16.87	17.51	0.64	8	umístili	u m ii s tj i l i	u m iː s c i l i	u m iː s c i l i	2	Czech/wav/038/CZ038_65.wav
DEU021_77_19	DEU021_77	DEU021	DEU	male		EVA	6.14	6.49	0.35	6	berlin	b e r l il n	b ɛ ʀ l iː n	b ɛ ʀ l iː n	6	German/wav/021/GE021_77.wav
DEU030_4_3	DEU030_4	DEU030	DEU	male		TRA	2.12	2.2	0.08	4	läßt	l t	l ɛ s t	l ɛ s t	26	German/wav/030/GE030_4.wav
CZE097_64_27	CZE097_64	CZE097	CZE	female	16.0	DEV	11.08	11.28	0.2	4	byla	b i l a	b i l a	b i l a	26	Czech/wav/097/CZ097_64.wav
CZE089_52_16	CZE089_52	CZE089	CZE	female	18.0	DEV	8.61	9.41	0.8	10	sekretářky	s e k r e t aa rsh k i	s ɛ k r ɛ t aː r̝ k i	s ɛ k r ɛ t aː r̝ k i	2	Czech/wav/089/CZ089_52.wav
CZE005_15_3	CZE005_15	CZE005	CZE	male	28.0	TRA	1.06	1.64	0.58	6	sdělit	z dj e l i t	z ɟ ɛ l i t	z ɟ ɛ l i t	2	Czech/wav/005/CZ005_15.wav
CZE058_62_2	CZE058_62	CZE058	CZE	male	21.0	TRA	0.77	1.28	0.51	7	minulém	m i n u l ee m	m i n u l ɛː m	m i n u l ɛː m	5	Czech/wav/058/CZ058_62.wav
DEU012_28_10	DEU012_28	DEU012	DEU	male		TRA	4.21	4.97	0.76	12	industriellen	i n d u s t r il e l etu n	ɪ n d ʊ s t ʀ ɪ ɛ l ə n	ɪ n d ʊ s t ʀ ɪ ɛ l ə n	4	German/wav/012/GE012_28.wav
DEU054_84_5	DEU054_84	DEU054	DEU	male		TRA	1.62	2.18	0.56	9	hilfsgüter	h i l f s g t atu	h ɪ l f s ɡ yː t ɛ	h ɪ l f s ɡ yː t ɛ	2	German/wav/054/GE054_84.wav
DEU050_178_16	DEU050_178	DEU050	DEU	male		TRA	5.32	5.83	0.51	4	aidid	aI d i t	aɪ d iː t	a ɪ d iː t	5	German/wav/050/GE050_178.wav
CZE026_125_30	CZE026_125	CZE026	CZE	male	25.0	EVA	12.44	13.08	0.64	6	roletou	r o l e t ow	r o l ɛ t ou̯	r o l ɛ t o u ̯	52	Czech/wav/026/CZ026_125.wav
CZE079_82_16	CZE079_82	CZE079	CZE	female	20.0	TRA	7.28	7.85	0.57	7	závěru	z aa v j e r u	z aː v j ɛ r u	z aː v j ɛ r u	12	Czech/wav/079/CZ079_82.wav
CZE098_58_21	CZE098_58	CZE098	CZE	female	16.0	EVA	10.32	11.1	0.78	7	pancéřů	p a n c ee rzh uu	p a n ts ɛː r̝ uː	p a n ts ɛː r̝ uː	2	Czech/wav/098/CZ098_58.wav
DEU007_69_19	DEU007_69	DEU007	DEU	male		TRA	8.68	9.1	0.42	5	unfall	u n f a l	ʊ n f a l	ʊ n f a l	10	German/wav/007/GE007_69.wav
CZE004_51_24	CZE004_51	CZE004	CZE	female	58.0	TRA	10.97	11.6	0.63	8	nynějších	n i nj e j sh ii x	n i ɲ ɛ j ʃ iː x	n i ɲ ɛ j ʃ iː x	5	Czech/wav/004/CZ004_51.wav
CZE044_137_21	CZE044_137	CZE044	CZE	male	20.0	TRA	7.64	8.2	0.56	5	kroků	k r o k uu	k r o k uː	k r o k uː	55	Czech/wav/044/CZ044_137.wav
CZE033_131_13	CZE033_131	CZE033	CZE	male	18.0	DEV	3.54	4.2	0.66	10	opatovické	o p a t o v i c k ee	o p a t o v i ts k ɛː	o p a t o v i ts k ɛː	50	Czech/wav/033/CZ033_131.wav
CZE006_133_18	CZE006_133	CZE006	CZE	female	26.0	TRA	5.61	5.89	0.28	4	lidi	l i dj i	l i ɟ i	l i ɟ i	122	Czech/wav/006/CZ006_133.wav
DEU010_77_15	DEU010_77	DEU010	DEU	female		DEV	4.6	5.1	0.5	9	zumindest	ts u m i n d etu s t	ts uː m ɪ n d ə s t	ts uː m ɪ n d ə s t	4	German/wav/010/GE010_77.wav
DEU073_5_4	DEU073_5	DEU073	DEU	male		EVA	1.53	1.98	0.45	7	relativ	r el l a t il f	r eː l a t iː f	r eː l a t iː f	4	German/wav/073/GE073_5.wav
DEU072_54_13	DEU072_54	DEU072	DEU	male		TRA	5.32	6.0	0.68	8	politiker	p o l i t i k atu	p oː l iː t iː k ɛ	p oː l iː t iː k ɛ	48	German/wav/072/GE072_54.wav
CZE033_20_7	CZE033_20	CZE033	CZE	male	18.0	DEV	2.73	3.2	0.47	7	ukončit	u k o n ch i t	u k o n t̠ʃ i t	u k o n t̠ʃ i t	5	Czech/wav/033/CZ033_20.wav
DEU016_105_3	DEU016_105	DEU016	DEU	male		EVA	1.18	1.68	0.5	9	lambsdorff	l a m p s d o r f	l a m p s d ɔ ʀ f	l a m p s d ɔ ʀ f	12	German/wav/016/GE016_105.wav
CZE014_14_2	CZE014_14	CZE014	CZE	female	21.0	TRA	0.98	1.17	0.19	4	bylo	b i l o	b i l o	b i l o	148	Czech/wav/014/CZ014_14.wav
DEU001_21_6	DEU001_21	DEU001	DEU	male		DEV	1.79	2.12	0.33	10	einzelmeinung	k n a p	aɪ n ts ɛ l m aɪ n ʊ ŋ	a ɪ n ts ɛ l m a ɪ n ʊ ŋ	2	German/wav/001/GE001_21.wav
DEU007_177_2	DEU007_177	DEU007	DEU	male		TRA	1.2	1.9	0.7	9	bestanden	b etu S t a n d etu n	b ə ʃ t a n d ə n	b ə ʃ t a n d ə n	4	German/wav/007/GE007_177.wav
DEU013_60_21	DEU013_60	DEU013	DEU	male		TRA	8.57	9.21	0.64	8	griechischen	g r il C i S etu n	ɡ r iː ç ɪ ʃ ə n	ɡ r iː ç ɪ ʃ ə n	6	German/wav/013/GE013_60.wav
CZE090_90_10	CZE090_90	CZE090	CZE	female	21.0	EVA	6.3	7.1	0.8	7	členové	ch l e n o v ee	t̠ʃ l ɛ n o v ɛː	t̠ʃ l ɛ n o v ɛː	4	Czech/wav/090/CZ090_90.wav
CZE012_133_24	CZE012_133	CZE012	CZE	male	17.0	TRA	8.12	8.49	0.37	5	které	k t e r ee	k t ɛ r ɛː	k t ɛ r ɛː	728	Czech/wav/012/CZ012_133.wav
DEU003_99_11	DEU003_99	DEU003	DEU	male		DEV	5.32	5.63	0.31	4	nicht	n i C t	n ɪ ç t	n ɪ ç t	141	German/wav/003/GE003_99.wav
CZE029_9_27	CZE029_9	CZE029	CZE	female	19.0	TRA	7.59	7.87	0.28	5	který	k t e r ii	k t ɛ r iː	k t ɛ r iː	485	Czech/wav/029/CZ029_9.wav
CZE058_70_30	CZE058_70	CZE058	CZE	male	21.0	TRA	13.7	14.02	0.32	4	duchu	d u x u	d u x u	d u x u	5	Czech/wav/058/CZ058_70.wav
CZE101_51_3	CZE101_51	CZE101	CZE	female	18.0	DEV	1.64	2.12	0.48	8	vědecké	v j e d e c k ee	v j ɛ d ɛ ts k ɛː	v j ɛ d ɛ ts k ɛː	2	Czech/wav/101/CZ101_51.wav
DEU002_182_10	DEU002_182	DEU002	DEU	male		DEV	3.54	4.2	0.66	7	gewesen	g etu v el z etu n	ɡ ə v eː z ə n	ɡ ə v eː z ə n	16	German/wav/002/GE002_182.wav
DEU018_12_1	DEU018_12	DEU018	DEU	female		EVA	0.42	0.86	0.44	7	deshalb	d e s h a l p	d ɛ s h a l p	d ɛ s h a l p	8	German/wav/018/GE018_12.wav
CZE092_62_10	CZE092_62	CZE092	CZE	female	19.0	EVA	5.94	6.41	0.47	8	vzniknout	v z nj i k n ow t	v z ɲ i k n ou̯ t	v z ɲ i k n o u ̯ t	3	Czech/wav/092/CZ092_62.wav
DEU013_43_20	DEU013_43	DEU013	DEU	male		TRA	5.96	6.31	0.35	6	ordnung	o r d n u ng	ɔ ʀ d n ʊ ŋ	ɔ ʀ d n ʊ ŋ	15	German/wav/013/GE013_43.wav
CZE073_101_6	CZE073_101	CZE073	CZE	female	21.0	TRA	2.97	3.56	0.59	6	koukala	k ow k a l a	k ou̯ k a l a	k o u ̯ k a l a	2	Czech/wav/073/CZ073_101.wav
DEU025_10_2	DEU025_10	DEU025	DEU	male		TRA	0.57	1.28	0.71	11	hintergründe	h i n t etu r g r n d etu	h ɪ n t ɛ ɡ r ʏ n d ə	h ɪ n t ɛ ɡ r ʏ n d ə	3	German/wav/025/GE025_10.wav
CZE018_130_18	CZE018_130	CZE018	CZE	female	26.0	TRA	10.57	11.05	0.48	5	firem	f i r e m	f i r ɛ m	f i r ɛ m	176	Czech/wav/018/CZ018_130.wav
CZE089_61_7	CZE089_61	CZE089	CZE	female	18.0	DEV	2.59	2.89	0.3	5	konec	k o n e c	k o n ɛ ts	k o n ɛ ts	2	Czech/wav/089/CZ089_61.wav
DEU017_141_9	DEU017_141	DEU017	DEU	male		TRA	2.56	3.43	0.87	13	innerparteilichen	i n etu r p a r t a i l i C etu n	ɪ n ɛ p a ʀ t aɪ l ɪ ç ə n	ɪ n ɛ p a ʀ t a ɪ l ɪ ç ə n	3	German/wav/017/GE017_141.wav
CZE102_62_11	CZE102_62	CZE102	CZE	male	22.0	EVA	5.0	5.33	0.33	7	gelyella	d zh l j e l a	ɡ ɛ l i ɛ l a	ɡ ɛ l i ɛ l a	5	Czech/wav/102/CZ102_62.wav
CZE089_65_8	CZE089_65	CZE089	CZE	female	18.0	DEV	3.02	3.38	0.36	5	emise	e m i s e	ɛ m i s ɛ	ɛ m i s ɛ	3	Czech/wav/089/CZ089_65.wav
DEU014_68_16	DEU014_68	DEU014	DEU	male		DEV	6.61	6.85	0.24	4	nicht	n i C t	n ɪ ç t	n ɪ ç t	1251	German/wav/014/GE014_68.wav
CZE005_111_9	CZE005_111	CZE005	CZE	male	28.0	TRA	2.86	3.81	0.95	11	uspořádáním	u s p o rzh aa d aa nj ii m	u s p o r̝ aː d aː ɲ iː m	u s p o r̝ aː d aː ɲ iː m	52	Czech/wav/005/CZ005_111.wav
DEU002_39_9	DEU002_39	DEU002	DEU	male		DEV	2.97	3.46	0.49	7	dienstag	d il n s t al k	d iː n s t aː k	d iː n s t aː k	8	German/wav/002/GE002_39.wav
CZE101_87_17	CZE101_87	CZE101	CZE	female	18.0	DEV	7.73	7.98	0.25	4	nový	n o v ii	n o v iː	n o v iː	6	Czech/wav/101/CZ101_87.wav
CZE006_43_23	CZE006_43	CZE006	CZE	female	26.0	TRA	9.7	10.41	0.71	9	sedmdesát	s e d m d e s aa t	s ɛ d m d ɛ s aː t	s ɛ d m d ɛ s aː t	65	Czech/wav/006/CZ006_43.wav
CZE035_33_20	CZE035_33	CZE035	CZE	female	21.0	TRA	8.18	8.78	0.6	9	celkového	c e l k o v ee h o	ts ɛ l k o v ɛː ɦ o	ts ɛ l k o v ɛː ɦ o	7	Czech/wav/035/CZ035_33.wav
CZE018_136_20	CZE018_136	CZE018	CZE	female	26.0	TRA	8.15	8.56	0.41	5	tento	t e n t o	t ɛ n t o	t ɛ n t o	122	Czech/wav/018/CZ018_136.wav
DEU066_55_8	DEU066_55	DEU066	DEU	male		TRA	3.42	3.88	0.46	8	militärs	m i l i t r s	m iː l iː t ɛː ʀ s	m iː l iː t ɛː ʀ s	8	German/wav/066/GE066_55.wav
CZE091_45_23	CZE091_45	CZE091	CZE	female	20.0	DEV	15.55	15.85	0.3	4	všech	f sh e x	f ʃ ɛ x	f ʃ ɛ x	6	Czech/wav/091/CZ091_45.wav
DEU030_102_7	DEU030_102	DEU030	DEU	male		TRA	2.03	2.78	0.75	9	gesellschaft	g etu z e l S a f t	ɡ ə z ɛ l ʃ a f t	ɡ ə z ɛ l ʃ a f t	23	German/wav/030/GE030_102.wav
DEU027_33_3	DEU027_33	DEU027	DEU	male		TRA	1.41	1.87	0.46	9	frankfurt	f r a ng k f u atu t	f r a ŋ k f ʊ ɐ t	f r a ŋ k f ʊ ɐ t	14	German/wav/027/GE027_33.wav
CZE070_74_11	CZE070_74	CZE070	CZE	female	23.0	TRA	4.33	4.78	0.45	7	stávají	s t aa v a j ii	s t aː v a j iː	s t aː v a j iː	2	Czech/wav/070/CZ070_74.wav
DEU029_39_11	DEU029_39	DEU029	DEU	male		EVA	5.77	6.0	0.23	4	einem	aI n etu m	aɪ n ə m	a ɪ n ə m	39	German/wav/029/GE029_39.wav
CZE061_26_8	CZE061_26	CZE061	CZE	female	21.0	TRA	4.35	4.95	0.6	5	setin	s e tj i n	s ɛ c i n	s ɛ c i n	18	Czech/wav/061/CZ061_26.wav
DEU003_69_10	DEU003_69	DEU003	DEU	male		DEV	4.83	5.09	0.26	4	diese	d il z etu	d iː z ə	d iː z ə	23	German/wav/003/GE003_69.wav
DEU052_51_22	DEU052_51	DEU052	DEU	male		DEV	9.57	9.83	0.26	5	sollen	z o l etu n	z ɔ l ə n	z ɔ l ə n	81	German/wav/052/GE052_51.wav
DEU076_27_4	DEU076_27	DEU076	DEU	male		TRA	1.06	1.32	0.26	4	jahre	j al r etu	j aː r ə	j aː r ə	145	German/wav/076/GE076_27.wav
DEU024_147_2	DEU024_147	DEU024	DEU	male		TRA	0.59	0.94	0.35	5	weisen	v a i z etu n	v aɪ z ə n	v a ɪ z ə n	4	German/wav/024/GE024_147.wav
CZE062_26_18	CZE062_26	CZE062	CZE	male	20.0	TRA	6.87	7.25	0.38	6	vrátit	v r aa tj i t	v r aː c i t	v r aː c i t	60	Czech/wav/062/CZ062_26.wav
CZE019_52_6	CZE019_52	CZE019	CZE	male	33.0	TRA	2.24	2.59	0.35	4	roky	r o k i	r o k i	r o k i	29	Czech/wav/019/CZ019_52.wav
DEU037_90_2	DEU037_90	DEU037	DEU	male		TRA	1.03	1.38	0.35	5	werte	v el r t etu	v ɛ ʀ t ə	v ɛ ʀ t ə	3	German/wav/037/GE037_90.wav
DEU072_80_1	DEU072_80	DEU072	DEU	male		TRA	0.45	0.7	0.25	4	nicht	n i C t	n ɪ ç t	n ɪ ç t	1251	German/wav/072/GE072_80.wav
CZE010_133_30	CZE010_133	CZE010	CZE	male	51.0	TRA	11.02	11.56	0.54	8	čekající	ch e k a j ii c ii	t̠ʃ ɛ k a j iː ts iː	t̠ʃ ɛ k a j iː ts iː	52	Czech/wav/010/CZ010_133.wav
DEU016_6_6	DEU016_6	DEU016	DEU	male		EVA	1.9	2.79	0.89	18	ministerpräsidenten	m i n i s t atu p r z il d e n t etu n	m iː n ɪ s t ɛ p r ɛː z iː d ɛ n t ə n	m iː n ɪ s t ɛ p r ɛː z iː d ɛ n t ə n	14	German/wav/016/GE016_6.wav
CZE072_11_36	CZE072_11	CZE072	CZE	female	21.0	TRA	16.38	16.71	0.33	5	svými	s v ii m i	s v iː m i	s v iː m i	11	Czech/wav/072/CZ072_11.wav
CZE006_99_8	CZE006_99	CZE006	CZE	female	26.0	TRA	4.95	5.69	0.74	12	personálního	p e r s o n aa l nj ii h o	p ɛ r s o n aː l ɲ iː ɦ o	p ɛ r s o n aː l ɲ iː ɦ o	2	Czech/wav/006/CZ006_99.wav
DEU020_27_10	DEU020_27	DEU020	DEU	male		EVA	3.31	3.74	0.43	6	werden	v el r d etu n	v ɛ ʀ d ə n	v ɛ ʀ d ə n	71	German/wav/020/GE020_27.wav
CZE044_86_23	CZE044_86	CZE044	CZE	male	20.0	TRA	9.74	10.24	0.5	5	práce	p r aa c e	p r aː ts ɛ	p r aː ts ɛ	144	Czech/wav/044/CZ044_86.wav
DEU002_144_1	DEU002_144	DEU002	DEU	male		DEV	0.14	0.71	0.57	8	natürlich	n al t r l i C	n aː t yː ʀ l ɪ ç	n aː t yː ʀ l ɪ ç	5	German/wav/002/GE002_144.wav
DEU045_33_26	DEU045_33	DEU045	DEU	male		TRA	11.35	11.82	0.47	5	bleibe	b l aI b etu	b l aɪ b ə	b l a ɪ b ə	9	German/wav/045/GE045_33.wav
DEU004_59_15	DEU004_59	DEU004	DEU	male		DEV	6.09	6.52	0.43	5	kamen	k al m etu n	k aː m ə n	k aː m ə n	3	German/wav/004/GE004_59.wav
DEU031_11_3	DEU031_11	DEU031	DEU	male		TRA	2.14	2.64	0.5	8	städtischen	S t t i S etu n	ʃ t ɛ t ɪ ʃ ə n	ʃ t ɛ t ɪ ʃ ə n	3	German/wav/031/GE031_11.wav
