Word	IPA transcription
Чечню	t̠ʃʲ i t̠ʃʲ n̪ʲ u
предвыборной	p rʲ i d v ɨ b ʌ r n ʌ j
делается	d̪ʲ e l ʌ j i t s ʌ
такая	t a k ɑ j a
большая	b ʌ lʲ ʃˠ ɑ j a
ставка	s t ɑ f k a
дал	d ɑ l
честный	t̠ʃʲ e s t n ɨ j
решив	rʲ i ʃˠ ɨ f
отделиться	ʌ d̪ʲ d̪ʲ i lʲ i t̪ʲ sʲ ʌ
пренебрегло	p rʲ i n̪ʲ e b rʲ i ɡ l ʌ
реалиями	rʲ i ɑ lʲ i j a mʲ ɪ
учло	u t̠ʃʲ l o
лишних	lʲ i ʃˠ n̪ʲ i x
бо-	b o
боннской	b o n n s k ʌ j
кассе	k ɑ sʲ sʲ i
улицы	u lʲ i t s ɨ
Орана	ʌ r ɑ n a
Аннабы	a n n ɑ b ɨ
напоминали	n ʌ p ʌ mʲ i n ɑ lʲ ɪ
Тегерана	t̪ʲ i ɡʲ i r ɑ n a
важным	v ɑ ʒˠ n ɨ m
сохраняющийся	s ʌ x r a n̪ʲ ɑ j u ʂ i j sʲ ʌ
конфликт	k ʌ n f lʲ i k t
июдяльными	ɪ j u d̪ʲ ɑ lʲ n ɨ mʲ ɪ
ожиданиями	ʌ ʒˠ ɨ d ɑ n̪ʲ i j a mʲ ɪ
ощущением	ʌ ʂ u ʂ e n̪ʲ i j i m
реальности	rʲ i ɑ lʲ n ʌ sʲ t̪ʲ ɪ
удовлетворения	u d ʌ v lʲ i t v ʌ rʲ e n̪ʲ i j a
совершенно	s ʌ vʲ i r ʃˠ ɛ n n ʌ
основная	ʌ s n ʌ v n ɑ j a
проблемма	p r ʌ b lʲ e m m a
заключается	z ʌ k lʲ u t̠ʃʲ ɑ j i t s ʌ
десятки	d̪ʲ i sʲ ɑ t kʲ ɪ
беженцев	bʲ e ʒˠ ɨ n t s ɨ f
устроиться	u s t r o i t̪ʲ sʲ ʌ
французской	f r a n t s u s s k ʌ j
территории	t̪ʲ i r rʲ i t o rʲ i ɪ
французам	f r a n t s u z ʌ m
трудно	t r u d n ʌ
центральным	t s ɨ n t r ɑ lʲ n ɨ m
узлом	u z l o m
ССР	ɛ s ɛ s ɛ r
хотели	x ʌ t̪ʲ e lʲ ɪ
располагающим	r ʌ s p ʌ l a ɡ ɑ j u ʂ i m
наибольшим	n ʌ i b o lʲ ʃˠ ɨ m
индустриальным	ɪ n d u s t rʲ i ɑ lʲ n ɨ m
ресурсным	rʲ i s u r s n ɨ m
простят	p r ʌ sʲ t̪ʲ ɑ t
блюстители	b lʲ u sʲ t̪ʲ i t̪ʲ i lʲ ɪ
национального	n ʌ t s ɨ ʌ n ɑ lʲ n ʌ v ʌ
самолюбия	s ʌ m ʌ lʲ u bʲ i j a
бывших	b ɨ f ʃˠ ɨ x
союзных	s ʌ j u z n ɨ x
интеллектуальным	ɪ n t̪ʲ i l l i k t u ɑ l n ɨ m
организационным	ʌ r ɡ ʌ n̪ʲ i z ʌ t s ɨ o n n ɨ m
потенциалом	p ʌ t̪ʲ i n t s ɨ ɑ l ʌ m
пункты	p u n k t ɨ
загадочной	z a ɡ ɑ d ʌ ʃˠ n ʌ j
призванной	p rʲ i z v ʌ n n ʌ j
доказать	d ʌ k a z ɑ t̪ʲ
Зюганов	zʲ u ɡ ɑ n ʌ f
истинный	i sʲ t̪ʲ i n n ɨ j
коммунист	k ʌ m m u n̪ʲ i s t
минимум	mʲ i n̪ʲ i m u m
Зелимхана	z i lʲ i m x ʌ n a
Яндарбиева	j a n d a r bʲ i j i v a
договориться	d ʌ ɡ ʌ v ʌ rʲ i t̪ʲ sʲ ʌ
поэтапном	p ʌ ɛ t ɑ p n ʌ m
выводе	v ɨ v ʌ d̪ʲ i
спроса	s p r o s a
Ростелеком	r ʌ sʲ t̪ʲ i lʲ e k ʌ m
ВМФ	v ɛ ɛ m ɛ f
всюду	f sʲ u d u
происходит	p r ʌ i s x o d̪ʲ i t
бардак	b a r d ɑ k
причем	p rʲ i t̠ʃʲ e m
бардака	b ʌ r d a k ɑ
угрозу	u ɡ r o z u
здоровью	z d ʌ r o v j u
разных	r ɑ z n ɨ x
мира	mʲ i r a
есь	j e sʲ
творится	t v ʌ rʲ i t s ʌ
преступление	p rʲ i s t u p lʲ e n̪ʲ i j ɪ
человечности	t̠ʃʲ i l ʌ vʲ e t̠ʃʲ n ʌ sʲ t̪ʲ ɪ
преступником	p rʲ i s t u p n̪ʲ i k ʌ m
изменником	ɪ z mʲ e n n i k ʌ m
забывший	z a b ɨ f ʃˠ ɨ j
обо	o b ʌ
тревогу	t rʲ i v o ɡ u
забавно	z a b ɑ v n ʌ
московские	m ʌ s k o f s kʲ i j ɪ
признают	p rʲ i z n a j u t
завгаевский	z ʌ v ɡ a j e f s kʲ i j
кабинет	k ʌ bʲ i n̪ʲ e t
функционирует	f u n k t s ɨ ʌ n i r u j i t
го	ɡ o
хозслужба	x ʌ s s l u ʒˠ b a
передаточное	pʲ i rʲ i d ɑ t ʌ t̠ʃʲ n ʌ j ɪ
звено	z vʲ i n o
поставок	p ʌ s t ɑ v ʌ k
республику	rʲ i s p u b lʲ i k u
хлеба	x lʲ e b a
лекарств	lʲ i k ɑ r s t f
медикаментов	mʲ i d̪ʲ i k a mʲ e n t ʌ f
церковных	t s ɨ r k o v n ɨ x
взаимные	v z a i m n ɨ j ɪ
замыкались	z ʌ m ɨ k ɑ lʲ i sʲ
инвестиция	ɪ n vʲ i sʲ t̪ʲ i t s ɨ j a
ценные	t s ɛ n n ɨ j ɪ
полноводный	p ʌ l n ʌ v o d n ɨ j
источник	ɪ s t o t̠ʃʲ n̪ʲ i k
притока	p rʲ i t o k a
иллюзий	ɪ lʲ lʲ u zʲ i j
самом	s ɑ m ʌ m
деле	d̪ʲ e lʲ i
события	s ʌ b ɨ t̪ʲ i j a
1991го	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t d̪ʲ ɛ vʲ ɪ n o s t ɔ o j d̪ʲ i n ɡ o
смену	s mʲ e n u
официально	ʌ fʲ i t s ɨ ɑ lʲ n ʌ
пришли	p rʲ i ʃˠ lʲ i
созданные	s o z d ʌ n n ɨ j ɪ
независимые	n̪ʲ i z a vʲ i sʲ i m ɨ j ɪ
национальные	n ʌ t s ɨ ʌ n ɑ lʲ n ɨ j ɪ
повлиял	p ʌ v lʲ i j a l
комплекс	k o m p lʲ i k s
помешал	p ʌ mʲ i ʃˠ ɑ l
низкий	n̪ʲ i s kʲ i j
уровень	u r ʌ vʲ i n̪ʲ
преступности	p rʲ i s t u p n ʌ sʲ t̪ʲ ɪ
больших	b o lʲ ʃˠ ɨ x
свободах	s v ʌ b o d ʌ x
митингов	mʲ i t̪ʲ i n ɡ ʌ f
возврата	v ʌ z v r ɑ t a
социалистической	s ʌ t s ɨ ʌ lʲ i sʲ t̪ʲ i t̠ʃʲ i s k ʌ j
оценивается	ʌ t s ɛ n̪ʲ i v ʌ j i t s ʌ
маловероятная	m ʌ l ʌ vʲ i r ʌ j a t n ʌ j a
теми	t̪ʲ e mʲ ɪ
17го	sʲ ɪ m n ɑ t t s ʌ t̪ʲ ɡ o
декабря	d̪ʲ i k a b rʲ ɑ
Аграрную	a ɡ r ɑ r n u j u
партию	p ɑ r t̪ʲ i j u
заграница	z ʌ ɡ r a n̪ʲ i t s a
готова	ɡ ʌ t o v a
помочь	p ʌ m o t̠ʃʲ
некоторой	n̪ʲ e k ʌ t ʌ r ʌ j
натяжкой	n a t̪ʲ ɑ ʃˠ k ʌ j
допузить	d ʌ p u zʲ i t̪ʲ
сборами	z b o r ʌ mʲ ɪ
проживания	p r ʌ ʒˠ ɨ v ɑ n̪ʲ i j a
облагаться	ʌ b l a ɡ ɑ t̪ʲ sʲ ʌ
иностранцы	ɪ n ʌ s t r ɑ n t s ɨ
двадцать	d v ɑ d t s ʌ t̪ʲ
втором	f t ʌ r o m
раунде	r ɑ u n d̪ʲ i
сентябре	sʲ i n t̪ʲ a b rʲ e
1984го	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t v o sʲ ɛ m d̪ʲ ɛ sʲ ʌ t t̠ʃʲ ɪ t ɨ rʲ ɪ ɡ o
ударили	u d ɑ rʲ i lʲ ɪ
рукам	r u k ɑ m
грядут	ɡ rʲ a d u t
президентские	p rʲ i zʲ i d̪ʲ e n t s kʲ i j ɪ
выборы	v ɨ b ʌ r ɨ
ясности	j a s n ʌ sʲ t̪ʲ ɪ
перспективах	pʲ i r s pʲ i k t̪ʲ i v ʌ x
Западе	z ɑ p ʌ d̪ʲ i
важной	v ɑ ʒˠ n ʌ j
областью	o b l ʌ s t̪ʲ j u
94	d̪ʲ ɛ vʲ ɪ n o s t ɔ t̠ʃʲ ɪ t ɨ rʲ ɪ
считают	ʂ i t ɑ j u t
семью	sʲ i mʲ j u
30го	t rʲ i t t s ʌ t̪ʲ ɡ o
мая	m ɑ j a
прессконференции	p rʲ i s s k ʌ n fʲ e rʲ i n t s ɨ ɪ
С	ɛ s
Петербургской	pʲ i t̪ʲ i r b u r k s k ʌ j
коллегии	k ʌ l l e ɡʲ i ɪ
адвокатов	a d v ʌ k ɑ t ʌ f
председателя	p rʲ i t̪ʲ sʲ i d ɑ t̪ʲ i lʲ ʌ
Ярослав	j a r ʌ s l ɑ f
Стасов	s t ɑ s ʌ f
адвокаты	a d v ʌ k ɑ t ɨ
всецело	f sʲ i t s ɛ l ʌ
законопроект	z ʌ k ʌ n ʌ p r ʌ j e k t
Об	o p
адвокатуре	a d v ʌ k a t u rʲ i
убежденые	u bʲ i ʒˠ d̪ʲ e n ɨ j ɪ
демократы	d̪ʲ i m ʌ k r ɑ t ɨ
согласны	s ʌ ɡ l ɑ s n ɨ
перенос	pʲ i rʲ i n o s
показалось	p ʌ k a z ɑ l ʌ sʲ
победа	p ʌ bʲ e d a
представляется	p rʲ i d s t a v lʲ ɑ j i t s ʌ
вероятной	vʲ i r ʌ j a t n ʌ j
начатые	n ɑ t̠ʃʲ ʌ t ɨ j ɪ
рыночные	r ɨ n ʌ t̠ʃʲ n ɨ j ɪ
стабилизировали	s t ʌ bʲ i lʲ i zʲ i r ʌ v ʌ lʲ ɪ
макроэкономическую	m ʌ k r ʌ ɛ k ʌ n ʌ mʲ i t̠ʃʲ i s k u j u
ситуацию	sʲ i t u ɑ t s ɨ j u
одинаково	ʌ d̪ʲ i n ɑ k ʌ v ʌ
люб	lʲ u p
правым	p r ɑ v ɨ m
левым	lʲ e v ɨ m
консерваторам	k ʌ n sʲ i r v ɑ t ʌ r ʌ m
реформистам	rʲ i f ʌ r mʲ i s t ʌ m
старым	s t ɑ r ɨ m
мал-	m ɑ l
молодым	m ʌ l ʌ d ɨ m
думают	d u m ʌ j u t
свободные	s v ʌ b o d n ɨ j ɪ
презентация	p rʲ i zʲ i n t ɑ t s ɨ j a
увидели	u vʲ i d̪ʲ i lʲ ɪ
чувства	t̠ʃʲ u v s t v a
признательности	p rʲ i z n ɑ t̪ʲ i lʲ n ʌ sʲ t̪ʲ ɪ
Лужкова	l u ʃˠ k o v a
дрожал	d r ʌ ʒˠ ɑ l
глазах	ɡ l a z ɑ x
наворачивались	n ʌ v ʌ r ɑ t̠ʃʲ i v ʌ lʲ i sʲ
слезы	s lʲ e z ɨ
подобных	p ʌ d o b n ɨ x
ассоциаций	a s s ʌ t s ɨ ɑ t s ɨ j
насчитывается	n a ʂ i t ɨ v ʌ j i t s ʌ
единства	j ɪ d̪ʲ i n s t v a
вопросе	v ʌ p r o sʲ i
дальнейшей	d a lʲ n̪ʲ e j ʃˠ ɨ j
тактике	t ɑ k t̪ʲ i kʲ i
от-	o t
таким	t a kʲ i m
преимуществам	p rʲ i i m u ʂ i s t v ʌ m
отнести	ʌ t̪ʲ n̪ʲ i sʲ t̪ʲ i
объему	ʌ b j e m u
внутреннего	v n u t rʲ i n n i v ʌ
валового	v a l o v ʌ v ʌ
продукта	p r ʌ d u k t a
занимает	z ʌ n̪ʲ i m ɑ j i t
четверть	t̠ʃʲ e t vʲ i r t̪ʲ
рискованного	rʲ i s k o v ʌ n n ʌ v ʌ
количеству	k ʌ lʲ i t̠ʃʲ i s t v u
второе	f t ʌ r o j ɪ
алжирская	a l ʒˠ ɨ r s k ʌ j a
90	d̪ʲ ɛ vʲ ɪ n o s t ɔ
оснащена	ʌ s n ʌ ʂ i n ɑ
техникой	t̪ʲ e x n̪ʲ i k ʌ j
переиграл	pʲ i rʲ i i ɡ r ɑ l
Ирана	ɪ r ɑ n a
Али	ɑ lʲ ɪ
Акбар	a ɡ b ɑ r
Валай-	v ɑ l ʌ j
яти	j a t̪ʲ ɪ
находившийся	n ʌ x ʌ d̪ʲ i f ʃˠ ɨ j sʲ ʌ
регионе	rʲ i ɡʲ i o n̪ʲ i
дипломатической	d̪ʲ i p l ʌ m a t̪ʲ i t̠ʃʲ i s k ʌ j
миссией	mʲ i sʲ sʲ i j i j
9ти	d̪ʲ e v ɪ t̪ʲ t̪ʲ i
удовлетворять	u d ʌ v lʲ i t v ʌ rʲ ɑ t̪ʲ
качество	k ɑ t̠ʃʲ i s t v ʌ
определять	ʌ p rʲ i d̪ʲ i lʲ ɑ t̪ʲ
размер	r a z mʲ e r
государственной	ɡ ʌ s u d ɑ r s t vʲ i n n ʌ j
поддержки	p ʌ d̪ʲ d̪ʲ e r ʃˠ kʲ ɪ
целью	t s ɛ lʲ j u
убедительной	u bʲ i d̪ʲ i t̪ʲ i lʲ n ʌ j
демонстрации	d̪ʲ i m ʌ n s t r ɑ t s ɨ ɪ
вероятнэму	vʲ i r ʌ j a t n ɛ m u
противнык-	p r ʌ t̪ʲ i v n ɨ k
противнику	p r ʌ t̪ʲ i v n̪ʲ i k u
решимости	rʲ i ʃˠ ɨ m ʌ sʲ t̪ʲ ɪ
воспрепятствовать	v ʌ s p rʲ i pʲ ɑ t s t v ʌ v ʌ t̪ʲ
продвижению	p r ʌ d vʲ i ʒˠ ɛ n̪ʲ i j u
территорию	t̪ʲ i r rʲ i t o rʲ i j u
БССР	b ɛ ɛ s ɛ s ɛ r
разного	r ɑ z n ʌ v ʌ
нацистов	n a t s ɨ s t ʌ f
черносотенцев	t̠ʃʲ i r n ʌ s o t̪ʲ i n t s ɨ f
найдете	n a j d̪ʲ e t̪ʲ i
мой	m o j
отношениях	ʌ t n ʌ ʃˠ ɛ n i j a x
возможному	v ʌ z m o ʒˠ n ʌ m u
будущем	b u d u ʂ i m
подписанию	p ʌ t pʲ i s ɑ n̪ʲ i j u
сирийскоизраильского	sʲ i rʲ i j s k ʌ i z r ɑ i lʲ s k ʌ v ʌ
мирного	mʲ i r n ʌ v ʌ
договора	d ʌ ɡ o v ʌ r a
ответил	ʌ t vʲ e t̪ʲ i l
Тегеран	t̪ʲ i ɡʲ i r ɑ n
Дамаск	d a m ɑ s k
связывают	s vʲ ɑ z ɨ v ʌ j u t
тесные	t̪ʲ e s n ɨ j ɪ
дружеские	d r u ʒˠ ɨ s kʲ i j ɪ
связи	s vʲ ɑ zʲ ɪ
означает	ʌ z n a t̠ʃʲ ɑ j i t
полного	p o l n ʌ v ʌ
совпадения	s ʌ f p a d̪ʲ e n̪ʲ i j a
взглядов	v z ɡ lʲ ɑ d ʌ f
региональной	rʲ i ɡʲ i ʌ n ɑ lʲ n ʌ j
международной	mʲ i ʒˠ d u n a r o d n ʌ j
видели	vʲ i d̪ʲ i lʲ ɪ
лазающего	l ʌ z a j u ʂ i v ʌ
подземельям	p ʌ d̪ʲ zʲ i mʲ e lʲ j a m
бегающего	bʲ e ɡ ʌ j u ʂ i v ʌ
новостройкам	n ʌ v ʌ s t r o j k ʌ m
царя	t s a rʲ ɑ
Бель	bʲ e lʲ
комиссию	k ʌ mʲ i sʲ sʲ i j u
недействительной	n̪ʲ i d̪ʲ i j s t vʲ i t̪ʲ i lʲ n ʌ j
азартен	a z ɑ r t̪ʲ i n
ра-	r ɑ
сийскими	sʲ i j s kʲ i mʲ ɪ
чиновниками	t̠ʃʲ i n o v n i k ʌ mʲ ɪ
выбрать	v ɨ b r ʌ t̪ʲ
объекты	ʌ b j e k t ɨ
инвестирования	ɪ n vʲ i sʲ t̪ʲ i r ʌ v ʌ n i j a
желательно	ʒˠ ɨ l ɑ t̪ʲ i l n ʌ
представляющие	p rʲ i d s t a v lʲ ɑ j u ʂ i j ɪ
взаимный	v z a i m n ɨ j
врага	v r a ɡ ɑ
уничтожить	u n̪ʲ i t̠ʃʲ t o ʒˠ ɨ t̪ʲ
выделяя	v ɨ d̪ʲ i lʲ ɑ j a
военные	v ʌ j e n n ɨ j ɪ
нужды	n u ʒˠ d ɨ
11	ɔ d̪ʲ i n n ʌ t t s ʌ t̪ʲ
Алжир	a l ʒˠ ɨ r
ежегодно	j ɪ ʒˠ ɨ ɡ o d n ʌ
получает	p ʌ l u t̠ʃʲ ɑ j i t
экспорта	ɛ k s p ʌ r t a
газа	ɡ ɑ z a
условиях	u s l o vʲ i j a x
созданного	s o z d ʌ n n ʌ v ʌ
Европе	j ɪ v r o pʲ i
Шэнгенского	ʃˠ ɛ n ɡʲ e n s k ʌ v ʌ
пространства	p r ʌ s t r ɑ n s t v a
визавой	vʲ i z ɑ v ʌ j
члена	t̠ʃʲ lʲ e n a
можете	m o ʒˠ ɨ t̪ʲ i
контроля	k ʌ n t r o lʲ ʌ
каких	k a kʲ i x
проникнуть	p r ʌ n̪ʲ i k n u t̪ʲ
Францию	f r ɑ n t s ɨ j u
унизительной	u n̪ʲ i zʲ i t̪ʲ i lʲ n ʌ j
процедуры	p r ʌ t s ɨ d u r ɨ
отпечатками	ʌ t pʲ i t̠ʃʲ ɑ t k ʌ mʲ ɪ
пальцев	p ɑ lʲ t s ɨ f
1982го	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t v o sʲ ɛ m d̪ʲ ɛ sʲ a t d v ɑ ɡ o
Маргарет	m ɑ r ɡ ʌ rʲ i t
Тэтчер	t ɛ t t̠ʃʲ i r
приехала	p rʲ i j e x ʌ l a
Пекин	pʲ i kʲ i n
начать	n a t̠ʃʲ ɑ t̪ʲ
Гонконга	ɡ ʌ n k o n ɡ a
соратники	s ʌ r ɑ t̪ʲ n̪ʲ i kʲ ɪ
отмечают	ʌ t mʲ i t̠ʃʲ ɑ j u t
революционный	rʲ i v ʌ lʲ u t s ɨ o n n ɨ j
оправданный	ʌ p r ɑ v d ʌ n n ɨ j
изменением	ɪ z mʲ i n̪ʲ e n̪ʲ i j i m
необходимостью	n̪ʲ i ʌ p x ʌ d̪ʲ i m ʌ s t̪ʲ j u
сохранения	s ʌ x r a n̪ʲ e n̪ʲ i j a
предстоит	p rʲ i d s t ʌ i t
сэкономить	s ɛ k ʌ n o mʲ i t̪ʲ
перехода	pʲ i rʲ i x o d a
евро-	j e v r ʌ
европейскую	j ɪ v r ʌ pʲ e j s k u j u
денежную	d̪ʲ e n̪ʲ i ʒˠ n u j u
единицу	j ɪ d̪ʲ i n i t s u
необходимость	n̪ʲ i ʌ p x ʌ d̪ʲ i m ʌ s t̪ʲ
стала	s t ɑ l a
ач-	ɑ t̠ʃʲ
очевидной	ʌ t̠ʃʲ i vʲ i d n ʌ j
Персидском	pʲ i r sʲ i d s k ʌ m
заливе	z a lʲ i vʲ i
Шаргунов	ʃˠ a r ɡ u n ʌ f
устном	u s t n ʌ m
выступлении	v ɨ s t u p lʲ e n̪ʲ i ɪ
показанном	p ʌ k ɑ z ʌ n n ʌ m
телевидению	t̪ʲ i lʲ i vʲ i d̪ʲ i n̪ʲ i j u
поддерживает	p ʌ d̪ʲ d̪ʲ e r ʒˠ ɨ v ʌ j i t
коммуниста	k ʌ m m u n̪ʲ i s t a
народно	n a r o d n ʌ
патриотичких	p ʌ t rʲ i o t̪ʲ i t̠ʃʲ kʲ i x
странно	s t r ɑ n n ʌ
выделяют	v ɨ d̪ʲ i lʲ ɑ j u t
мизерные	mʲ i zʲ i r n ɨ j ɪ
поддержку	p ʌ d̪ʲ d̪ʲ e r ʃˠ k u
среднего	s rʲ e d n̪ʲ i v ʌ
мелкого	mʲ e l k ʌ v ʌ
предпринимательства	p rʲ i d p rʲ i n̪ʲ i m ɑ t̪ʲ i lʲ s t v a
несмаря	n̪ʲ i s m ɑ rʲ ʌ
бодрые	b o d r ɨ j ɪ
реляции	rʲ i lʲ ɑ t s ɨ ɪ
алжирского	a l ʒˠ ɨ r s k ʌ v ʌ
операциях	ʌ pʲ i r ɑ t s ɨ j a x
террористов	t̪ʲ i r r ʌ rʲ i s t ʌ f
разгильдяйства	r ʌ z ɡʲ i lʲ d̪ʲ ɑ j s t v a
беззакония	bʲ i z z a k o n̪ʲ i j a
самыми	s ɑ m ɨ mʲ ɪ
безопасными	bʲ i z ʌ p ɑ s n ɨ mʲ ɪ
считаются	ʂ i t ɑ j u t s ʌ
южные	j u ʒˠ n ɨ j ɪ
районы	r a j o n ɨ
расположены	r ʌ s p ʌ l o ʒˠ ɨ n ɨ
нефтяные	n̪ʲ i f t̪ʲ a n ɨ j ɪ
газовые	ɡ ɑ z ʌ v ɨ j ɪ
месторождения	mʲ i s t ʌ r ʌ ʒˠ d̪ʲ e n̪ʲ i j a
размеров	r a z mʲ e r ʌ f
пенсий	pʲ e n sʲ i j
прошлом	p r o ʃˠ l ʌ m
бывали	b ɨ v ɑ lʲ ɪ
ада	ɑ d a
ужасов	u ʒˠ ʌ s ʌ f
разрушений	r ʌ z r u ʃˠ ɛ n̪ʲ i j
смерти	s mʲ e r t̪ʲ ɪ
новый	n o v ɨ j
1996	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t d̪ʲ ɛ vʲ ɪ n o s t ɔ ʃˠ ɛ sʲ t̪ʲ
почте	p o t̠ʃʲ t̪ʲ i
безнадежно	bʲ i z n a d̪ʲ e ʒˠ n ʌ
сидят	sʲ i d̪ʲ ɑ t
ждут	ʒˠ d u t
пенсии	pʲ e n sʲ i ɪ
декабрь	d̪ʲ i k ɑ b rʲ
пишен-	pʲ i ʃˠ ɨ n
Карамулин	k ʌ r a m u lʲ i n
города	ɡ ʌ r o d a
Удомля	u d o m lʲ ʌ
вспоминаю	f s p ʌ mʲ i n ɑ j u
разговоры	r ʌ z ɡ ʌ v o r ɨ
Гессен	ɡʲ e sʲ sʲ i n
ортопедом	ʌ r t ʌ pʲ e d ʌ m
Вильфридом	vʲ i lʲ f rʲ i d ʌ m
Вагнером	v ɑ ɡ n̪ʲ i r ʌ m
владельцами	v l a d̪ʲ e l t s ʌ mʲ ɪ
мясницких	mʲ a sʲ n̪ʲ i t s kʲ i x
лавок	l ɑ v ʌ k
Гертом	ɡʲ e r t ʌ m
Вебером	vʲ e bʲ i r ʌ m
сыроваром	s ɨ r ʌ v ɑ r ʌ m
Сталин	s t ɑ lʲ i n
кем	kʲ e m
осудил	ʌ s u d̪ʲ i l
предшественников	p rʲ i d ʃˠ ɛ s t vʲ i n n i k ʌ f
порушившего	p ʌ r u ʃˠ ɨ f ʃˠ ɨ v ʌ
основы	ʌ s n o v ɨ
народ	n a r o t
нн	ɛ n ɛ n
народной	n a r o d n ʌ j
нравственности	n r ɑ v s t vʲ i n n ʌ sʲ t̪ʲ ɪ
отраслей	o t r ʌ s lʲ i j
целом	t s ɛ l ʌ m
нуждается	n u ʒˠ d ɑ j i t s ʌ
инвестициях	ɪ n vʲ i sʲ t̪ʲ i t s ɨ j a x
позволилиле	p ʌ z v ʌ lʲ i lʲ i lʲ i
восстановить	v ʌ s s t ʌ n ʌ vʲ i t̪ʲ
платежеспособность	p l ʌ t̪ʲ i ʒˠ ɨ s p ʌ s o b n ʌ s t̪ʲ
модернизировать	m ʌ d̪ʲ i r n̪ʲ i zʲ i r ʌ v ʌ t̪ʲ
оборудование	ʌ b ʌ r u d ʌ v ʌ n̪ʲ i j ɪ
возобновить	v ʌ z ʌ b n ʌ vʲ i t̪ʲ
праизвоства	p r a i z v ʌ s t v a
нарастает	n ʌ r a s t ɑ j i t
уклонения	u k l ʌ n̪ʲ e n̪ʲ i j a
уплаты	u p l ɑ t ɨ
налогов	n a l o ɡ ʌ f
возражая	v ʌ z r a ʒˠ ɑ j a
министру	mʲ i n̪ʲ i s t r u
правление	p r a v lʲ e n̪ʲ i j ɪ
Мосэнерго	m ʌ s ɛ n̪ʲ e r ɡ ʌ
заявило	z ʌ j a vʲ i l ʌ
выпускниками	v ɨ p u s k n̪ʲ i k ɑ mʲ ɪ
лицея	lʲ i t s ɛ j a
входящего	f x ʌ d̪ʲ ɑ ʂ i v ʌ
акционерного	a k t s ɨ ʌ n̪ʲ e r n ʌ v ʌ
парламент	p a r l ɑ mʲ i n t
рассмотрит	r a s s m o t rʲ i t
неделе	n̪ʲ i d̪ʲ e lʲ i
индекс	i n d̪ʲ i k s
предпринимат-	p rʲ i d p rʲ i n̪ʲ i m ʌ t
зы-	z ɨ
средневзвешенная	s rʲ i d n̪ʲ i v z vʲ e ʃˠ ɨ n n ʌ j a
цена	t s ɨ n ɑ
десятков	d̪ʲ i sʲ ɑ t k ʌ f
ликвидных	lʲ i k vʲ i d n ɨ x
служит	s l u ʒˠ ɨ t
достаточно	d ʌ s t ɑ t ʌ t̠ʃʲ n ʌ
точным	t o t̠ʃʲ n ɨ m
индикатором	ɪ n d̪ʲ i k ɑ t ʌ r ʌ m
буа-	b u a
везение	vʲ i zʲ e n̪ʲ i j ɪ
случалось	s l u t̠ʃʲ ɑ l ʌ sʲ
300	t rʲ i s t a
500	pʲ ɪ t̪ʲ s o t
церковь	t s ɛ r k ʌ f
нужна	n u ʒˠ n ɑ
свободным	s v ʌ b o d n ɨ m
людям	lʲ u d̪ʲ ʌ m
рабам	r a b ɑ m
успеха	u s pʲ e x a
конкретного	k ʌ n k rʲ e t n ʌ v ʌ
индивида	ɪ n d̪ʲ i vʲ i d a
жизненной	ʒˠ ɨ zʲ n̪ʲ i n n ʌ j
позиции	p ʌ zʲ i t s ɨ ɪ
мировоззрения	mʲ i r ʌ v ʌ z z rʲ e n̪ʲ i j a
пошли	p ʌ ʃˠ lʲ i
штурм	ʃˠ t u r m
впереди	f pʲ i rʲ i d̪ʲ i
новобранцы	n ʌ v ʌ b r ɑ n t s ɨ
контрактники	k ʌ n t r ɑ k t̪ʲ n i kʲ ɪ
гости	ɡ o sʲ t̪ʲ ɪ
маршрут	m a r ʃˠ r u t
построили	p ʌ s t r o i lʲ ɪ
пути	p u t̪ʲ i
сделать	z d̪ʲ e l ʌ t̪ʲ
ряд	rʲ ɑ t
уфь-	u f
упреждающих	u p rʲ i ʒˠ d ɑ j u ʂ i x
заявлений	z ʌ j a v lʲ e n i j
Киева	kʲ i j i v a
Праги	p r ɑ ɡʲ ɪ
какь	k ɑ k
предполагалось	p rʲ i d p ʌ l a ɡ ɑ l ʌ sʲ
заметно	z a mʲ e t n ʌ
повлияли	p ʌ v lʲ i j a l ɪ
ход	x o t
запланированных	z ʌ p l a n̪ʲ i r ʌ v ʌ n n ɨ x
встреч	f s t rʲ e t̠ʃʲ
излагая	ɪ z l a ɡ ɑ j a
личную	lʲ i t̠ʃʲ n u j u
происшедшее	p r ʌ i ʃˠ ʃˠ ɛ d ʃˠ ɨ j ɪ
Март	m ɑ r t
Хельме	x e lʲ mʲ i
объяснил	ʌ b j a sʲ n̪ʲ i l
возникновение	v ʌ zʲ n̪ʲ i k n ʌ vʲ e n i j ɪ
скандалов	s k a n d ɑ l ʌ f
стремлением	s t rʲ i m lʲ e n̪ʲ i j i m
смягчить	s mʲ a k t̠ʃʲ i t̪ʲ
высылкой	v ɨ s ɨ l k ʌ j
желанием	ʒˠ ɨ l ɑ n̪ʲ i j i m
чекистов	t̠ʃʲ i kʲ i s t ʌ f
