Word	IPA transcription
zmusi	z̪ m u ɕ i
dróg	d̪ r u k
kryzysu	k r ɨ z̪ ɨ s̪ u
Powiedziało	p ɔ v ɛ d̪ ʑ a w ɔ
paru	p a r u
mądrych	m ɔ n̪ d̪ r ɨ x
alkoholików	a l̪ k ɔ x ɔ l̪ i k u f
żałuj	ʐ̻ a w u j
ciesz	t̪ ɕ ɛ ɕ
Dopóki	d̪ ɔ p u k i
król	k r u l̪
dziedziczny	d̪ ʑ ɛ d̪ ʑ i t̪ ɕ n̪ ɨ
utwierdzonej	u t̪ f ɛ r d̪ ʑ ɔ n̪ ɛ j
sacrum	s̪ a t̪s̪ r u m
dynastii	d̪ ɨ n̪ a s̪ t̪ j i
dopóty	d̪ ɔ p u t̪ ɨ
monarchowie	m ɔ n̪ a r x ɔ v ɛ
stosowali	s̪ t̪ ɔ s̪ ɔ v a l̪ i
zabiegi	z̪ a b j ɛ ɡ i
przekupywania	p ɕ ɛ k u p ɨ v a ɲ a
wielmożów	v ɛ l̪ m ɔ ʐ̻ u f
urzędów	u ʐ̻ ɛ n̪ d̪ u f
Bogu	b ɔ ɡ u
bożki	b ɔ ɕ k i
stał	s̪ t̪ a w
alarmujący	a l̪ a r m u j ɔ n̪ t̪s̪ ɨ
wprowadzono	f p r ɔ v a d̪ ʑ ɔ n̪ ɔ
zaporowe	z̪ a p ɔ r ɔ v ɛ
celne	t̪s̪ ɛ l̪ n̪ ɛ
Sądzę	s̪ ɔ n̪ d̪ ʑ ɛ
przedmiotu	p ɕ ɛ d̪ m ɔ t̪ u
przedsiębiorczość	p ɕ ɛ t̪ ɕ ɛ m b j ɔ r t̪ ɕ ɔ ɕ t̪ ɕ
Uznano	u z̪ n̪ a n̪ ɔ
Iwaszkiewicz	i v a ɕ k ɛ v i t̪ ɕ
tekstu	t̪ ɛ k s̪ t̪ u
Złodziej	z̪ w ɔ d̪ ʑ ɛ j
więzieniu	v ɛ ʑ ɛ ɲ u
ubiegłorocznymi	u b j ɛ ɡ w ɔ r ɔ t̪ ɕ n̪ ɨ m i
prezydenckimi	p r ɛ z̪ ɨ d̪ ɛ n̪ t̪s̪ k i m i
zarzucono	z̪ a ʐ̻ u t̪s̪ ɔ n̪ ɔ
Łukaszence	w u k a ɕ ɛ n̪ t̪s̪ ɛ
współpracownikom	f s̪ p u w p r a t̪s̪ ɔ v ɲ i k ɔ m
dokonywanie	d̪ ɔ k ɔ n̪ ɨ v a ɲ ɛ
transakcji	t̪ r a n̪ s̪ a k t̪s̪ j i
oszczerstwa	ɔ ɕ t̪ ɕ ɛ r s̪ t̪ f a
Aresztowania	a r ɛ ɕ t̪ ɔ v a ɲ a
kolejnym	k ɔ l̪ ɛ j n̪ ɨ m
krokiem	k r ɔ k ɛ m
trwającej	d̪ r v a j ɔ n̪ t̪s̪ ɛ j
Paryżu	p a r ɨ ʐ̻ u
stołecznym	s̪ t̪ ɔ w ɛ t̪ ɕ n̪ ɨ m
obławie	ɔ b w a v ɛ
podejrzane	p ɔ d̪ ɛ j ʐ̻ a n̪ ɛ
ekstremistycznych	ɛ k s̪ t̪ r ɛ m i s̪ t̪ ɨ t̪ ɕ n̪ ɨ x
bojówek	b ɔ j u v ɛ k
islamskich	i s̪ l̪ a m s̪ k i x
ratusz	r a t̪ u ɕ
zwalą	z̪ v a l̪ ɔ
twardych	t̪ f a r d̪ ɨ x
poglądach	p ɔ ɡ l̪ ɔ n̪ d̪ a x
miękkich	m ɛ ŋ k k i x
kwalifikacjach	k f a l̪ i f i k a t̪s̪ j a x
jednolitego	j ɛ d̪ n̪ ɔ l̪ i t̪ ɛ ɡ ɔ
ugrupowania	u ɡ r u p ɔ v a ɲ a
złożonego	z̪ w ɔ ʐ̻ ɔ n̪ ɛ ɡ ɔ
stojących	s̪ t̪ ɔ j ɔ n̪ t̪s̪ ɨ x
murem	m u r ɛ m
pryska	p r ɨ s̪ k a
bańka	b a ɲ k a
mydlana	m ɨ d̪ l̪ a n̪ a
kijowskich	k i j ɔ f s̪ k i x
elit	ɛ l̪ i t̪
gorącym	ɡ ɔ r ɔ n̪ t̪s̪ ɨ m
kartoflem	k a r t̪ ɔ f l̪ ɛ m
zastał	z̪ a s̪ t̪ a w
wojenny	v ɔ j ɛ n̪ n̪ ɨ
Śpiewał	ɕ p ɛ v a w
kolędników	k ɔ l̪ ɛ n̪ d̪ ɲ i k u f
tuż	t̪ u ɕ
gwiazd	ɡ v a s̪ t̪
Teresy	t̪ ɛ r ɛ s̪ ɨ
Haremzy	x a r ɛ m z̪ ɨ
Krystyny	k r ɨ s̪ t̪ ɨ n̪ ɨ
Prońko	p r ɔ ɲ k ɔ
Semena	s̪ ɛ m ɛ n̪ a
Petlurę	p ɛ t̪ l̪ u r ɛ
Stepana	s̪ t̪ ɛ p a n̪ a
Banderę	b a n̪ d̪ ɛ r ɛ
metropolitę	m ɛ t̪ r ɔ p ɔ l̪ i t̪ ɛ
Andrija	a n̪ d̪ r i j a
Szeptyckiego	ɕ ɛ p t̪ ɨ t̪s̪ k ɛ ɡ ɔ
nasza	n̪ a ɕ a
zbiorowa	z̪ b j ɔ r ɔ v a
Odebrałem	ɔ d̪ ɛ b r a w ɛ m
wotum	v ɔ t̪ u m
nieufności	ɲ ɛ u f n̪ ɔ ɕ t̪ ɕ i
Cisza	t̪ ɕ i ɕ a
przewidziani	p ɕ ɛ v i d̪ ʑ a ɲ i
dymisji	d̪ ɨ m i s̪ j i
oczekujący	ɔ t̪ ɕ ɛ k u j ɔ n̪ t̪s̪ ɨ
wyglądał	v ɨ ɡ l̪ ɔ n̪ d̪ a w
widzę	v i d̪ ʑ ɛ
oczyma	ɔ t̪ ɕ ɨ m a
duszy	d̪ u ɕ ɨ
zbolałej	z̪ b ɔ l̪ a w ɛ j
Odszedł	ɔ t̪ ɕ ɛ d̪
Mariusz	m a r j u ɕ
przyszedł	p ɕ ɨ ɕ ɛ d̪
Pęk	p ɛ ŋ k
zebranych	z̪ ɛ b r a n̪ ɨ x
ratyfikację	r a t̪ ɨ f i k a t̪s̪ j ɛ
protokołu	p r ɔ t̪ ɔ k ɔ w u
Kioto	k ɔ t̪ ɔ
Dopiero	d̪ ɔ p ɛ r ɔ
weszła	v ɛ ɕ w a
ustawa	u s̪ t̪ a v a
unieważniająca	u ɲ ɛ v a ʐ̻ ɲ a j ɔ n̪ t̪s̪ a
niepodległego	ɲ ɛ p ɔ d̪ l̪ ɛ ɡ w ɛ ɡ ɔ
bytu	b ɨ t̪ u
jeździli	j ɛ ʑ d̪ ʑ i l̪ i
autami	a w t̪ a m i
używanymi	u ʐ̻ ɨ v a n̪ ɨ m i
kondycja	k ɔ n̪ d̪ ɨ t̪s̪ j a
spodziewał	s̪ p ɔ d̪ ʑ ɛ v a w
bandyci	b a n̪ d̪ ɨ t̪ ɕ i
zdeterminowani	z̪ d̪ ɛ t̪ ɛ r m i n̪ ɔ v a ɲ i
granaty	ɡ r a n̪ a t̪ ɨ
Janik	j a ɲ i k
komentował	k ɔ m ɛ n̪ t̪ ɔ v a w
masakrę	m a s̪ a k r ɛ
podwarszawskiej	p ɔ d̪ v a r ɕ a f s̪ k ɛ j
Ramzan	r a m z̪ a n̪
ocenił	ɔ t̪s̪ ɛ ɲ i w
dał	d̪ a w
poznać	p ɔ z̪ n̪ a t̪ ɕ
zamachu	z̪ a m a x u
przyznało	p ɕ ɨ z̪ n̪ a w ɔ
radykalne	r a d̪ ɨ k a l̪ n̪ ɛ
ugrupowanie	u ɡ r u p ɔ v a ɲ ɛ
palestyńskie	p a l̪ ɛ s̪ t̪ ɨ ɲ s̪ k ɛ
Brygady	b r ɨ ɡ a d̪ ɨ
Męczenników	m ɛ n̪ t̪ ɕ ɛ n̪ ɲ i k u f
Al-Aksy	a l̪ a k s̪ ɨ
powiązane	p ɔ v ɔ z̪ a n̪ ɛ
Fatah	f a t̪ a x
Jasera	j a s̪ ɛ r a
Arafata	a r a f a t̪ a
Wydział	v ɨ d̪ ʑ a w
Skarbu	s̪ k a r b u
Państwa	p a ɲ s̪ t̪ f a
konsolidacji	k ɔ n̪ s̪ ɔ l̪ i d̪ a t̪s̪ j i
najsilniejszych	n̪ a j ɕ i l̪ ɲ ɛ j ɕ ɨ x
Sączu	s̪ ɔ n̪ t̪ ɕ u
Tarnowie	t̪ a r n̪ ɔ v ɛ
oskarżyły	ɔ s̪ k a r ʐ̻ ɨ w ɨ
złamanie	z̪ w a m a ɲ ɛ
złamania	z̪ w a m a ɲ a
embarga	ɛ m b a r ɡ a
poddani	p ɔ d̪ d̪ a ɲ i
czyści	t̪ ɕ ɨ ɕ t̪ ɕ i
nacje	n̪ a t̪s̪ j ɛ
oddziałami	ɔ d̪ d̪ ʑ a w a m i
szybkiego	ɕ ɨ p k ɛ ɡ ɔ
reagowania	r ɛ a ɡ ɔ v a ɲ a
Blazy	b l̪ a z̪ ɨ
atlasowych	a t̪ l̪ a s̪ ɔ v ɨ x
doradców	d̪ ɔ r a t̪ t̪s̪ u f
szopek	ɕ ɔ p ɛ k
oo	ɔ ɔ
Bernardynów	b ɛ r n̪ a r d̪ ɨ n̪ u f
kaplicę	k a p l̪ i t̪s̪ ɛ
sufit	s̪ u f i t̪
krytykowali	k r ɨ t̪ ɨ k ɔ v a l̪ i
pojechaliśmy	p ɔ j ɛ x a l̪ i ɕ m ɨ
Willingen	v i l̪ l̪ i ŋ ɡ ɛ n̪
kupią	k u p j ɔ
legitymację	l̪ ɛ ɡ i t̪ ɨ m a t̪s̪ j ɛ
spokój	s̪ p ɔ k u j
Sięgnąłem	ɕ ɛ ŋ ɡ n̪ ɔ w ɛ m
myśli	m ɨ ɕ l̪ i
umysłów	u m ɨ s̪ w u f
liderem	l̪ i d̪ ɛ r ɛ m
Pucharu	p u x a r u
Świata	ɕ f a t̪ a
przewagą	p ɕ ɛ v a ɡ ɔ
Niemcem	ɲ ɛ m t̪s̪ ɛ m
Nieba	ɲ ɛ b a
takimi	t̪ a k i m i
gwiazdkami	ɡ v a s̪ t̪ k a m i
żadnym	ʐ̻ a d̪ n̪ ɨ m
proboszcz	p r ɔ b ɔ ɕ t̪ ɕ
Patronat	p a t̪ r ɔ n̪ a t̪
prasowy	p r a s̪ ɔ v ɨ
wykładami	v ɨ k w a d̪ a m i
wszechmocnych	f ɕ ɛ x m ɔ t̪s̪ n̪ ɨ x
bezwzględnych	b ɛ z̪ v z̪ ɡ l̪ ɛ n̪ d̪ n̪ ɨ x
pełnomocnikach	p ɛ w n̪ ɔ m ɔ t̪s̪ ɲ i k a x
Książę	k ɕ ɔ ʐ̻ ɛ
pomorski	p ɔ m ɔ r s̪ k i
Świętopełk	ɕ f ɛ n̪ t̪ ɔ p ɛ w k
obiecał	ɔ b j ɛ t̪s̪ a w
wójtowi	v u j t̪ ɔ v i
Remkowi	r ɛ m k ɔ v i
mieszczanom	m ɛ ɕ t̪ ɕ a n̪ ɔ m
wtargnięcie	f t̪ a r ɡ ɲ ɛ ɲ t̪ ɕ ɛ
zamek	z̪ a m ɛ k
Chełmnie	x ɛ w m ɲ ɛ
uwolnienie	u v ɔ l̪ ɲ ɛ ɲ ɛ
syna	s̪ ɨ n̪ a
Mszczuja	m ɕ t̪ ɕ u j a
rąk	r ɔ ŋ k
krzyżackich	k ɕ ɨ ʐ̻ a t̪s̪ k i x
Niemiecka	ɲ ɛ m j ɛ t̪s̪ k a
agencja	a ɡ ɛ n̪ t̪s̪ j a
DPA	t̪ p a
użyto	u ʐ̻ ɨ t̪ ɔ
prymitywnych	p r ɨ m i t̪ ɨ v n̪ ɨ x
rakietowych	r a k ɛ t̪ ɔ v ɨ x
Strzała	s̪ t̪ ɕ a w a
Skoro	s̪ k ɔ r ɔ
pokazują	p ɔ k a z̪ u j ɔ
zwątpiliśmy	z̪ v ɔ n̪ t̪ p i l̪ i ɕ m ɨ
czystość	t̪ ɕ ɨ s̪ t̪ ɔ ɕ t̪ ɕ
czeczeńskich	t̪ ɕ ɛ t̪ ɕ ɛ ɲ s̪ k i x
Nowi	n̪ ɔ v i
stają	s̪ t̪ a j ɔ
rolnikami	r ɔ l̪ ɲ i k a m i
zawodzie	z̪ a v ɔ d̪ ʑ ɛ
Cieszę	t̪ ɕ ɛ ɕ ɛ
położyć	p ɔ w ɔ ʐ̻ ɨ t̪ ɕ
kres	k r ɛ s̪
reżimowi	r ɛ ʐ̻ i m ɔ v i
Bagdadzie	b a ɡ d̪ a d̪ ʑ ɛ
Teoria	t̪ ɛ ɔ r j a
kontynentalnych	k ɔ n̪ t̪ ɨ n̪ ɛ n̪ t̪ a l̪ n̪ ɨ x
Tajwanu	t̪ a j v a n̪ u
doczekała	d̪ ɔ t̪ ɕ ɛ k a w a
formalnej	f ɔ r m a l̪ n̪ ɛ j
wyniku	v ɨ ɲ i k u
przegrupowań	p ɕ ɛ ɡ r u p ɔ v a ɲ
klęsce	k l̪ ɛ s̪ t̪s̪ ɛ
prezydenckich	p r ɛ z̪ ɨ d̪ ɛ n̪ t̪s̪ k i x
bierzącego	b j ɛ ʐ̻ ɔ n̪ t̪s̪ ɛ ɡ ɔ
wyłoniły	v ɨ w ɔ ɲ i w ɨ
PS	p ɛ ɛ s̪
znaczące	z̪ n̪ a t̪ ɕ ɔ n̪ t̪s̪ ɛ
frakcje	f r a k t̪s̪ j ɛ
kwestionujące	k f ɛ s̪ t̪ j ɔ n̪ u j ɔ n̪ t̪s̪ ɛ
dotychczasową	d̪ ɔ t̪ ɨ x t̪ ɕ a s̪ ɔ v ɔ
linię	l̪ i ɲ ɛ
podawać	p ɔ d̪ a v a t̪ ɕ
rozpisywać	r ɔ s̪ p i s̪ ɨ v a t̪ ɕ
przedterminowych	p ɕ ɛ t̪ t̪ ɛ r m i n̪ ɔ v ɨ x
przeciętnie	p ɕ ɛ t̪ ɕ ɛ n̪ t̪ ɲ ɛ
Trzeci	t̪ ɕ ɛ t̪ ɕ i
udzielany	u d̪ ʑ ɛ l̪ a n̪ ɨ
współpracy	f s̪ p u w p r a t̪s̪ ɨ
Wojewódzkim	v ɔ j ɛ v u t̪s̪ k i m
Funduszem	f u n̪ d̪ u ɕ ɛ m
Ochrony	ɔ x r ɔ n̪ ɨ
Środowiska	ɕ r ɔ d̪ ɔ v i s̪ k a
Wodnej	v ɔ d̪ n̪ ɛ j
termomodernizację	t̪ ɛ r m ɔ m ɔ d̪ ɛ r ɲ i z̪ a t̪s̪ j ɛ
budynków	b u d̪ ɨ ŋ k u f
przegród	p ɕ ɛ ɡ r u t̪
docieplanych	d̪ ɔ t̪ ɕ ɛ p l̪ a n̪ ɨ x
Polsko-ukraiński	p ɔ l̪ s̪ k o u k r a i ɲ s̪ k i
spór	s̪ p u r
cmentarza	t̪s̪ m ɛ n̪ t̪ a ʐ̻ a
schodzi	s̪ x ɔ d̪ ʑ i
Przebywający	p ɕ ɛ b ɨ v a j ɔ n̪ t̪s̪ ɨ
wicepremier	v i t̪s̪ ɛ p r ɛ m j ɛ r
infrastruktury	i n̪ f r a s̪ t̪ r u k t̪ u r ɨ
Pol	p ɔ l̪
zlikwidowanie	z̪ l̪ i k f i d̪ ɔ v a ɲ ɛ
niemożliwe	ɲ ɛ m ɔ ʐ̻ l̪ i v ɛ
wolny	v ɔ l̪ n̪ ɨ
przedział	p ɕ ɛ d̪ ʑ a w
zostałem	z̪ ɔ s̪ t̪ a w ɛ m
wtłoczony	f t̪ w ɔ t̪ ɕ ɔ n̪ ɨ
pościelą	p ɔ ɕ t̪ ɕ ɛ l̪ ɔ
Chcemy	x t̪s̪ ɛ m ɨ
odzyskać	ɔ d̪ ʑ ɨ s̪ k a t̪ ɕ
miliarda	m i l̪ j a r d̪ a
spotkaniu	s̪ p ɔ t̪ k a ɲ u
Czech	t̪ ɕ ɛ x
Słowacji	s̪ w ɔ v a t̪s̪ j i
Budapeszcie	b u d̪ a p ɛ ɕ t̪ ɕ ɛ
Ogniwa	ɔ ɡ ɲ i v a
moduły	m ɔ d̪ u w ɨ
powstają	p ɔ f s̪ t̪ a j ɔ
układy	u k w a d̪ ɨ
Holmenkollen	x ɔ l̪ m ɛ ŋ k ɔ l̪ l̪ ɛ n̪
rozgoryczenia	r ɔ z̪ ɡ ɔ r ɨ t̪ ɕ ɛ ɲ a
rodzi	r ɔ d̪ ʑ i
różnorakie	r u ʐ̻ n̪ ɔ r a k ɛ
frustracje	f r u s̪ t̪ r a t̪s̪ j ɛ
Aktywizuje	a k t̪ ɨ v i z̪ u j ɛ
poszerza	p ɔ ɕ ɛ ʐ̻ a
baza	b a z̪ a
podatkowa	p ɔ d̪ a t̪ k ɔ v a
zwiększania	z̪ v ɛ ŋ k ɕ a ɲ a
fiskalizmu	f i s̪ k a l̪ i z̪ m u
Kołodko	k ɔ w ɔ t̪ k ɔ
Żądamy	ʐ̻ ɔ n̪ d̪ a m ɨ
rozpisania	r ɔ s̪ p i s̪ a ɲ a
referendum	r ɛ f ɛ r ɛ n̪ d̪ u m
potrzebują	p ɔ t̪ ɕ ɛ b u j ɔ
politycy	p ɔ l̪ i t̪ ɨ t̪s̪ ɨ
dwieścir	d̪ v ɛ ɕ t̪ ɕ i r
Krótko	k r u t̪ k ɔ
odzyskaniu	ɔ d̪ ʑ ɨ s̪ k a ɲ u
napisałem	n̪ a p i s̪ a w ɛ m
Możliwe	m ɔ ʐ̻ l̪ i v ɛ
scenariusze	s̪ t̪s̪ ɛ n̪ a r j u ɕ ɛ
gubią	ɡ u b j ɔ
najlepsi	n̪ a j l̪ ɛ p ɕ i
specjaliści	s̪ p ɛ t̪s̪ j a l̪ i ɕ t̪ ɕ i
Dał	d̪ a w
Zamoyskiemu	z̪ a m ɔ ɨ s̪ k ɛ m u
odstąpił	ɔ t̪ s̪ t̪ ɔ m p i w
oblężenia	ɔ b l̪ ɛ ʐ̻ ɛ ɲ a
ukarania	u k a r a ɲ a
niesfornego	ɲ ɛ s̪ f ɔ r n̪ ɛ ɡ ɔ
Chłańska	x w a ɲ s̪ k a
odszedł	ɔ t̪ ɕ ɛ d̪
pruskich	p r u s̪ k i x
korzyść	k ɔ ʐ̻ ɨ ɕ t̪ ɕ
Fundusz	f u n̪ d̪ u ɕ
Dotacji	d̪ ɔ t̪ a t̪s̪ j i
Inwestycyjnych	i n̪ v ɛ s̪ t̪ ɨ t̪s̪ ɨ j n̪ ɨ x
unijny	u ɲ i j n̪ ɨ
dotuje	d̪ ɔ t̪ u j ɛ
kupno	k u p n̪ ɔ
maszyn	m a ɕ ɨ n̪
komputerów	k ɔ m p u t̪ ɛ r u f
transportu	t̪ r a n̪ s̪ p ɔ r t̪ u
wyposażenia	v ɨ p ɔ s̪ a ʐ̻ ɛ ɲ a
hoteli	x ɔ t̪ ɛ l̪ i
Śmierć	ɕ m ɛ r t̪ ɕ
nastąpiła	n̪ a s̪ t̪ ɔ m p i w a
wychodził	v ɨ x ɔ d̪ ʑ i w
czołgu	t̪ ɕ ɔ w ɡ u
termin	t̪ ɛ r m i n̪
składania	s̪ k w a d̪ a ɲ a
język	j ɛ z̪ ɨ k
angielski	a ŋ ɡ ɛ l̪ s̪ k i
Kolegium	k ɔ l̪ ɛ ɡ u m
Języka	j ɛ z̪ ɨ k a
Angielskiego	a ŋ ɡ ɛ l̪ s̪ k ɛ ɡ ɔ
Turystka	t̪ u r ɨ s̪ t̪ k a
zjadła	z̪ j a d̪ w a
kanapki	k a n̪ a p k i
piła	p i w a
stopionego	s̪ t̪ ɔ p ɔ n̪ ɛ ɡ ɔ
Brytyjski	b r ɨ t̪ ɨ j s̪ k i
Tony	t̪ ɔ n̪ ɨ
potwierdził	p ɔ t̪ f ɛ r d̪ ʑ i w
stałby	s̪ t̪ a w b ɨ
niebezpiecznym	ɲ ɛ b ɛ s̪ p ɛ t̪ ɕ n̪ ɨ m
potrzebę	p ɔ t̪ ɕ ɛ b ɛ
powstrzymania	p ɔ f s̪ t̪ ɕ ɨ m a ɲ a
sposobem	s̪ p ɔ s̪ ɔ b ɛ m
celem	t̪s̪ ɛ l̪ ɛ m
przyszli	p ɕ ɨ ɕ l̪ i
gotowi	ɡ ɔ t̪ ɔ v i
rewizję	r ɛ v i z̪ j ɛ
oceny	ɔ t̪s̪ ɛ n̪ ɨ
Tiananmen	t̪ j a n̪ a n̪ m ɛ n̪
wrócili	v r u t̪ ɕ i l̪ i
zamrożonych	z̪ a m r ɔ ʐ̻ ɔ n̪ ɨ x
Ochrona	ɔ x r ɔ n̪ a
klimatu	k l̪ i m a t̪ u
emisji	ɛ m i s̪ j i
CO	t̪s̪ ɔ
gazów	ɡ a z̪ u f
cieplarnianych	t̪ ɕ ɛ p l̪ a r ɲ a n̪ ɨ x
żłóbku	ʐ̻ w u p k u
wół	v u w
osioł	ɔ ɕ ɔ w
stojące	s̪ t̪ ɔ j ɔ n̪ t̪s̪ ɛ
sianku	ɕ a ŋ k u
kolana	k ɔ l̪ a n̪ a
pastuszków	p a s̪ t̪ u ɕ k u f
owieczki	ɔ v ɛ t̪ ɕ k i
Zaczął	z̪ a t̪ ɕ ɔ w
śpiewać	ɕ p ɛ v a t̪ ɕ
klubach	k l̪ u b a x
jakichś	j a k i x ɕ
zespolikach	z̪ ɛ s̪ p ɔ l̪ i k a x
grać	ɡ r a t̪ ɕ
targach	t̪ a r ɡ a x
Wcześniej	f t̪ ɕ ɛ ɕ ɲ ɛ j
zadzwonili	z̪ a d̪ ʑ v ɔ ɲ i l̪ i
zdenerwowani	z̪ d̪ ɛ n̪ ɛ r v ɔ v a ɲ i
opiekunowie	ɔ p ɛ k u n̪ ɔ v ɛ
wiadomością	v a d̪ ɔ m ɔ ɕ t̪ ɕ ɔ
dwudziestokilkuletni	d̪ v u d̪ ʑ ɛ s̪ t̪ ɔ k i l̪ k u l̪ ɛ t̪ ɲ i
mężczyźni	m ɛ ɕ t̪ ɕ ɨ ʑ ɲ i
gór	ɡ u r
bieżącego	b j ɛ ʐ̻ ɔ n̪ t̪s̪ ɛ ɡ ɔ
odpowiadali	ɔ t̪ p ɔ v a d̪ a l̪ i
wymijająco	v ɨ m i j a j ɔ n̪ t̪s̪ ɔ
znaczną	z̪ n̪ a t̪ ɕ n̪ ɔ
forum	f ɔ r u m
MTV	ɛ m t̪ ɛ f a w
wojennej	v ɔ j ɛ n̪ n̪ ɛ j
trafią	t̪ r a f j ɔ
Cni	t̪s̪ ɲ i
Jagiellonowie	j a ɡ ɛ l̪ l̪ ɔ n̪ ɔ v ɛ
zdaje	z̪ d̪ a j ɛ
przekupstwa	p ɕ ɛ k u p s̪ t̪ f a
obcych	ɔ p t̪s̪ ɨ x
pozoru	p ɔ z̪ ɔ r u
błaha	b w a x a
Ameryce	a m ɛ r ɨ t̪s̪ ɛ
zasadnicze	z̪ a s̪ a d̪ ɲ i t̪ ɕ ɛ
sędziowie	s̪ ɛ ɲ d̪ ʑ ɔ v ɛ
wykładnią	v ɨ k w a d̪ ɲ ɔ
zdziwi	z̪ d̪ ʑ i v i
wzywa	v z̪ ɨ v a
osiemdziesięcioletni	ɔ ɕ ɛ m d̪ ʑ ɛ ɕ ɛ ɲ t̪ ɕ ɔ l̪ ɛ t̪ ɲ i
Serce	s̪ ɛ r t̪s̪ ɛ
wyskoczyło	v ɨ s̪ k ɔ t̪ ɕ ɨ w ɔ
piersi	p ɛ r ɕ i
traciłem	t̪ r a t̪ ɕ i w ɛ m
oddech	ɔ d̪ d̪ ɛ x
kręciło	k r ɛ ɲ t̪ ɕ i w ɔ
Termin	t̪ ɛ r m i n̪
zaliczki	z̪ a l̪ i t̪ ɕ k i
Rozmowa	r ɔ z̪ m ɔ v a
bystrymi	b ɨ s̪ t̪ r ɨ m i
młodymi	m w ɔ d̪ ɨ m i
ludźmi	l̪ u d̪ ʑ m i
najwyraźniej	n̪ a j v ɨ r a ʑ ɲ ɛ j
przyjemność	p ɕ ɨ j ɛ m n̪ ɔ ɕ t̪ ɕ
zdanie	z̪ d̪ a ɲ ɛ
unikać	u ɲ i k a t̪ ɕ
łatwej	w a t̪ f ɛ j
generalizacji	ɡ ɛ n̪ ɛ r a l̪ i z̪ a t̪s̪ j i
komentarz	k ɔ m ɛ n̪ t̪ a ɕ
poprosiliśmy	p ɔ p r ɔ ɕ i l̪ i ɕ m ɨ
JÓZEFA	j u z̪ ɛ f a
POCIECHĘ	p ɔ t̪ ɕ ɛ x ɛ
kierownika	k ɛ r ɔ v ɲ i k a
Demografii	d̪ ɛ m ɔ ɡ r a f j i
przemysłowa	p ɕ ɛ m ɨ s̪ w ɔ v a
zwiększyła	z̪ v ɛ ŋ k ɕ ɨ w a
październiku	p a ʑ d̪ ʑ ɛ r ɲ i k u
problem	p r ɔ b l̪ ɛ m
problemem	p r ɔ b l̪ ɛ m ɛ m
lokalnym	l̪ ɔ k a l̪ n̪ ɨ m
Geotermia	ɡ ɛ ɔ t̪ ɛ r m j a
Podhalu	p ɔ t̪ x a l̪ u
Wykorzystanie	v ɨ k ɔ ʐ̻ ɨ s̪ t̪ a ɲ ɛ
geotermalnej	ɡ ɛ ɔ t̪ ɛ r m a l̪ n̪ ɛ j
zakwalifikować	z̪ a k f a l̪ i f i k ɔ v a t̪ ɕ
kategorii	k a t̪ ɛ ɡ ɔ r j i
Długosz	d̪ w u ɡ ɔ ɕ
Przedsiębiorstwa	p ɕ ɛ t̪ ɕ ɛ m b j ɔ r s̪ t̪ f a
Energetyki	ɛ n̪ ɛ r ɡ ɛ t̪ ɨ k i
Cieplnej	t̪ ɕ ɛ p l̪ n̪ ɛ j
Podhalańska	p ɔ t̪ x a l̪ a ɲ s̪ k a
proponował	p r ɔ p ɔ n̪ ɔ v a w
wybrane	v ɨ b r a n̪ ɛ
odcinki	ɔ t̪ t̪ ɕ i ŋ k i
komisjach	k ɔ m i s̪ j a x
rozszerzono	r ɔ s̪ ɕ ɛ ʐ̻ ɔ n̪ ɔ
zapis	z̪ a p i s̪
krajowe	k r a j ɔ v ɛ
Miałem	m a w ɛ m
Lecz	l̪ ɛ t̪ ɕ
panuje	p a n̪ u j ɛ
straszne	s̪ t̪ r a ɕ n̪ ɛ
bezradności	b ɛ z̪ r a d̪ n̪ ɔ ɕ t̪ ɕ i
Potrafią	p ɔ t̪ r a f j ɔ
Możliwości	m ɔ ʐ̻ l̪ i v ɔ ɕ t̪ ɕ i
finansowania	f i n̪ a n̪ s̪ ɔ v a ɲ a
odnawialne	ɔ d̪ n̪ a v a l̪ n̪ ɛ
Banku	b a ŋ k u
Robazel	r ɔ b a z̪ ɛ l̪
Piętno	p ɛ n̪ t̪ n̪ ɔ
niepotrzebnej	ɲ ɛ p ɔ t̪ ɕ ɛ b n̪ ɛ j
płacze	p w a t̪ ɕ ɛ
żegnając	ʐ̻ ɛ ɡ n̪ a j ɔ n̪ t̪s̪
krzyża	k ɕ ɨ ʐ̻ a
sześćdziesięcio	ɕ ɛ ʑ d̪ ʑ ɛ ɕ ɛ ɲ t̪ ɕ ɔ
pięcioletnia	p ɛ ɲ t̪ ɕ ɔ l̪ ɛ t̪ ɲ a
Cieleń	t̪ ɕ ɛ l̪ ɛ ɲ
gorączce	ɡ ɔ r ɔ n̪ t̪ ɕ t̪s̪ ɛ
akcesyjnych	a k t̪s̪ ɛ s̪ ɨ j n̪ ɨ x
licytacji	l̪ i t̪s̪ ɨ t̪ a t̪s̪ j i
wąsko	v ɔ s̪ k ɔ
pojmowanych	p ɔ j m ɔ v a n̪ ɨ x
interesów	i n̪ t̪ ɛ r ɛ s̪ u f
targu	t̪ a r ɡ u
tracimy	t̪ r a t̪ ɕ i m ɨ
oczu	ɔ t̪ ɕ u
wrażenie	v r a ʐ̻ ɛ ɲ ɛ
zasadniczy	z̪ a s̪ a d̪ ɲ i t̪ ɕ ɨ
