Word	IPA transcription
obrazovanja	o b r aː z o v aː ɲ aː
Vilim	v i l i m
Ribić	r i b i t̪ ɕ
izvijesni	i z v i j e s n i
dr	d̪ i r i
materijalnim	m a t̪ e r i j aː l n i m
Konačnom	k o n aː t̪ ʃ n o m
istražnom	i s t̪ r aː ʒ n o m
Ustav	u s t̪ aː v
Poslovnik	p o s l o v n i k
supredlagatelj	s u p r e d̪ l aː ɡ aː t̪ e ʎ
nažalost	n a ʒ aː l o s t̪
mjereno	m j e r e n o
kapitalu	k a p i t̪ aː l u
dobru	d̪ o b r u
sudbenih	s u d̪ b e n i h
policijskim	p o l i t̪ s i j s k i m
zatvorskim	z a t̪ v o r s k i m
službama	s l u ʒ b aː m aː
sudski	s u t̪ s k i
predmeti	p r e d̪ m e t̪ i
rješavaju	r j e ʃ aː v a j u
prosjeku	p r o s j e k u
Obrazlažu-	o b r aː z l aː ʒ u
Obrazlažući	o b r aː z l aː ʒ u t̪ ɕ i
Vladin	v l a d̪ i n
važeći	v a ʒ e t̪ ɕ i
donesen	d̪ o n e s e n
ostavlja	o s t̪ aː v l j aː
nedoumice	n e d̪ o u m i t̪ s e
neradnih	n e r aː d̪ n i h
određene	o d̪ r e d̪ ʑ e n e
vjerske	v j e r s k e
pripadnosti	p r i p aː d̪ n o s t̪ i
Svakako	s v a k aː k o
interesira	i n t̪ e r e s i r aː
intenziviranje	i n t̪ e n z i v i r aː ɲ e
Srednjoeuropski	s r e d̪ ɲ o e u r o p s k i
zov-	z o v
slobodnog	s l o b o d̪ n o ɡ
trgovanja	t̪ r ɡ o v aː ɲ aː
Poljskom	p o ʎ s k o m
pojedini	p o j e d̪ i n i
segmenti	s e ɡ m e n t̪ i
Evo	e v o
polumjesečnik	p o l u m j e s e t̪ ʃ n i k
Die	d̪ i e
Jagd	j a ɡ d̪
Harada	x a r aː d̪ aː
neznatnom	n e z n aː t̪ n o m
premalenom	p r e m aː l e n o m
odnosu	o d̪ n o s u
Veze	v e z e
funkcioniraju	f u ŋ k t̪ s i o n i r a j u
službe	s l u ʒ b e
pošte	p o ʃ t̪ e
kompanija	k o m p aː n i j aː
prošlogodišnji	p r o ʃ l o ɡ o d̪ i ʃ ɲ i
iznosio	i z n o s i o
65	ʃ e z d̪ e s e t̪ p e t̪
zapošljavaju	z a p o ʃ ʎ aː v a j u
410	t̪ ʃ e t̪ i r i s t̪ o d̪ e s e t̪
vladine	v l a d̪ i n e
privatna	p r i v aː t̪ n aː
prekomorska	p r e k o m o r s k aː
Agencije	a ɡ e n t̪ s i j e
kra-	k r a
protekle	p r o t̪ e k l e
vođeni	v o d̪ ʑ e n i
ispit	i s p i t̪
demilitarizaciju	d̪ e m i l i t̪ a r i z aː t̪ s i j u
poljskog	p o ʎ s k o ɡ
istaknuli	i s t̪ aː k n u l i
Evrope	e v r o p e
svojevrsna	s v o j e v r s n aː
ulaznica	u l aː z n i t̪ s aː
Južnoafričke	j u ʒ n o aː f r i t̪ ʃ k e
izložilo	i z l o ʒ i l o
kratkim	k r a t̪ k i m
crtama	t̪ s r t̪ a m aː
uspjehe	u s p j e h e
jedinstva	j e d̪ i n s t̪ v aː
izvješćima	i z v j e ʃ t̪ ɕ i m aː
HVO	x v o
ušli	u ʃ l i
otvoreni	o t̪ v o r e n i
sukob	s u k o b
Kajin	k a j i n
IDS	i t̪ s
županijsko	ʒ u p aː n i j s k o
čelništvo	t̪ ʃ e l n i ʃ t̪ v o
zainteresirano	z a i n t̪ e r e s i r aː n o
susrete	s u s r e t̪ e
Predsjednikom	p r e t̪ s j e d̪ n i k o m
prilikama	p r i l i k aː m aː
Istri	i s t̪ r i
pretvorbi	p r e t̪ v o r b i
istarskim	i s t̪ a r s k i m
posebnostima	p o s e b n o s t̪ i m aː
lokalnoj	l o k aː l n o j
samoupravi	s a m o u p r aː v i
Očekujemo	o t̪ ʃ e k u j e m o
vremenskom	v r e m e n s k o m
useljeništvo	u s e ʎ e n i ʃ t̪ v o
izgredi	i z ɡ r e d̪ i
zakočili	z a k o t̪ ʃ i l i
ugrozili	u ɡ r o z i l i
produženje	p r o d̪ u ʒ e ɲ e
HDZ-u	x i d̪ i z i u
ustroja	u s t̪ r o j aː
Gradu	ɡ r a d̪ u
zatvaranjem	z a t̪ v a r aː ɲ e m
vrata	v r a t̪ aː
demokratski	d̪ e m o k r aː t̪ s k i
izostankom	i z o s t̪ aː ŋ k o m
iskrene	i s k r e n e
rješenjem	r j e ʃ e ɲ e m
restoran	r e s t̪ o r aː n
uloženo	u l o ʒ e n o
1,2	j e d̪ aː n d̪ v a
McDonalds	m i t̪ s i d̪ o n aː l t̪ s
planira	p l a n i r aː
dodatnih	d̪ o d̪ aː t̪ n i h
6,4	ʃ e s t̪ t̪ ʃ e t̪ i r i
restorana	r e s t̪ o r aː n aː
slijedi	s l i j e d̪ i
ugostiteljskih	u ɡ o s t̪ i t̪ e ʎ s k i h
istog	i s t̪ o ɡ
turistička	t̪ u r i s t̪ i t̪ ʃ k aː
financiranje	f i n aː n t̪ s i r aː ɲ e
različitih	r a z l i t̪ ʃ i t̪ i h
namjena	n a m j e n aː
Momčilo	m o m t̪ ʃ i l o
Krajišnik	k r a j i ʃ n i k
koordinatorom	k o o r d̪ i n aː t̪ o r o m
veleposlanikom	v e l e p o s l aː n i k o m
Antoniom	a n t̪ o n i o m
Peduaom	p e d̪ u aː o m
srpskim	s r p s k i m
državljanina	d̪ r ʒ a v l j aː n i n aː
oteta	o t̪ e t̪ aː
prilazima	p r i l aː z i m aː
Predstavnik	p r e t̪ s t̪ aː v n i k
osječkog	o s j e t̪ ʃ k o ɡ
Veleposlanstva	v e l e p o s l aː n s t̪ v aː
Jurić	j u r i t̪ ɕ
svrha	s v r h a
upoznati	u p o z n aː t̪ i
članove	t̪ ʃ l a n o v e
provedbe-	p r o v e d̪ b e
cilju	t̪ s i ʎ u
step	s t̪ e p
by	b i
spiker	s p i k e r
drugačije	d̪ r u ɡ aː t̪ ʃ i j e
1990.-e	t̪ i s u t̪ ɕ u d̪ e v e t̪ s t̪ o d̪ e v e d̪ e s e t̪ e
zabilježena	z a b i ʎ e ʒ e n aː
neuravnotežena	n e u r aː v n o t̪ e ʒ e n aː
robna	r o b n aː
korist	k o r i s t̪
uložene	u l o ʒ e n e
izbjeglih	i z b j e ɡ l i h
jednako	j e d̪ n aː k o
dopušten	d̪ o p u ʃ t̪ e n
drugdje	d̪ r u ɡ d̪ j e
krajine	k r a j i n e
Bosanskohercegovačke	b o s aː n s k o h e r t̪ s e ɡ o v aː t̪ ʃ k e
prijavile	p r i j aː v i l e
narodima	n a r o d̪ i m aː
zarobljavanje	z a r o b ʎ aː v aː ɲ e
sudbina	s u d̪ b i n aː
preostale	p r e o s t̪ aː l e
trojice	t̪ r o j i t̪ s e
poznata	p o z n aː t̪ aː
korištenje	k o r i ʃ t̪ e ɲ e
krajnjim	k r a j ɲ i m
korisnicima	k o r i s n i t̪ s i m aː
odobravati	o d̪ o b r aː v aː t̪ i
kredite	k r e d̪ i t̪ e
najvišeg	n a j v i ʃ e ɡ
5	p e t̪
dojšče-	d̪ o j ʃ t̪ ʃ e
DEM	d̪ e m
veliko	v e l i k o
Indonezijom	i n d̪ o n e z i j o m
indonezijskim	i n d̪ o n e z i j s k i m
kolegom	k o l e ɡ o m
riječke	r i j e t̪ ʃ k e
indonezijskih	i n d̪ o n e z i j s k i h
sasvim	s a s v i m
jednostavan	j e d̪ n o s t̪ aː v aː n
Šušak	ʃ u ʃ aː k
karakterističnoj	k a r aː k t̪ e r i s t̪ i t̪ ʃ n o j
ra-	r a
r-	r i
racionalnosti	r a t̪ s i o n aː l n o s t̪ i
najkraćim	n a j k r aː t̪ ɕ i m
putem	p u t̪ e m
mareći	m a r e t̪ ɕ i
Granićeve	ɡ r a n i t̪ ɕ e v e
diplomatske	d̪ i p l o m aː t̪ s k e
zaobilaznice	z a o b i l aː z n i t̪ s e
uvijanja	u v i j aː ɲ aː
žaljenje	ʒ a ʎ e ɲ e
koraci	k o r aː t̪ s i
donošenju	d̪ o n o ʃ e ɲ u
sveobuhvatnog	s v e o b u h v aː t̪ n o ɡ
amnestiji	a m n e s t̪ i j i
svojom	s v o j o m
voljom	v o ʎ o m
prisilno	p r i s i l n o
služile	s l u ʒ i l e
civilnoj	t̪ s i v i l n o j
vojnim	v o j n i m
lokalnih	l o k aː l n i h
bivšim	b i f ʃ i m
zaštitom	z a ʃ t̪ i t̪ o m
iznimkom	i z n i m k o m
osumnjičenih	o s u m ɲ i t̪ ʃ e n i h
završava	z a v r ʃ aː v aː
ljudska	ʎ u t̪ s k aː
etničke	e t̪ n i t̪ ʃ k e
razmijeniti	r a z m i j e n i t̪ i
ponovne	p o n o v n e
povjerenja	p o v j e r e ɲ aː
Sadašnji	s a d̪ aː ʃ ɲ i
traje	t̪ r a j e
očekujemo	o t̪ ʃ e k u j e m o
Stranka	s t̪ r a ŋ k aː
vodeća	v o d̪ e t̪ ɕ aː
republičkom	r e p u b l i t̪ ʃ k o m
predloži	p r e d̪ l o ʒ i
direktnih	d̪ i r e k t̪ n i h
zaposliti	z a p o s l i t̪ i
ugostiteljske	u ɡ o s t̪ i t̪ e ʎ s k e
kadrove	k a d̪ r o v e
proizvođačima	p r o i z v o d̪ ʑ aː t̪ ʃ i m aː
onom	o n o m
mentalnom	m e n t̪ aː l n o m
gura	ɡ u r aː
primjerenim	p r i m j e r e n i m
izraženiju	i z r aː ʒ e n i j u
otvore	o t̪ v o r e
IFOR-ovi	i f o r o v i
izvori	i z v o r i
potvrđuju	p o t̪ v r d̪ ʑ u j u
napetost	n a p e t̪ o s t̪
produbljivanje	p r o d̪ u b ʎ i v aː ɲ e
određeni	o d̪ r e d̪ ʑ e n i
živi	ʒ i v i
primjenu-	p r i m j e n u
primjerenu	p r i m j e r e n u
Zajednički	z a j e d̪ n i t̪ ʃ k i
javnošću	j a v n o ʃ t̪ ɕ u
1999.-e	t̪ i s u t̪ ɕ u d̪ e v e t̪ s t̪ o d̪ e v e d̪ e s e d̪ d̪ e v e t̪ e
Privatne	p r i v aː t̪ n e
telefonirati	t̪ e l e f o n i r aː t̪ i
stana	s t̪ a n aː
zvati	z v a t̪ i
poštanskog	p o ʃ t̪ aː n s k o ɡ
vrijedi	v r i j e d̪ i
pozive	p o z i v e
gospodarstava	ɡ o s p o d̪ a r s t̪ aː v aː
Zato	z a t̪ o
međunarodno	m e d̪ ʑ u n a r o d̪ n o
priznata	p r i z n aː t̪ aː
status	s t̪ a t̪ u s
gosta	ɡ o s t̪ aː
General	ɡ e n e r aː l
obavijestiti	o b aː v i j e s t̪ i t̪ i
datumu	d̪ a t̪ u m u
demilt-	d̪ e m i l t̪
premijera	p r e m i j e r aː
Matešu	m a t̪ e ʃ u
Niko	n i k o
Bulić	b u l i t̪ ɕ
crikveničkom	t̪ s r i k v e n i t̪ ʃ k o m
nazočnosti	n a z o t̪ ʃ n o s t̪ i
domaćih	d̪ o m aː t̪ ɕ i h
inozemsnih	i n o z e m s n i h
sedmodnevnu	s e d̪ m o d̪ n e v n u
gospodarsko-promidžbenu	ɡ o s p o d̪ a r s k o p r o m i d̠ʒ b e n u
manifestaciju	m a n i f e s t̪ aː t̪ s i j u
Dani	d̪ a n i
saga-	s a ɡ aː
zakonodavstvo	z a k o n o d̪ aː f s t̪ v o
razmatrao	r a z m aː t̪ r aː o
odlučivati	o d̪ l u t̪ ʃ i v aː t̪ i
5.-oj	p e t̪ o j
nekakvom	n e k aː k v o m
ekskulpuriranju	e k s k u l p u r i r aː ɲ u
baš	b a ʃ
nastalo	n a s t̪ aː l o
obaviješten	o b aː v i j e ʃ t̪ e n
zabrani	z a b r aː n i
prijašnjeg	p r i j aː ʃ ɲ e ɡ
saveza	s a v e z aː
zabranjuje	z a b r aː ɲ u j e
okupljanje	o k u p ʎ aː ɲ e
Hinu	x i n u
viceadmiralom	v i t̪ s e aː d̪ m i r aː l o m
Vidom	v i d̪ o m
Stipetićem	s t̪ i p e t̪ i t̪ ɕ e m
general-bojnik	ɡ e n e r aː l b o j n i k
Pule	p u l e
zagrebačkoj	z a ɡ r e b aː t̪ ʃ k o j
krizi	k r i z i
HNS	x i n i s i
odbija	o d̪ b i j aː
prevare	p r e v a r e
biračkog	b i r aː t̪ ʃ k o ɡ
prihvaćanje	p r i h v aː t̪ ɕ aː ɲ e
nametnutog	n a m e t̪ n u t̪ o ɡ
razini	r a z i n i
odbacuje	o d̪ b aː t̪ s u j e
davanja	d̪ a v aː ɲ aː
alibija	a l i b i j aː
91.-oj	d̪ e v e d̪ e s e t̪ j e d̪ aː n o j
96.-oj	d̪ e v e d̪ e s e t̪ ʃ e s t̪ o j
različite	r a z l i t̪ ʃ i t̪ e
odredili	o d̪ r e d̪ i l i
pogranične	p o ɡ r aː n i t̪ ʃ n e
pristojbe	p r i s t̪ o j b e
100	s t̪ o
ću	t̪ ɕ u
pokazati	p o k aː z aː t̪ i
divljih	d̪ i v l j i h
korijenja	k o r i j e ɲ aː
pripremiti	p r i p r e m i t̪ i
zdravo	z d̪ r a v o
ukusno	u k u s n o
jelo	j e l o
Konkretnije	k o ŋ k r e t̪ n i j e
mogućih	m o ɡ u t̪ ɕ i h
putuju	p u t̪ u j u
zakonom	z a k o n o m
oslobođenja	o s l o b o d̪ ʑ e ɲ aː
kraljevskog	k r a ʎ e f s k o ɡ
Knina	k n i n aː
proglasi	p r o ɡ l aː s i
blagdanom	b l a ɡ d̪ aː n o m
Danom	d̪ a n o m
domovinske	d̪ o m o v i n s k e
zahvalnosti	z a h v aː l n o s t̪ i
izraz	i z r aː z
žrtvama	ʒ r t̪ v a m aː
domovis-	d̪ o m o v i s
neovisnost	n e o v i s n o s t̪
potvrdili	p o t̪ v r d̪ i l i
dužosni-	d̪ u ʒ o s n i
novinarstvo	n o v i n a r s t̪ v o
pratilo	p r a t̪ i l o
stotinu	s t̪ o t̪ i n u
novinara	n o v i n a r aː
spriječio	s p r i j e t̪ ʃ i o
masovni	m a s o v n i
odlazak	o d̪ l aː z aː k
neograni-	n e o ɡ r aː n i
djelovao	d̪ j e l o v aː o
Rekostruiranje	r e k o s t̪ r u i r aː ɲ e
vinkovačkog	v i ŋ k o v aː t̪ ʃ k o ɡ
drvoprerađivača	d̪ r v o p r e r aː d̪ ʑ i v aː t̪ ʃ aː
Spreče	s p r e t̪ ʃ e
potkraj	p o t̪ k r a j
Hanika	x a n i k aː
Hansa	x a n s aː
Čelnici	t̪ ʃ e l n i t̪ s i
jednoglasni	j e d̪ n o ɡ l aː s n i
uključena	u k ʎ u t̪ ʃ e n aː
Partnerstvu	p a r t̪ n e r s t̪ v u
Berger	b e r ɡ e r
izraziti	i z r aː z i t̪ i
zahvalnost	z a h v aː l n o s t̪
ponos	p o n o s
osjeća	o s j e t̪ ɕ aː
stavka	s t̪ a f k aː
kamate	k a m aː t̪ e
945	d̪ e v e t̪ s t̪ o t̪ ʃ e t̪ r d̪ e s e t̪ p e t̪
505	p e t̪ s t̪ o p e t̪
ino-dugove	i n o d̪ u ɡ o v e
dvostruko	d̪ v o s t̪ r u k o
izdvojiti	i z d̪ v o j i t̪ i
poljoprivredne	p o ʎ o p r i v r e d̪ n e
onima	o n i m aː
vlastitim	v l a s t̪ i t̪ i m
kreditima	k r e d̪ i t̪ i m aː
obnovili	o b n o v i l i
vraćena	v r a t̪ ɕ e n aː
Seminaru	s e m i n a r u
organizirali	o r ɡ aː n i z i r aː l i
Norveško	n o r v e ʃ k o
vijeće	v i j e t̪ ɕ e
Ponor	p o n o r
zaposlenih	z a p o s l e n i h
izdržavati	i z d̪ r ʒ aː v aː t̪ i
dramatično	d̪ r a m aː t̪ i t̪ ʃ n o
Takva	t̪ a k v aː
strancima	s t̪ r a n t̪ s i m aː
lovu	l o v u
izvrsna	i z v r s n aː
Mađarskoj	m a d̪ ʑ a r s k o j
Poljskoj	p o ʎ s k o j
Slovačkoj	s l o v aː t̪ ʃ k o j
Što	ʃ t̪ o
Siciliji	s i t̪ s i l i j i
nekidašnjim	n e k i d̪ aː ʃ ɲ i m
nekadašnjim	n e k aː d̪ aː ʃ ɲ i m
bojišnice	b o j i ʃ n i t̪ s e
komada	k o m aː d̪ aː
teškog	t̪ e ʃ k o ɡ
sjevernom	s j e v e r n o m
skupini	s k u p i n i
nacionalnost	n a t̪ s i o n aː l n o s t̪
Hasan	x a s aː n
nesporazumi	n e s p o r aː z u m i
federalne	f e d̪ e r aː l n e
predstavljaju	p r e t̪ s t̪ aː v l j a j u
zastoj	z a s t̪ o j
John	j o h n
Kornblum	k o r n b l u m
odlazi	o d̪ l aː z i
nužno	n u ʒ n o
izgraditi	i z ɡ r aː d̪ i t̪ i
koliko	k o l i k o
Svrha	s v r h a
mreže	m r e ʒ e
sakupljanje	s a k u p ʎ aː ɲ e
analiziranje	a n aː l i z i r aː ɲ e
planovi	p l a n o v i
obuhvaćaju	o b u h v aː t̪ ɕ a j u
projekte	p r o j e k t̪ e
poput	p o p u t̪
ljetnje	ʎ e t̪ ɲ e
izdavanje	i z d̪ aː v aː ɲ e
separata	s e p a r aː t̪ aː
časopisu	t̪ ʃ a s o p i s u
Eurohealth	e u r o h e aː l t̪ h
skrbiti	s k r b i t̪ i
stare	s t̪ a r e
bolesne	b o l e s n e
nemoćne	n e m o t̪ ɕ n e
slijepe	s l i j e p e
slabovidne	s l a b o v i d̪ n e
istaknula	i s t̪ aː k n u l aː
slijepih	s l i j e p i h
slabovidnih	s l a b o v i d̪ n i h
vu-	v u
sportskih	s p o r t̪ s k i h
preuzeti	p r e u z e t̪ i
127	s t̪ o d̪ v a d̪ e s e t̪ s e d̪ aː m
sudjeloval	s u d̪ j e l o v aː l
olimpijskog	o l i m p i j s k o ɡ
Antun	a n t̪ u n
Vrdoljak	v r d̪ o ʎ aː k
Grohotama	ɡ r o h o t̪ aː m aː
Šolti	ʃ o l t̪ i
izgradnja	i z ɡ r aː d̪ ɲ aː
heliodroma	x e l i o d̪ r o m aː
Član	t̪ ʃ l a n
posrednika	p o s r e d̪ n i k aː
Christijana	t̪ s h r i s t̪ i j aː n aː
Schwartz-Schillinga	s t̪ s h v a r t̪ s s t̪ s h i l l i ŋ ɡ aː
Zubakova	z u b aː k o v aː
postavila	p o s t̪ aː v i l aː
mina	m i n aː
vrsta	v r s t̪ a
slučajeva	s l u t̪ ʃ a j e v aː
stradali	s t̪ r a d̪ aː l i
Tradicionalnim	t̪ r a d̪ i t̪ s i o n aː l n i m
maršem	m a r ʃ e m
Zagrebačkoj	z a ɡ r e b aː t̪ ʃ k o j
gori	ɡ o r i
Hrvatskih	x r v a t̪ s k i h
obilje-	o b i ʎ e
obavijestio	o b aː v i j e s t̪ i o
postignutom	p o s t̪ i ɡ n u t̪ o m
kantonu	k a n t̪ o n u
Posavina	p o s aː v i n aː
uspješnog	u s p j e ʃ n o ɡ
zatvaranja	z a t̪ v a r aː ɲ aː
izbjegličkog	i z b j e ɡ l i t̪ ʃ k o ɡ
kampa	k a m p aː
Kupljenskog	k u p ʎ e n s k o ɡ
Guldman	ɡ u l d̪ m aː n
voditelja	v o d̪ i t̪ e ʎ aː
OES-a	o e s a
Čečeniji	t̪ ʃ e t̪ ʃ e n i j i
obavljat	o b aː v l j aː t̪
osjetljivu	o s j e t̪ ʎ i v u
predsjedavajući	p r e t̪ s j e d̪ aː v a j u t̪ ɕ i
Flav-	f l a v
Flavio	f l a v i o
Cotti	t̪ s o t̪ t̪ i
tursko	t̪ u r s k o
načelnika	n a t̪ ʃ e l n i k aː
Sekretara	s e k r e t̪ a r aː
MUP-a	m i u p i a
Đurice	d̪ ʑ u r i t̪ s e
Kladušu	k l a d̪ u ʃ u
sastalo	s a s t̪ aː l o
če	t̪ ʃ e
čelništvom	t̪ ʃ e l n i ʃ t̪ v o m
specijal-	s p e t̪ s i j aː l
specijalcima	s p e t̪ s i j aː l t̪ s i m aː
bosanskohercegovačkih	b o s aː n s k o h e r t̪ s e ɡ o v aː t̪ ʃ k i h
sudjelovali	s u d̪ j e l o v aː l i
akciji	a k t̪ s i j i
Povratak	p o v r aː t̪ aː k
Potrebno	p o t̪ r e b n o
daljnoj	d̪ a ʎ n o j
glasovanju	ɡ l a s o v aː ɲ u
odbačena	o d̪ b aː t̪ ʃ e n aː
ostavka	o s t̪ aː f k aː
Seminar	s e m i n a r
raspravom	r a s p r aː v o m
Oživljavanje	o ʒ i v l j aː v aː ɲ e
odrednicama	o d̪ r e d̪ n i t̪ s aː m aː
Razlozi	r a z l o z i
mnogo	m n o ɡ o
višestruki	v i ʃ e s t̪ r u k i
objašnjava	o b j aː ʃ ɲ aː v aː
najvažniji	n a j v aː ʒ n i j i
vratili	v r a t̪ i l i
napustiti	n a p u s t̪ i t̪ i
vjerujem	v j e r u j e m
Predsjedničkim	p r e t̪ s j e d̪ n i t̪ ʃ k i m
dvorima	d̪ v o r i m aː
Therese	t̪ h e r e s e
Striggner	s t̪ r i ɡ ɡ n e r
Scott	s t̪ s o t̪ t̪
veleposlanice	v e l e p o s l aː n i t̪ s e
Gane	ɡ a n e
Promjenu	p r o m j e n u
metode	m e t̪ o d̪ e
formiranja	f o r m i r aː ɲ aː
obrazložio	o b r aː z l o ʒ i o
potrebom	p o t̪ r e b o m
mijenjaju	m i j e ɲ a j u
dugog	d̪ u ɡ o ɡ
čekanja	t̪ ʃ e k aː ɲ aː
odgovor	o d̪ ɡ o v o r
djelatnici	d̪ j e l aː t̪ n i t̪ s i
Savjetodavne	s a v j e t̪ o d̪ aː v n e
angažirani	a ŋ ɡ aː ʒ i r aː n i
dodjele	d̪ o d̪ j e l e
Zajedno	z a j e d̪ n o
partećim	p a r t̪ e t̪ ɕ i m
dokumentima	d̪ o k u m e n t̪ i m aː
bi-	b i
upućen	u p u t̪ ɕ e n
Nakladnik	n a k l aː d̪ n i k
Vodiča	v o d̪ i t̪ ʃ aː
raz-	r a z
knjiga	k ɲ i ɡ aː
sadrži	s a d̪ r ʒ i
tematske	t̪ e m aː t̪ s k e
cjeline	t̪ s j e l i n e
poduzetničkom	p o d̪ u z e t̪ n i t̪ ʃ k o m
poduhvatu	p o d̪ u h v aː t̪ u
informacije	i n f o r m aː t̪ s i j e
pokretanju	p o k r e t̪ aː ɲ u
važne-	v a ʒ n e
adrese	a d̪ r e s e
županijama	ʒ u p aː n i j aː m aː
lijep	l i j e p
događaj	d̪ o ɡ aː d̪ ʑ a j
dugom	d̪ u ɡ o m
tradicijom	t̪ r a d̪ i t̪ s i j o m
čudi	t̪ ʃ u d̪ i
digli	d̪ i ɡ l i
velike-	v e l i k e
otkrića	o t̪ k r i t̪ ɕ aː
joer	j o e r
prašinu	p r a ʃ i n u
prašinu-	p r a ʃ i n u
pravrudžbu	p r a v r u d̠ʒ b u
istraživački	i s t̪ r aː ʒ i v aː t̪ ʃ k i
budžeta	b u d̠ʒ e t̪ aː
prevladavanju	p r e v l aː d̪ aː v aː ɲ u
teškoća	t̪ e ʃ k o t̪ ɕ aː
postignutog	p o s t̪ i ɡ n u t̪ o ɡ
prevladane	p r e v l aː d̪ aː n e
javiti	j a v i t̪ i
Gospodin	ɡ o s p o d̪ i n
Anzar	a n z a r
neobičan	n e o b i t̪ ʃ aː n
simoličan	s i m o l i t̪ ʃ aː n
uklonile	u k l o n i l e
antisnajperske	a n t̪ i s n a j p e r s k e
barijere	b a r i j e r e
Odredbama	o d̪ r e d̪ b aː m aː
oslobađanje	o s l o b aː d̪ ʑ aː ɲ e
prethodnih	p r e t̪ h o d̪ n i h
Prevlake	p r e v l aː k e
neupitno	n e u p i t̪ n o
sustavni	s u s t̪ aː v n i
teritorija	t̪ e r i t̪ o r i j aː
pripremne	p r i p r e m n e
cjelokupne	t̪ s j e l o k u p n e
hrvatsko-srpskih	x r v a t̪ s k o s r p s k i h
Za-	z a
Završila	z a v r ʃ i l aː
županskog	ʒ u p aː n s k o ɡ
zatvora	z a t̪ v o r aː
Županskog	ʒ u p aː n s k o ɡ
djelotro-	d̪ j e l o t̪ r o
djelotvorno	d̪ j e l o t̪ v o r n o
predmete	p r e d̪ m e t̪ e
gospodarskoga	ɡ o s p o d̪ a r s k o ɡ aː
kriminala	k r i m i n aː l aː
ovom	o v o m
prioritet	p r i o r i t̪ e t̪
naročito	n a r o t̪ ʃ i t̪ o
trajnoj	t̪ r a j n o j
stabilizaciji	s t̪ a b i l i z aː t̪ s i j i
oproštajni	o p r o ʃ t̪ a j n i
šefa	ʃ e f aː
Međunarodnog	m e d̪ ʑ u n a r o d̪ n o ɡ
Križa	k r i ʒ aː
Alexa	a l e k s aː
Baunwaldera	b a u n v aː l d̪ e r aː
Nedvojbeno	n e d̪ v o j b e n o
obavlja	o b aː v l j aː
domašaja	d̪ o m aː ʃ a j aː
statistike	s t̪ a t̪ i s t̪ i k e
antidemokracija	a n t̪ i d̪ e m o k r aː t̪ s i j aː
privatiziranje	p r i v aː t̪ i z i r aː ɲ e
utvrdio	u t̪ v r d̪ i o
skupštinski	s k u p ʃ t̪ i n s k i
vijećnik	v i j e t̪ ɕ n i k
HSP	x i s i p i
Rozić	r o z i t̪ ɕ
ocijenivši	o t̪ s i j e n i f ʃ i
sramotnim	s r a m o t̪ n i m
tek	t̪ e k
priopćavanja	p r i o p t̪ ɕ aː v aː ɲ aː
doznali	d̪ o z n aː l i
en-	e n
pripremio	p r i p r e m i o
Gradskom	ɡ r a t̪ s k o m
p-	p i
poglavarstvu	p o ɡ l aː v a r s t̪ v u
vodilo	v o d̪ i l o
izvjestitelj	i z v j e s t̪ i t̪ e ʎ
Pierre	p i e r r e
van	v a n
der	d̪ e r
Linden	l i n d̪ e n
Kninu	k n i n u
saborski	s a b o r s k i
Vice	v i t̪ s e
Vikoj-	v i k o j
Vico	v i t̪ s o
Vukojević	v u k o j e v i t̪ ɕ
Njavro	ɲ a v r o
Hranjac	x r a ɲ aː t̪ s
Minessota	m i n e s s o t̪ aː
povezana	p o v e z aː n aː
istočnoeuropskim	i s t̪ o t̪ ʃ n o e u r o p s k i m
službenog	s l u ʒ b e n o ɡ
zagrebačka	z a ɡ r e b aː t̪ ʃ k aː
Alea	a l e aː
japanska	j a p aː n s k aː
Panasonic	p a n aː s o n i t̪ s
darovati	d̪ a r o v aː t̪ i
vrhskih	v r h s k i h
ustanovama	u s t̪ aː n o v aː m aː
institucijama	i n s t̪ i t̪ u t̪ s i j aː m aː
Opetovano	o p e t̪ o v aː n o
snažno	s n a ʒ n o
izražavamo	i z r aː ʒ aː v aː m o
uspost-	u s p o s t̪
Izraela	i z r aː e l aː
potpisano	p o t̪ p i s aː n o
najskorije	n a j s k o r i j e
brifingu	b r i f i ŋ ɡ u
priopćavanje	p r i o p t̪ ɕ aː v aː ɲ e
me-	m e
Neven	n e v e n
Jurica	j u r i t̪ s aː
večerali	v e t̪ ʃ e r aː l i
pucano	p u t̪ s aː n o
prozor	p r o z o r
vatrenog	v a t̪ r e n o ɡ
neposredne	n e p o s r e d̪ n e
blizine	b l i z i n e
normaliziraju	n o r m aː l i z i r a j u
počnu	p o t̪ ʃ n u
vidjeti	v i d̪ j e t̪ i
izrazili	i z r aː z i l i
ispravljanja	i s p r aː v l j aː ɲ aː
propusta	p r o p u s t̪ aː
zakonskoj	z a k o n s k o j
regulativi	r e ɡ u l aː t̪ i v i
novčanih	n o f t̪ ʃ aː n i h
primanja	p r i m aː ɲ aː
traganjem	t̪ r a ɡ aː ɲ e m
istinom	i s t̪ i n o m
najmilijima	n a j m i l i j i m aː
naći	n a t̪ ɕ i
stranu	s t̪ r a n u
oslobodi	o s l o b o d̪ i
zatočene	z a t̪ o t̪ ʃ e n e
civile	t̪ s i v i l e
Naveo	n a v e o
nacrtu	n a t̪ s r t̪ u
