Word	IPA transcription
атмосферу	ɑ t̪ m ɔ s̪ f ɛ r u
гори	ɦ ɔ r ɪ
попередній	p ɔ p ɛ r ɛ d̪ n̪ʲ i j
ласкаво	l̪ ɑ s̪ k ɑ v ɔ
одказав	ɔ d̪ k ɑ z̪ ɑ v
цікавих	t̪s̪ʲ i k ɑ v ɪ x
робіт	r ɔ b i t̪
Лаврін	l̪ ɑ v rʲ i n̪
заплатить	z̪ ɑ p l̪ ɑ t̪ ɪ t̪
прокуратурі	p r ɔ k u r ɑ t̪ u rʲ i
свідчення	s̪ v i d̪ t̪ ʃ ɛ n̪ n̪ʲ ɑ
діда	d̪ʲ i d̪ ɑ
регіонального	r ɛ ɦ i ɔ n̪ ɑ lʲ n̪ ɔ ɦ ɔ
Тихонов	t̪ ɪ x ɔ n̪ ɔ v
могли	m ɔ ɦ l̪ ɪ
затримати	z̪ ɑ t̪ r ɪ m ɑ t̪ ɪ
щодня	ʃ t̪ ʃ ɔ d̪ n̪ʲ ɑ
хвилина	x v ɪ l̪ ɪ n̪ ɑ
жита	ʒ ɪ t̪ ɑ
заманячила	z̪ ɑ m ɑ n̪ʲ ɑ t̪ ʃ ɪ l̪ ɑ
дівоча	d̪ʲ i v ɔ t̪ ʃ ɑ
постать	p ɔ s̪ t̪ ɑ t̪
відчувають	v i d̪ t̪ ʃ u v ɑ u t̪
такими	t̪ ɑ k ɪ m ɪ
середа	s̪ ɛ r ɛ d̪ ɑ
Херсоні	x ɛ r s̪ ɔ n̪ʲ i
вісім	v i s̪ i m
знімати	z̪ n̪ʲ i m ɑ t̪ ɪ
перші	p ɛ r ʃ i
кроки	k r ɔ k ɪ
намір	n̪ ɑ m i r
обмежити	ɔ b m ɛ ʒ ɪ t̪ ɪ
випадок	v ɪ p ɑ d̪ ɔ k
парламенті	p ɑ r l̪ ɑ m ɛ n̪ t̪ i
очолював	ɔ t̪ ʃ ɔ lʲ u v ɑ v
опозицію	ɔ p ɔ z̪ ɪ t̪s̪ʲ i u
Народної	n̪ ɑ r ɔ d̪ n̪ ɔ j i
візьме	v i z̪ʲ m ɛ
Державному	d̪ ɛ r ʒ ɑ v n̪ ɔ m u
космічному	k ɔ s̪ m i t̪ ʃ n̪ ɔ m u
агентству	ɑ ɦ ɛ n̪ t̪ s̪ t̪ v u
виповнюється	v ɪ p ɔ v n̪ʲ u ɛ t̪ s̪ ɑ
годин	ɦ ɔ d̪ ɪ n̪
слідчі	s̪ lʲ i d̪ t̪ ʃ i
розпочали	r ɔ z̪ p ɔ t̪ ʃ ɑ l̪ ɪ
звернулася	z̪ v ɛ r n̪ u l̪ ɑ s̪ ɑ
зміг	z̪ m i ɦ
наважувався	n̪ ɑ v ɑ ʒ u v ɑ v s̪ ɑ
тарифів	t̪ ɑ r ɪ f i v
послуги	p ɔ s̪ l̪ u ɦ ɪ
Кабміну	k ɑ b m i n̪ u
приїхати	p r ɪ j i x ɑ t̪ ɪ
Сум	s̪ u m
Литвин	l̪ ɪ t̪ v ɪ n̪
століття	s̪ t̪ ɔ lʲ i t̪ t̪ ɑ
Одеса	ɔ d̪ ɛ s̪ ɑ
Львів	lʲ v i v
лідери	lʲ i d̪ ɛ r ɪ
житла	ʒ ɪ t̪ l̪ ɑ
вина	v ɪ n̪ ɑ
правду	p r ɑ v d̪ u
Тим	t̪ ɪ m
промовив	p r ɔ m ɔ v ɪ v
уголос	u ɦ ɔ l̪ ɔ s̪
потрапив	p ɔ t̪ r ɑ p ɪ v
лікарню	lʲ i k ɑ r n̪ʲ u
ввечері	v v ɛ t̪ ʃ ɛ rʲ i
перевела	p ɛ r ɛ v ɛ l̪ ɑ
озирнулася	ɔ z̪ ɪ r n̪ u l̪ ɑ s̪ ɑ
КДБ	k d̪ b
самотужки	s̪ ɑ m ɔ t̪ u ʒ k ɪ
повернулася	p ɔ v ɛ r n̪ u l̪ ɑ s̪ ɑ
ініціатива	i n̪ʲ i t̪s̪ʲ i ɑ t̪ ɪ v ɑ
тиску	t̪ ɪ s̪ k u
громадської	ɦ r ɔ m ɑ d̪ s̪ k ɔ j i
питанням	p ɪ t̪ ɑ n̪ n̪ʲ ɑ m
працюємо	p r ɑ t̪s̪ʲ u ɛ m ɔ
реальних	r ɛ ɑ lʲ n̪ ɪ x
хати	x ɑ t̪ ɪ
віником	v i n̪ ɪ k ɔ m
обмела	ɔ b m ɛ l̪ ɑ
лишилось	l̪ ɪ ʃ ɪ l̪ ɔ s̪
десять	d̪ ɛ s̪ ɑ t̪
колективу	k ɔ l̪ ɛ k t̪ ɪ v u
редакції	r ɛ d̪ ɑ k t̪s̪ʲ i j i
подарував	p ɔ d̪ ɑ r u v ɑ v
підстави	p i d̪ s̪ t̪ ɑ v ɪ
знайти	z̪ n̪ ɑ j t̪ ɪ
означає	ɔ z̪ n̪ ɑ t̪ ʃ ɑ ɛ
повинен	p ɔ v ɪ n̪ ɛ n̪
відставку	v i d̪ s̪ t̪ ɑ v k u
нагадують	n̪ ɑ ɦ ɑ d̪ u u t̪
ефірі	ɛ f i rʲ i
телеканалу	t̪ ɛ l̪ ɛ k ɑ n̪ ɑ l̪ u
ТВІ	t̪ v i
шляху	ʃ lʲ ɑ x u
капіталізації	k ɑ p i t̪ ɑ lʲ i z̪ ɑ t̪s̪ʲ i j i
Нафтогазу	n̪ ɑ f t̪ ɔ ɦ ɑ z̪ u
Заслужений	z̪ ɑ s̪ l̪ u ʒ ɛ n̪ ɪ j
майстер	m ɑ j s̪ t̪ ɛ r
тренер	t̪ r ɛ n̪ ɛ r
фінансової	f i n̪ ɑ n̪ s̪ ɔ v ɔ j i
тижні	t̪ ɪ ʒ n̪ʲ i
повінчали	p ɔ v i n̪ t̪ ʃ ɑ l̪ ɪ
необхідні	n̪ ɛ ɔ b x i d̪ n̪ʲ i
дії	d̪ʲ i j i
зросла	z̪ r ɔ s̪ l̪ ɑ
кріпаки	k rʲ i p ɑ k ɪ
міф	m i f
будинків	b u d̪ ɪ n̪ k i v
приніс	p r ɪ n̪ʲ i s̪
іноземних	i n̪ ɔ z̪ ɛ m n̪ ɪ x
стати	s̪ t̪ ɑ t̪ ɪ
центром	t̪s̪ ɛ n̪ t̪ r ɔ m
сучасних	s̪ u t̪ ʃ ɑ s̪ n̪ ɪ x
готується	ɦ ɔ t̪ u ɛ t̪ s̪ ɑ
читання	t̪ ʃ ɪ t̪ ɑ n̪ n̪ʲ ɑ
Шухевича	ʃ u x ɛ v ɪ t̪ ʃ ɑ
реєстрацію	r ɛ ɛ s̪ t̪ r ɑ t̪s̪ʲ i u
задивився	z̪ ɑ d̪ ɪ v ɪ v s̪ ɑ
хутір	x u t̪ i r
заяву	z̪ ɑ ɑ v u
звільнення	z̪ v i lʲ n̪ ɛ n̪ n̪ʲ ɑ
напали	n̪ ɑ p ɑ l̪ ɪ
цілих	t̪s̪ʲ i l̪ ɪ x
сплачувати	s̪ p l̪ ɑ t̪ ʃ u v ɑ t̪ ɪ
гарячих	ɦ ɑ rʲ ɑ t̪ ʃ ɪ x
здоров	z̪ d̪ ɔ r ɔ v
складні	s̪ k l̪ ɑ d̪ n̪ʲ i
шлях	ʃ lʲ ɑ x
Юрій	j u rʲ i j
Луценко	l̪ u t̪s̪ ɛ n̪ k ɔ
міністр	m i n̪ʲ i s̪ t̪ r
внутрішніх	v n̪ u t̪ rʲ i ʃ n̪ʲ i x
активісти	ɑ k t̪ ɪ v i s̪ t̪ ɪ
дістатися	d̪ʲ i s̪ t̪ ɑ t̪ ɪ s̪ ɑ
Полтави	p ɔ l̪ t̪ ɑ v ɪ
Януковича	j ɑ n̪ u k ɔ v ɪ t̪ ʃ ɑ
дев'ятий	d̪ ɛ v j ɑ t̪ ɪ j
запам'ятається	z̪ ɑ p ɑ m j ɑ t̪ ɑ ɛ t̪ s̪ ɑ
надовго	n̪ ɑ d̪ ɔ v ɦ ɔ
вірьовкою	v i rʲ ɔ v k ɔ u
навхрест	n̪ ɑ v x r ɛ s̪ t̪
перев'язана	p ɛ r ɛ v j ɑ z̪ ɑ n̪ ɑ
одежа	ɔ d̪ ɛ ʒ ɑ
Януковичу	j ɑ n̪ u k ɔ v ɪ t̪ ʃ u
туристів	t̪ u r ɪ s̪ t̪ i v
реклами	r ɛ k l̪ ɑ m ɪ
неподалік	n̪ ɛ p ɔ d̪ ɑ lʲ i k
передовсім	p ɛ r ɛ d̪ ɔ v s̪ i m
представник	p r ɛ d̪ s̪ t̪ ɑ v n̪ ɪ k
операція	ɔ p ɛ r ɑ t̪s̪ʲ i ɑ
Німеччині	n̪ʲ i m ɛ t̪ ʃ t̪ ʃ ɪ n̪ʲ i
назавжди	n̪ ɑ z̪ ɑ v ʒ d̪ ɪ
визнати	v ɪ z̪ n̪ ɑ t̪ ɪ
Бердянська	b ɛ r d̪ʲ ɑ n̪ s̪ k ɑ
тварини	t̪ v ɑ r ɪ n̪ ɪ
проекти	p r ɔ ɛ k t̪ ɪ
підтримує	p i d̪ t̪ r ɪ m u ɛ
останнім	ɔ s̪ t̪ ɑ n̪ n̪ʲ i m
господарстві	ɦ ɔ s̪ p ɔ d̪ ɑ r s̪ t̪ v i
власну	v l̪ ɑ s̪ n̪ u
творчість	t̪ v ɔ r t̪ ʃ i s̪ t̪
команді	k ɔ m ɑ n̪ d̪ʲ i
іншій	i n̪ ʃ i j
лідер	lʲ i d̪ ɛ r
БЮТ	b u t̪
березі	b ɛ r ɛ z̪ʲ i
власність	v l̪ ɑ s̪ n̪ʲ i s̪ t̪
територіальної	t̪ ɛ r ɪ t̪ ɔ rʲ i ɑ lʲ n̪ ɔ j i
громади	ɦ r ɔ m ɑ d̪ ɪ
залежатиме	z̪ ɑ l̪ ɛ ʒ ɑ t̪ ɪ m ɛ
Віталій	v i t̪ ɑ lʲ i j
студент	s̪ t̪ u d̪ ɛ n̪ t̪
історичного	i s̪ t̪ ɔ r ɪ t̪ ʃ n̪ ɔ ɦ ɔ
факультету	f ɑ k u lʲ t̪ ɛ t̪ u
чолі	t̪ ʃ ɔ lʲ i
опинилася	ɔ p ɪ n̪ ɪ l̪ ɑ s̪ ɑ
довгий	d̪ ɔ v ɦ ɪ j
працював	p r ɑ t̪s̪ʲ u v ɑ v
просять	p r ɔ s̪ ɑ t̪
центральних	t̪s̪ ɛ n̪ t̪ r ɑ lʲ n̪ ɪ x
районів	r ɑ j ɔ n̪ʲ i v
СІЗО	s̪ i z̪ ɔ
пошуку	p ɔ ʃ u k u
дочка	d̪ ɔ t̪ ʃ k ɑ
двоє	d̪ v ɔ ɛ
сто	s̪ t̪ ɔ
Хортиці	x ɔ r t̪ ɪ t̪s̪ʲ i
порушили	p ɔ r u ʃ ɪ l̪ ɪ
Бразилії	b r ɑ z̪ ɪ lʲ i j i
розбився	r ɔ z̪ b ɪ v s̪ ɑ
пасажирський	p ɑ s̪ ɑ ʒ ɪ r s̪ k ɪ j
літак	lʲ i t̪ ɑ k
героїв	ɦ ɛ r ɔ j i v
подали	p ɔ d̪ ɑ l̪ ɪ
шанс	ʃ ɑ n̪ s̪
допустити	d̪ ɔ p u s̪ t̪ ɪ t̪ ɪ
новий	n̪ ɔ v ɪ j
керівником	k ɛ rʲ i v n̪ ɪ k ɔ m
досягнення	d̪ ɔ s̪ ɑ ɦ n̪ ɛ n̪ n̪ʲ ɑ
менш	m ɛ n̪ ʃ
вікна	v i k n̪ ɑ
напад	n̪ ɑ p ɑ d̪
організувати	ɔ r ɦ ɑ n̪ʲ i z̪ u v ɑ t̪ ɪ
традиції	t̪ r ɑ d̪ ɪ t̪s̪ʲ i j i
відмовитися	v i d̪ m ɔ v ɪ t̪ ɪ s̪ ɑ
грає	ɦ r ɑ ɛ
займатися	z̪ ɑ j m ɑ t̪ ɪ s̪ ɑ
значний	z̪ n̪ ɑ t̪ ʃ n̪ ɪ j
економічний	ɛ k ɔ n̪ ɔ m i t̪ ʃ n̪ ɪ j
ефект	ɛ f ɛ k t̪
лад	l̪ ɑ d̪
ворота	v ɔ r ɔ t̪ ɑ
побиті	p ɔ b ɪ t̪ i
лежали	l̪ ɛ ʒ ɑ l̪ ɪ
процесу	p r ɔ t̪s̪ ɛ s̪ u
систему	s̪ ɪ s̪ t̪ ɛ m u
гарант	ɦ ɑ r ɑ n̪ t̪
підкреслив	p i d̪ k r ɛ s̪ l̪ ɪ v
навіщо	n̪ ɑ v i ʃ t̪ ʃ ɔ
займалися	z̪ ɑ j m ɑ l̪ ɪ s̪ ɑ
вимоги	v ɪ m ɔ ɦ ɪ
ринок	r ɪ n̪ ɔ k
виникає	v ɪ n̪ ɪ k ɑ ɛ
Зоря	z̪ ɔ rʲ ɑ
матчу	m ɑ t̪ t̪ ʃ u
Карпатами	k ɑ r p ɑ t̪ ɑ m ɪ
сході	s̪ x ɔ d̪ʲ i
заході	z̪ ɑ x ɔ d̪ʲ i
пенсійний	p ɛ n̪ s̪ i j n̪ ɪ j
вік	v i k
телебачення	t̪ ɛ l̪ ɛ b ɑ t̪ ʃ ɛ n̪ n̪ʲ ɑ
прокуратура	p r ɔ k u r ɑ t̪ u r ɑ
більш	b i lʲ ʃ
зуби	z̪ u b ɪ
сильно	s̪ ɪ lʲ n̪ ɔ
стиснувши	s̪ t̪ ɪ s̪ n̪ u v ʃ ɪ
маму	m ɑ m u
ніжно	n̪ʲ i ʒ n̪ ɔ
любити	lʲ u b ɪ t̪ ɪ
чепурить	t̪ ʃ ɛ p u r ɪ t̪
прибира	p r ɪ b ɪ r ɑ
ставлення	s̪ t̪ ɑ v l̪ ɛ n̪ n̪ʲ ɑ
передусім	p ɛ r ɛ d̪ u s̪ i m
фотовиставка	f ɔ t̪ ɔ v ɪ s̪ t̪ ɑ v k ɑ
вступав	v s̪ t̪ u p ɑ v
якийсь	j ɑ k ɪ j s̪
невідомий	n̪ ɛ v i d̪ ɔ m ɪ j
столиця	s̪ t̪ ɔ l̪ ɪ t̪s̪ʲ ɑ
постанову	p ɔ s̪ t̪ ɑ n̪ ɔ v u
голосувати	ɦ ɔ l̪ ɔ s̪ u v ɑ t̪ ɪ
відносин	v i d̪ n̪ ɔ s̪ ɪ n̪
ризики	r ɪ z̪ ɪ k ɪ
вибухів	v ɪ b u x i v
загинуло	z̪ ɑ ɦ ɪ n̪ u l̪ ɔ
помітили	p ɔ m i t̪ ɪ l̪ ɪ
шкур	ʃ k u r
вовчих	v ɔ v t̪ ʃ ɪ x
приймати	p r ɪ j m ɑ t̪ ɪ
контексті	k ɔ n̪ t̪ ɛ k s̪ t̪ i
керівник	k ɛ rʲ i v n̪ ɪ k
громадяни	ɦ r ɔ m ɑ d̪ʲ ɑ n̪ ɪ
підсумки	p i d̪ s̪ u m k ɪ
сільськогосподарського	s̪ i lʲ s̪ k ɔ ɦ ɔ s̪ p ɔ d̪ ɑ r s̪ k ɔ ɦ ɔ
Руслана	r u s̪ l̪ ɑ n̪ ɑ
міській	m i s̪ k i j
раді	r ɑ d̪ʲ i
можливих	m ɔ ʒ l̪ ɪ v ɪ x
розглянув	r ɔ z̪ ɦ lʲ ɑ n̪ u v
помилування	p ɔ m ɪ l̪ u v ɑ n̪ n̪ʲ ɑ
упродовж	u p r ɔ d̪ ɔ v ʒ
філії	f i lʲ i j i
робочі	r ɔ b ɔ t̪ ʃ i
трохи	t̪ r ɔ x ɪ
добровільно	d̪ ɔ b r ɔ v i lʲ n̪ ɔ
видали	v ɪ d̪ ɑ l̪ ɪ
вимагали	v ɪ m ɑ ɦ ɑ l̪ ɪ
одинадцяте	ɔ d̪ ɪ n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ ɛ
листопада	l̪ ɪ s̪ t̪ ɔ p ɑ d̪ ɑ
п'ятдесят	p j ɑ t̪ d̪ ɛ s̪ ɑ t̪
перспективу	p ɛ r s̪ p ɛ k t̪ ɪ v u
будьякій	b u d̪ʲ ɑ k i j
заступник	z̪ ɑ s̪ t̪ u p n̪ ɪ k
податкової	p ɔ d̪ ɑ t̪ k ɔ v ɔ j i
великої	v ɛ l̪ ɪ k ɔ j i
схожий	s̪ x ɔ ʒ ɪ j
дійство	d̪ʲ i j s̪ t̪ v ɔ
музики	m u z̪ ɪ k ɪ
поезії	p ɔ ɛ z̪ʲ i j i
співати	s̪ p i v ɑ t̪ ɪ
плакати	p l̪ ɑ k ɑ t̪ ɪ
губернатор	ɦ u b ɛ r n̪ ɑ t̪ ɔ r
голови	ɦ ɔ l̪ ɔ v ɪ
дійшла	d̪ʲ i j ʃ l̪ ɑ
паче	p ɑ t̪ ʃ ɛ
знадний	z̪ n̪ ɑ d̪ n̪ ɪ j
усмішкою	u s̪ m i ʃ k ɔ u
вимагав	v ɪ m ɑ ɦ ɑ v
писала	p ɪ s̪ ɑ l̪ ɑ
Михайлина	m ɪ x ɑ j l̪ ɪ n̪ ɑ
Хомівна	x ɔ m i v n̪ ɑ
єдина	j ɛ d̪ ɪ n̪ ɑ
церква	t̪s̪ ɛ r k v ɑ
розташована	r ɔ z̪ t̪ ɑ ʃ ɔ v ɑ n̪ ɑ
поряд	p ɔ rʲ ɑ d̪
державним	d̪ ɛ r ʒ ɑ v n̪ ɪ m
ВНЗ	v n̪ z̪
жив	ʒ ɪ v
поїхати	p ɔ j i x ɑ t̪ ɪ
допомоги	d̪ ɔ p ɔ m ɔ ɦ ɪ
ваш	v ɑ ʃ
ведення	v ɛ d̪ ɛ n̪ n̪ʲ ɑ
щоденника	ʃ t̪ ʃ ɔ d̪ ɛ n̪ n̪ ɪ k ɑ
перевірка	p ɛ r ɛ v i r k ɑ
вискочила	v ɪ s̪ k ɔ t̪ ʃ ɪ l̪ ɑ
зелену	z̪ ɛ l̪ ɛ n̪ u
луку	l̪ u k u
збираються	z̪ b ɪ r ɑ u t̪ s̪ ɑ
мамо	m ɑ m ɔ
знаєте	z̪ n̪ ɑ ɛ t̪ ɛ
москаля	m ɔ s̪ k ɑ lʲ ɑ
робочий	r ɔ b ɔ t̪ ʃ ɪ j
Фронту	f r ɔ n̪ t̪ u
сусідів	s̪ u s̪ i d̪ʲ i v
гукнула	ɦ u k n̪ u l̪ ɑ
тин	t̪ ɪ n̪
Кайдашихи	k ɑ j d̪ ɑ ʃ ɪ x ɪ
досвіду	d̪ ɔ s̪ v i d̪ u
університетах	u n̪ʲ i v ɛ r s̪ ɪ t̪ ɛ t̪ ɑ x
щотижня	ʃ t̪ ʃ ɔ t̪ ɪ ʒ n̪ʲ ɑ
Москви	m ɔ s̪ k v ɪ
остаточно	ɔ s̪ t̪ ɑ t̪ ɔ t̪ ʃ n̪ ɔ
обмінили	ɔ b m i n̪ ɪ l̪ ɪ
неділю	n̪ ɛ d̪ʲ i lʲ u
весілля	v ɛ s̪ i l̪ lʲ ɑ
заграли	z̪ ɑ ɦ r ɑ l̪ ɪ
півстоліття	p i v s̪ t̪ ɔ lʲ i t̪ t̪ ɑ
слів	s̪ lʲ i v
забрати	z̪ ɑ b r ɑ t̪ ɪ
гречку	ɦ r ɛ t̪ ʃ k u
елементи	ɛ l̪ ɛ m ɛ n̪ t̪ ɪ
правової	p r ɑ v ɔ v ɔ j i
низенька	n̪ ɪ z̪ ɛ n̪ʲ k ɑ
чорнява	t̪ ʃ ɔ r n̪ʲ ɑ v ɑ
заквітчана	z̪ ɑ k v i t̪ t̪ ʃ ɑ n̪ ɑ
польовими	p ɔ lʲ ɔ v ɪ m ɪ
квітками	k v i t̪ k ɑ m ɪ
УПЦ	u p t̪s̪
Московського	m ɔ s̪ k ɔ v s̪ k ɔ ɦ ɔ
патріархату	p ɑ t̪ rʲ i ɑ r x ɑ t̪ u
доступ	d̪ ɔ s̪ t̪ u p
український	u k r ɑ j i n̪ s̪ k ɪ j
капітал	k ɑ p i t̪ ɑ l̪
механізми	m ɛ x ɑ n̪ʲ i z̪ m ɪ
відбуваються	v i d̪ b u v ɑ u t̪ s̪ ɑ
реальні	r ɛ ɑ lʲ n̪ʲ i
поставити	p ɔ s̪ t̪ ɑ v ɪ t̪ ɪ
недостатньо	n̪ ɛ d̪ ɔ s̪ t̪ ɑ t̪ n̪ʲ ɔ
твої	t̪ v ɔ j i
груші	ɦ r u ʃ i
День	d̪ ɛ n̪ʲ
високим	v ɪ s̪ ɔ k ɪ m
зеленим	z̪ ɛ l̪ ɛ n̪ ɪ m
житом	ʒ ɪ t̪ ɔ m
здавалася	z̪ d̪ ɑ v ɑ l̪ ɑ s̪ ɑ
русалкою	r u s̪ ɑ l̪ k ɔ u
третє	t̪ r ɛ t̪ ɛ
культура	k u lʲ t̪ u r ɑ
перевагу	p ɛ r ɛ v ɑ ɦ u
справжня	s̪ p r ɑ v ʒ n̪ʲ ɑ
СБУ	s̪ b u
підключили	p i d̪ k lʲ u t̪ ʃ ɪ l̪ ɪ
атаки	ɑ t̪ ɑ k ɪ
Нібулон	n̪ʲ i b u l̪ ɔ n̪
татар	t̪ ɑ t̪ ɑ r
замок	z̪ ɑ m ɔ k
найбільший	n̪ ɑ j b i lʲ ʃ ɪ j
виконати	v ɪ k ɔ n̪ ɑ t̪ ɪ
обіцянки	ɔ b i t̪s̪ʲ ɑ n̪ k ɪ
ідеться	i d̪ ɛ t̪ s̪ ɑ
одну	ɔ d̪ n̪ u
попри	p ɔ p r ɪ
давав	d̪ ɑ v ɑ v
відповідні	v i d̪ p ɔ v i d̪ n̪ʲ i
Тепер	t̪ ɛ p ɛ r
головні	ɦ ɔ l̪ ɔ v n̪ʲ i
об'єкти	ɔ b j ɛ k t̪ ɪ
критики	k r ɪ t̪ ɪ k ɪ
двадцятого	d̪ v ɑ d̪ t̪s̪ʲ ɑ t̪ ɔ ɦ ɔ
акція	ɑ k t̪s̪ʲ i ɑ
робив	r ɔ b ɪ v
Шахтар	ʃ ɑ x t̪ ɑ r
затриманих	z̪ ɑ t̪ r ɪ m ɑ n̪ ɪ x
міліціонерів	m i lʲ i t̪s̪ʲ i ɔ n̪ ɛ rʲ i v
кримінальні	k r ɪ m i n̪ ɑ lʲ n̪ʲ i
президентом	p r ɛ z̪ ɪ d̪ ɛ n̪ t̪ ɔ m
євроінтеграція	j ɛ v r ɔ i n̪ t̪ ɛ ɦ r ɑ t̪s̪ʲ i ɑ
збереження	z̪ b ɛ r ɛ ʒ ɛ n̪ n̪ʲ ɑ
здорового	z̪ d̪ ɔ r ɔ v ɔ ɦ ɔ
природного	p r ɪ r ɔ d̪ n̪ ɔ ɦ ɔ
середовища	s̪ ɛ r ɛ d̪ ɔ v ɪ ʃ t̪ ʃ ɑ
очах	ɔ t̪ ʃ ɑ x
Лукашенка	l̪ u k ɑ ʃ ɛ n̪ k ɑ
страх	s̪ t̪ r ɑ x
радянських	r ɑ d̪ʲ ɑ n̪ s̪ k ɪ x
часів	t̪ ʃ ɑ s̪ i v
отримала	ɔ t̪ r ɪ m ɑ l̪ ɑ
владу	v l̪ ɑ d̪ u
бою	b ɔ u
насамперед	n̪ ɑ s̪ ɑ m p ɛ r ɛ d̪
неминуче	n̪ ɛ m ɪ n̪ u t̪ ʃ ɛ
починати	p ɔ t̪ ʃ ɪ n̪ ɑ t̪ ɪ
марафон	m ɑ r ɑ f ɔ n̪
році	r ɔ t̪s̪ʲ i
завод	z̪ ɑ v ɔ d̪
склад	s̪ k l̪ ɑ d̪
місцевих	m i s̪ t̪s̪ ɛ v ɪ x
органів	ɔ r ɦ ɑ n̪ʲ i v
ювілею	j u v i l̪ ɛ u
перемогу	p ɛ r ɛ m ɔ ɦ u
розмову	r ɔ z̪ m ɔ v u
біржі	b i r ʒ i
навпаки	n̪ ɑ v p ɑ k ɪ
прибули	p r ɪ b u l̪ ɪ
керівництво	k ɛ rʲ i v n̪ ɪ t̪s̪ t̪ v ɔ
діло	d̪ʲ i l̪ ɔ
Одещині	ɔ d̪ ɛ ʃ t̪ ʃ ɪ n̪ʲ i
прийти	p r ɪ j t̪ ɪ
сесію	s̪ ɛ s̪ i u
початком	p ɔ t̪ ʃ ɑ t̪ k ɔ m
призвести	p r ɪ z̪ v ɛ s̪ t̪ ɪ
наслідків	n̪ ɑ s̪ lʲ i d̪ k i v
продовжують	p r ɔ d̪ ɔ v ʒ u u t̪
купувати	k u p u v ɑ t̪ ɪ
путівки	p u t̪ i v k ɪ
якихось	j ɑ k ɪ x ɔ s̪
півтора	p i v t̪ ɔ r ɑ
відсотка	v i d̪ s̪ ɔ t̪ k ɑ
голосів	ɦ ɔ l̪ ɔ s̪ i v
зустрінуться	z̪ u s̪ t̪ rʲ i n̪ u t̪ s̪ ɑ
вид	v ɪ d̪
тихий	t̪ ɪ x ɪ j
смутний	s̪ m u t̪ n̪ ɪ j
опонентів	ɔ p ɔ n̪ ɛ n̪ t̪ i v
конкретні	k ɔ n̪ k r ɛ t̪ n̪ʲ i
цікавить	t̪s̪ʲ i k ɑ v ɪ t̪
цьогоріч	t̪s̪ʲ ɔ ɦ ɔ rʲ i t̪ ʃ
прийшлося	p r ɪ j ʃ l̪ ɔ s̪ ɑ
своїми	s̪ v ɔ j i m ɪ
пропозиція	p r ɔ p ɔ z̪ ɪ t̪s̪ʲ i ɑ
послав	p ɔ s̪ l̪ ɑ v
випадку	v ɪ p ɑ d̪ k u
вхід	v x i d̪
вільний	v i lʲ n̪ ɪ j
країною	k r ɑ j i n̪ ɔ u
Британії	b r ɪ t̪ ɑ n̪ʲ i j i
Америка	ɑ m ɛ r ɪ k ɑ
історичні	i s̪ t̪ ɔ r ɪ t̪ ʃ n̪ʲ i
посадили	p ɔ s̪ ɑ d̪ ɪ l̪ ɪ
герой	ɦ ɛ r ɔ j
рідній	rʲ i d̪ n̪ʲ i j
світла	s̪ v i t̪ l̪ ɑ
Апеляційний	ɑ p ɛ lʲ ɑ t̪s̪ʲ i j n̪ ɪ j
Чернігівської	t̪ ʃ ɛ r n̪ʲ i ɦ i v s̪ k ɔ j i
залишив	z̪ ɑ l̪ ɪ ʃ ɪ v
котрі	k ɔ t̪ rʲ i
участь	u t̪ ʃ ɑ s̪ t̪
повністю	p ɔ v n̪ʲ i s̪ t̪ u
провину	p r ɔ v ɪ n̪ u
Василя	v ɑ s̪ ɪ lʲ ɑ
Шкляра	ʃ k lʲ ɑ r ɑ
Чорний	t̪ ʃ ɔ r n̪ ɪ j
Ворон	v ɔ r ɔ n̪
потрібне	p ɔ t̪ rʲ i b n̪ ɛ
втручання	v t̪ r u t̪ ʃ ɑ n̪ n̪ʲ ɑ
музика	m u z̪ ɪ k ɑ
врятувати	v rʲ ɑ t̪ u v ɑ t̪ ɪ
дівчину	d̪ʲ i v t̪ ʃ ɪ n̪ u
корупції	k ɔ r u p t̪s̪ʲ i j i
статті	s̪ t̪ ɑ t̪ t̪ i
закриття	z̪ ɑ k r ɪ t̪ t̪ ɑ
шляхів	ʃ lʲ ɑ x i v
скорочення	s̪ k ɔ r ɔ t̪ ʃ ɛ n̪ n̪ʲ ɑ
черги	t̪ ʃ ɛ r ɦ ɪ
соціальне	s̪ ɔ t̪s̪ʲ i ɑ lʲ n̪ ɛ
справжній	s̪ p r ɑ v ʒ n̪ʲ i j
літературних	lʲ i t̪ ɛ r ɑ t̪ u r n̪ ɪ x
творів	t̪ v ɔ rʲ i v
перебувають	p ɛ r ɛ b u v ɑ u t̪
національна	n̪ ɑ t̪s̪ʲ i ɔ n̪ ɑ lʲ n̪ ɑ
міркували	m i r k u v ɑ l̪ ɪ
страшенно	s̪ t̪ r ɑ ʃ ɛ n̪ n̪ ɔ
важкою	v ɑ ʒ k ɔ u
проблемою	p r ɔ b l̪ ɛ m ɔ u
провести	p r ɔ v ɛ s̪ t̪ ɪ
модернізацію	m ɔ d̪ ɛ r n̪ʲ i z̪ ɑ t̪s̪ʲ i u
суспільну	s̪ u s̪ p i lʲ n̪ u
