Word	IPA transcription
dalekosáhlé	d a l ɛ k o s aː ɦ l ɛː
významných	v iː z n a m n iː x
sociálním	s o t s i aː l ɲ iː m
prostředím	p r o s t r̝ ɛ ɟ iː m
strukturou	s t r u k t u r o u
cítím	t s iː c iː m
projednávání	p r o j ɛ d n aː v aː ɲ iː
nabízených	n a b iː z ɛ n iː x
dosáhly	d o s aː ɦ l i
samotná	s a m o t n aː
obrátí	o b r aː c iː
vyhovění	v i ɦ o v j ɛ ɲ iː
ohlášení	o ɦ l aː ʃ ɛ ɲ iː
volných	v o l n iː x
časovém	t ʃ a s o v ɛː m
předstihu	p r̝ ɛ t s c i ɦ u
týdnů	t iː d n uː
podáním	p o d aː ɲ iː m
obsáhlém	o p s aː ɦ l ɛː m
bukletu	b u k l ɛ t u
dvojdisk	d v o j d i s k
doprovází	d o p r o v aː z iː
nahrávky	n a ɦ r aː f k i
složení	s l o ʒ ɛ ɲ iː
publikovat	p u b l i k o v a t
technickou	t ɛ x ɲ i t s k o u
Nezapomeňme	n ɛ z a p o m ɛ ɲ m ɛ
kriteriích	k r i t ɛ r i iː x
uvítal	u v iː t a l
vypadal	v i p a d a l
provedl	p r o v ɛ d l̩
minulé	m i n u l ɛː
nejvyšších	n ɛ ɪ v i ʃ ʃ iː x
soutěží	s o u c ɛ ʒ iː
bezúplatné	b ɛ z uː p l a t n ɛː
Pozemek	p o z ɛ m ɛ k
sponzorování	s p o n z o r o v aː ɲ iː
mágové	m aː ɡ o v ɛː
nebyli	n ɛ b i l i
králi	k r aː l i
ovládli	o v l aː d l i
medii	m ɛ d i i
persii	p ɛ r s i j i
chodili	x o ɟ i l i
kamarády	k a m a r aː d i
baru	b a r u
pili	p i l i
šampaňské	ʃ a m p a ɲ s k ɛː
kouřili	k o u r̝ i l i
šťastní	ʃ c a s t ɲ iː
nenechte	n ɛ n ɛ x t ɛ
zmýlit	z m iː l i t
kdosi	k d o s i
mávat	m aː v a t
papírem	p a p iː r ɛ m
Kretschmer	k r ɛ t s x m ɛ r
Leptosom	l ɛ p t o s o m
štíhlý	ʃ c iː ɦ l iː
atlet	a t l ɛ t
silná	s i l n aː
kostra	k o s t r a
vyvinuté	v i v i n u t ɛː
svalstvo	s v a l s t v o
pyknick	p i k ɲ i t s k
rozložitý	r o z l o ʒ i t iː
oblé	o b l ɛː
tvary	t v a r i
znečisťování	z n ɛ t ʃ i s c o v aː ɲ iː
kterého	k t ɛ r ɛː ɦ o
fotografií	f o t o ɡ r a f i iː
energetické	ɛ n ɛ r ɡ ɛ t i t s k ɛː
všemocný	f ʃ ɛ m o t s n iː
povzbudit	p o v z b u ɟ i t
tvořivosti	t v o r̝ i v o s c i
odhodlanosti	o t ɦ o d l a n o s c i
výsledkům	v iː s l ɛ t k uː m
Dobře	d o b r̝ ɛ
odhadne	o t ɦ a d n ɛ
zbarvený	z b a r v ɛ n iː
kresbu	k r ɛ z b u
pováženou	p o v aː ʒ ɛ n o u
zmanipulované	z m a n i p u l o v a n ɛː
protestní	p r o t ɛ s t ɲ iː
přidali	p r̝ i d a l i
architektury	a r x i t ɛ k t u r i
považte	p o v a ʃ t ɛ
vyhovět	v i ɦ o v j ɛ t
adrieny	a d r i ɛ n i
šimotové	ʃ i m o t o v ɛː
líbilo	l iː b i l o
sochaře	s o x a r̝ ɛ
malicha	m a l i x a
experimentální	ɛ k s p ɛ r i m ɛ n t aː l ɲ iː
koláře	k o l aː r̝ ɛ
nemohli	n ɛ m o ɦ l i
překvapeni	p r̝ ɛ k v a p ɛ ɲ i
živostí	ʒ i v o s c iː
jádru	j aː d r u
současných	s o u t ʃ a s n iː x
proměnách	p r o m ɲ ɛ n aː x
variacích	v a r i a t s iː x
přísné	p r̝ iː s n ɛː
kritiky	k r i t i k i
lucernafilm	l u t s ɛ r n a f i l m
samostatnou	s a m o s t a t n o u
divizí	ɟ i v i z iː
vzešla	v z ɛ ʃ l a
půjčovny	p uː j t ʃ o v n i
vlevo	v l ɛ v o
uniformě	u n i f o r m ɲ ɛ
vrchní	v r̩ x ɲ iː
bosenskosrbských	b o s ɛ n s k o s r̩ p s k iː x
ozbrojených	o z b r o j ɛ n iː x
generál	ɡ ɛ n ɛ r aː l
ratko	r a t k o
mladi	m l a ɟ i
nezáleží	n ɛ z aː l ɛ ʒ iː
bankovky	b a ŋ k o f k i
úspěšnosti	uː s p j ɛ ʃ n o s c i
objevují	o b j ɛ v u j iː
sledované	s l ɛ d o v a n ɛː
Škoda	ʃ k o d a
Zbrojovka	z b r o j o f k a
připravovali	p r̝ i p r a v o v a l i
stránku	s t r aː ŋ k u
upozornili	u p o z o r ɲ i l i
kontaktované	k o n t a k t o v a n ɛː
potřebujeme	p o t r̝ ɛ b u j ɛ m ɛ
zařízením	z a r̝ iː z ɛ ɲ iː m
homologována	ɦ o m o l o ɡ o v aː n a
Muž	m u ʃ
nedělá	n ɛ ɟ ɛ l aː
říct	r̝ iː t s t
umyji	u m i j i
nádobí	n aː d o b iː
vyluxuji	v i l u k s u j i
utřu	u t r̝ u
prach	p r a x
připravím	p r̝ i p r a v iː m
večeři	v ɛ t ʃ ɛ r̝ i
loňské	l o ɲ s k ɛː
smrti	s m r̩ c i
patřil	p a t r̝ i l
vlivným	v l i v n iː m
uznávaným	u z n aː v a n iː m
odpůrcům	o t p uː r t s uː m
atomového	a t o m o v ɛː ɦ o
politická	p o l i t i t s k aː
stagnace	s t a ɡ n a t s ɛ
valí	v a l iː
tvrdil	t v r̩ ɟ i l
dienstbier	d i ɛ n z d b i ɛ r
pracoviště	p r a t s o v i ʃ c ɛ
lokalizována	l o k a l i z o v aː n a
nejvyššího	n ɛ ɪ v i ʃ ʃ iː ɦ o
klientů	k l i ɛ n t uː
ambiciózní	a m b i t s i oː z ɲ iː
jedinci	j ɛ ɟ i n t s i
stoupat	s t o u p a t
zvěstí	z v j ɛ s c iː
jobovou	j o b o v o u
Řekne	r̝ ɛ k n ɛ
pobočky	p o b o t ʃ k i
vrabci	v r a p t s i
střeše	s t r̝ ɛ ʃ ɛ
policejních	p o l i t s ɛ ɪ ɲ iː x
budov	b u d o v
štěbetají	ʃ c ɛ b ɛ t a j iː
podnikají	p o d ɲ i k a j iː
šéfů	ʃ ɛː f uː
trejbala	t r ɛ ɪ b a l a
hofmana	ɦ o f m a n a
vylety	v i l ɛ t i
čtvrtletně	t ʃ t v r̩ t l ɛ t ɲ ɛ
zařazeny	z a r̝ a z ɛ n i
údivem	uː ɟ i v ɛ m
dozvídá	d o z v iː d aː
mimoslužebních	m i m o s l u ʒ ɛ b ɲ iː x
aktivitách	a k t i v i t aː x
důstojníků	d uː s t o j ɲ iː k uː
manželek	m a n ʒ ɛ l ɛ k
západním	z aː p a d ɲ iː m
finančním	f i n a n t ʃ ɲ iː m
trhům	t r̩ ɦ uː m
investorům	i n v ɛ s t o r uː m
Stroje	s t r o j ɛ
logickými	l o ɡ i t s k iː m i
hydraulikou	ɦ i d r a u l i k o u
pneumatickými	p n ɛ u m a t i t s k iː m i
počeradská	p o t ʃ ɛ r a t s k aː
elektrárna	ɛ l ɛ k t r aː r n a
odsířením	o t s iː r̝ ɛ ɲ iː m
hlásím	ɦ l aː s iː m
výrazný	v iː r a z n iː
jaká	j a k aː
výkonem	v iː k o n ɛ m
obhájila	o p ɦ aː j i l a
titul	t i t u l
helena	ɦ ɛ l ɛ n a
matoušková	m a t o u ʃ k o v aː
kladna	k l a d n a
zabýváme	z a b iː v aː m ɛ
starat	s t a r a t
využity	v i u ʒ i t i
věděl	v j ɛ ɟ ɛ l
kluby	k l u b i
nemůžu	n ɛ m uː ʒ u
milión	m i l i oː n
takhle	t a k ɦ l ɛ
špatná	ʃ p a t n aː
nenapadlo	n ɛ n a p a d l o
návštěvy	n aː f ʃ c ɛ v i
vodňanech	v o d ɲ a n ɛ x
bavorově	b a v o r o v j ɛ
snaha	s n a ɦ a
strávit	s t r aː v i t
spoluobčany	s p o l u o p t ʃ a n i
hany	ɦ a n i
outratové	o u t r a t o v ɛː
zaměstnankyně	z a m ɲ ɛ s t n a ŋ k i ɲ ɛ
muzea	m u z ɛ a
teoretické	t ɛ o r ɛ t i t s k ɛː
stoprocentní	s t o p r o t s ɛ n t ɲ iː
tisícibodové	c i s iː t s i b o d o v ɛː
tomáš	t o m aː ʃ
ježek	j ɛ ʒ ɛ k
jednoduché	j ɛ d n o d u x ɛː
Mnoho	m n o ɦ o
chvil	x v i l
displeji	d i s p l ɛ j i
znaků	z n a k uː
schválil	s x v aː l i l
kongres	k o ŋ ɡ r ɛ s
varšavě	v a r ʃ a v j ɛ
přihořívat	p r̝ i ɦ o r̝ iː v a t
koupání	k o u p aː ɲ iː
vedlejšího	v ɛ d l ɛ ɪ ʃ iː ɦ o
srní	s r̩ ɲ iː
kameny	k a m ɛ n i
oblíbenou	o b l iː b ɛ n o u
nevěřit	n ɛ v j ɛ r̝ i t
reklamě	r ɛ k l a m ɲ ɛ
snažit	s n a ʒ i t
dovědět	d o v j ɛ ɟ ɛ t
zastírá	z a s c iː r aː
velcí	v ɛ l t s iː
zajistili	z a j i s c i l i
volné	v o l n ɛː
uspokojili	u s p o k o j i l i
hlad	ɦ l a t
dokázáno	d o k aː z aː n o
fit	f i t
produktivnější	p r o d u k t i v ɲ ɛ j ʃ iː
Potíže	p o c iː ʒ ɛ
vidět	v i ɟ ɛ t
připomínají	p r̝ i p o m iː n a j iː
panelákové	p a n ɛ l aː k o v ɛː
království	k r aː l o f s t v iː
tuzemskou	t u z ɛ m s k o u
spotřebou	s p o t r̝ ɛ b o u
následujícím	n aː s l ɛ d u j iː t s iː m
vzrůstat	v z r uː s t a t
skončili	s k o n t ʃ i l i
ženou	ʒ ɛ n o u
nynější	n i ɲ ɛ j ʃ iː
váhání	v aː ɦ aː ɲ iː
výrazně	v iː r a z ɲ ɛ
sblížily	z b l iː ʒ i l i
ošetřovat	o ʃ ɛ t r̝ o v a t
bodovat	b o d o v a t
lékařskými	l ɛː k a r̝ s k iː m i
prošlo	p r o ʃ l o
řídících	r̝ iː ɟ iː t s iː x
Průměrná	p r uː m ɲ ɛ r n aː
úkolová	uː k o l o v aː
dosáhla	d o s aː ɦ l a
Nejnověji	n ɛ ɪ n o v j ɛ j i
vznikat	v z ɲ i k a t
Thajsku	t ɦ a j s k u
Číně	t ʃ iː ɲ ɛ
aktivity	a k t i v i t i
racionalizace	r a t s i o n a l i z a t s ɛ
úklidu	uː k l i d u
zimních	z i m ɲ iː x
aplikovat	a p l i k o v a t
solidarita	s o l i d a r i t a
pocitu	p o t s i t u
sounáležitosti	s o u n aː l ɛ ʒ i t o s c i
členy	t ʃ l ɛ n i
jedině	j ɛ ɟ i ɲ ɛ
stabilní	s t a b i l ɲ iː
reklamní	r ɛ k l a m ɲ iː
leták	l ɛ t aː k
informující	i n f o r m u j iː t s iː
technických	t ɛ x ɲ i t s k iː x
agregátů	a ɡ r ɛ ɡ aː t uː
vyrábějí	v i r aː b j ɛ j iː
elektrický	ɛ l ɛ k t r i t s k iː
proud	p r o u t
mechanicky	m ɛ x a n i t s k i
pohyblivých	p o ɦ i b l i v iː x
nejpodstatnější	n ɛ ɪ p o t s t a t ɲ ɛ j ʃ iː
provedli	p r o v ɛ d l i
naprosté	n a p r o s t ɛː
většině	v j ɛ t ʃ i ɲ ɛ
případů	p r̝ iː p a d uː
příčinou	p r̝ iː t ʃ i n o u
nepřizpůsobení	n ɛ p r̝ i s p uː s o b ɛ ɲ iː
jízdy	j iː z d i
vozovky	v o z o f k i
Snížení	s ɲ iː ʒ ɛ ɲ iː
základu	z aː k l a d u
pásmových	p aː s m o v iː x
special	s p ɛ t s i a l
rozmezí	r o z m ɛ z iː
osmnácti	o s m n aː t s c i
celosvětová	t s ɛ l o s v j ɛ t o v aː
osvětové	o s v j ɛ t o v ɛː
zprostředkovatele	s p r o s t r̝ ɛ t k o v a t ɛ l ɛ
cítí	t s iː c iː
oprávněn	o p r aː v ɲ ɛ n
udílet	u ɟ iː l ɛ t
rady	r a d i
účet	uː t ʃ ɛ t
žertovat	ʒ ɛ r t o v a t
manipulovat	m a n i p u l o v a t
Protože	p r o t o ʒ ɛ
novináře	n o v i n aː r̝ ɛ
mateřská	m a t ɛ r̝ s k aː
školka	ʃ k o l k a
účetně	uː t ʃ ɛ t ɲ ɛ
papírově	p a p iː r o v j ɛ
přepíšou	p r̝ ɛ p iː ʃ o u
reálném	r ɛ aː l n ɛː m
socialismu	s o t s i a l i s m u
směly	s m ɲ ɛ l i
vyhovovalo	v i ɦ o v o v a l o
vládnoucí	v l aː d n o u t s iː
motorová	m o t o r o v aː
nafta	n a f t a
směnového	s m ɲ ɛ n o v ɛː ɦ o
předáka	p r̝ ɛ d aː k a
směny	s m ɲ ɛ n i
zvládla	z v l aː d l a
neposlední	n ɛ p o s l ɛ d ɲ iː
využila	v i u ʒ i l a
nesnadno	n ɛ s n a d n o
kupovala	k u p o v a l a
Jindřiška	j i n d r̝ i ʃ k a
Hovorková	ɦ o v o r k o v aː
Příbram	p r̝ iː b r a m
nesmírně	n ɛ s m iː r ɲ ɛ
novelizována	n o v ɛ l i z o v aː n a
vnímáme	v ɲ iː m aː m ɛ
způsobu	s p uː s o b u
zámková	z aː m k o v aː
zaplavila	z a p l a v i l a
čtyřmi	t ʃ t i r̝ m i
jednotvárná	j ɛ d n o t v aː r n aː
architektovi	a r x i t ɛ k t o v i
estetické	ɛ s t ɛ t i t s k ɛː
ztvárnění	s t v aː r ɲ ɛ ɲ iː
Spočítal	s p o t ʃ iː t a l
přiměřeném	p r̝ i m ɲ ɛ r̝ ɛ n ɛː m
přesčasovou	p r̝ ɛ s t ʃ a s o v o u
dobří	d o b r̝ iː
zuby	z u b i
nehty	n ɛ ɦ t i
držíme	d r̩ ʒ iː m ɛ
něčeho	ɲ ɛ t ʃ ɛ ɦ o
uměleckého	u m ɲ ɛ l ɛ t s k ɛː ɦ o
barbarského	b a r b a r s k ɛː ɦ o
dabing	d a b i ŋ k
stálý	s t aː l iː
znáte	z n aː t ɛ
mudr	m u d r̩
koukolík	k o u k o l iː k
spoustu	s p o u s t u
časopisy	t ʃ a s o p i s i
získávali	z iː s k aː v a l i
řadách	r̝ a d aː x
východního	v iː x o d ɲ iː ɦ o
hledali	ɦ l ɛ d a l i
filiálky	f i l i aː l k i
plánovaných	p l aː n o v a n iː x
největším	n ɛ ɪ v j ɛ t ʃ iː m
kunovice	k u n o v i t s ɛ
klesly	k l ɛ s l i
jednotek	j ɛ d n o t ɛ k
odhaduje	o t ɦ a d u j ɛ
divadla	ɟ i v a d l a
Průměrný	p r uː m ɲ ɛ r n iː
plat	p l a t
automatického	a u t o m a t i t s k ɛː ɦ o
vyzvednutí	v i z v ɛ d n u c iː
faxu	f a k s u
vybaveného	v i b a v ɛ n ɛː ɦ o
nechcete	n ɛ x t s ɛ t ɛ
starostka	s t a r o s t k a
řádného	r̝ aː d n ɛː ɦ o
přečtení	p r̝ ɛ t ʃ t ɛ ɲ iː
tvrdila	t v r̩ ɟ i l a
podobných	p o d o b n iː x
nabídek	n a b iː d ɛ k
mraky	m r a k i
ivo	i v o
svozílka	s v o z iː l k a
půllitr	p uː l i t r̩
dvanáctistupňového	d v a n aː t s t i s t u p ɲ o v ɛː ɦ o
vyrobeného	v i r o b ɛ n ɛː ɦ o
minipivovaru	m i n i p i v o v a r u
prezentoval	p r ɛ z ɛ n t o v a l
daniel	d a ɲ i ɛ l
kroupa	k r o u p a
nevěrohodně	n ɛ v j ɛ r o ɦ o d ɲ ɛ
samotného	s a m o t n ɛː ɦ o
suchopárnou	s u x o p aː r n o u
učebnicí	u t ʃ ɛ b ɲ i t s iː
systematicky	s i s t ɛ m a t i t s k i
přehledně	p r̝ ɛ ɦ l ɛ d ɲ ɛ
personální	p ɛ r s o n aː l ɲ iː
jest	j ɛ s t
stanovování	s t a n o v o v aː ɲ iː
nábor	n aː b o r
propouštění	p r o p o u ʃ c ɛ ɲ iː
osobního	o s o b ɲ iː ɦ o
Nástup	n aː s t u p
Rakušanů	r a k u ʃ a n uː
Velcí	v ɛ l t s iː
obchodují	o p x o d u j iː
akciemi	a k t s i ɛ m i
přepážce	p r̝ ɛ p aː ʃ t s ɛ
Střediska	s t r̝ ɛ ɟ i s k a
výjimečnou	v iː j i m ɛ t ʃ n o u
milionové	m i l i o n o v ɛː
kufříku	k u f r̝ iː k u
febio	f ɛ b i j o
fera	f ɛ r a
feniče	f ɛ ɲ i t ʃ ɛ
nevyvratitelné	n ɛ v i v r a c i t ɛ l n ɛː
rozhodnutích	r o s ɦ o d n u c iː x
ovlivnila	o v l i v ɲ i l a
Zásadním	z aː s a d ɲ iː m
dělníků	ɟ ɛ l ɲ iː k uː
THP	t ɛː ɦ aː p ɛː
nynějších	n i ɲ ɛ j ʃ iː x
bauma	b a u m a
mnichově	m ɲ i x o v j ɛ
takoví	t a k o v iː
nepili	n ɛ p i l i
uklouzli	u k l o u z l i
orientován	o r i ɛ n t o v aː n
dálnic	d aː l ɲ i t s
železnic	ʒ ɛ l ɛ z ɲ i t s
telekomunikací	t ɛ l ɛ k o m u n i k a t s iː
zádrhel	z aː d r̩ ɦ ɛ l
městských	m ɲ ɛ s t s k iː x
dobrodinec	d o b r o ɟ i n ɛ t s
Přesčasovost	p r̝ ɛ s t ʃ a s o v o s t
třícet	t r̝ iː t s ɛ t
Zdánlivě	z d aː n l i v j ɛ
nenáročná	n ɛ n aː r o t ʃ n aː
pěkné	p j ɛ k n ɛː
prodlužování	p r o d l u ʒ o v aː ɲ iː
ekologického	ɛ k o l o ɡ i t s k ɛː ɦ o
řepkového	r̝ ɛ p k o v ɛː ɦ o
výraznými	v iː r a z n iː m i
nepočítá	n ɛ p o t ʃ iː t aː
nedojde	n ɛ d o j d ɛ
nějakému	ɲ ɛ j a k ɛː m u
dramatickému	d r a m a t i t s k ɛː m u
Sem	s ɛ m
kuponová	k u p o n o v aː
převody	p r̝ ɛ v o d i
rezervní	r ɛ z ɛ r v ɲ iː
fondy	f o n d i
Problémy	p r o b l ɛː m i
dopravními	d o p r a v ɲ iː m i
váhu	v aː ɦ u
Souhrn	s o u ɦ r̩ n
slev	s l ɛ v
tabulkou	t a b u l k o u
stanoven	s t a n o v ɛ n
celkových	t s ɛ l k o v iː x
zdražil	z d r a ʒ i l
t	t ɛː
předáci	p r̝ ɛ d aː t s i
každého	k a ʒ d ɛː ɦ o
jednotlivého	j ɛ d n o t l i v ɛː ɦ o
stabilitu	s t a b i l i t u
turek	t u r ɛ k
dominick	d o m i n i t s k
realizovala	r ɛ a l i z o v a l a
desetinu	d ɛ s ɛ c i n u
autům	a u t uː m
náledí	n aː l ɛ ɟ iː
klouže	k l o u ʒ ɛ
publicistiky	p u b l i t s i s t i k i
Ekonomický	ɛ k o n o m i t s k iː
rozbor	r o z b o r
ukázal	u k aː z a l
kooperace	k o o p ɛ r a t s ɛ
přepychem	p r̝ ɛ p i x ɛ m
ozvaly	o z v a l i
ojedinělé	o j ɛ ɟ i ɲ ɛ l ɛː
hlasy	ɦ l a s i
černá	t ʃ ɛ r n aː
kronika	k r o n i k a
wild	v i l t
duck	d u t s k
články	t ʃ l aː ŋ k i
pořadům	p o r̝ a d uː m
prostředníkem	p r o s t r̝ ɛ d ɲ iː k ɛ m
komunikaci	k o m u n i k a t s i
šéfdirigentem	ʃ ɛː v d i r i ɡ ɛ n t ɛ m
gerdem	ɡ ɛ r d ɛ m
albrechtem	a l b r ɛ x t ɛ m
generálním	ɡ ɛ n ɛ r aː l ɲ iː m
ředitelem	r̝ ɛ ɟ i t ɛ l ɛ m
ladislavem	l a d i s l a v ɛ m
kantorem	k a n t o r ɛ m
intendant	i n t ɛ n d a n t
stáže	s t aː ʒ ɛ
strávil	s t r aː v i l
ekonomickém	ɛ k o n o m i t s k ɛː m
obdoby	o b d o b i
Cílem	t s iː l ɛ m
vozí	v o z iː
vlečka	v l ɛ t ʃ k a
ocel	o t s ɛ l
měsíci	m ɲ ɛ s iː t s i
zavedla	z a v ɛ d l a
pravdou	p r a v d o u
náprava	n aː p r a v a
spousty	s p o u s t i
nedostatků	n ɛ d o s t a t k uː
silách	s i l aː x
vzata	v z a t a
ostatním	o s t a t ɲ iː m
psychologického	p s i x o l o ɡ i t s k ɛː ɦ o
nejděsivěji	n ɛ ɪ ɟ ɛ s i v j ɛ j i
vyhlodanou	v i ɦ l o d a n o u
někým	ɲ ɛ k iː m
promluvit	p r o m l u v i t
pamatovat	p a m a t o v a t
ponaučením	p o n a u t ʃ ɛ ɲ iː m
prémií	p r ɛː m i iː
zdravý	z d r a v iː
požádaly	p o ʒ aː d a l i
někdejší	ɲ ɛ k d ɛ ɪ ʃ iː
výroky	v iː r o k i
rozběhu	r o z b j ɛ ɦ u
krátkodobě	k r aː t k o d o b j ɛ
příznivé	p r̝ iː z ɲ i v ɛː
reakci	r ɛ a k t s i
kolaps	k o l a p s
uložil	u l o ʒ i l
investoval	i n v ɛ s t o v a l
neznehodnocovaly	n ɛ z n ɛ ɦ o d n o t s o v a l i
půjčovna	p uː j t ʃ o v n a
horských	ɦ o r s k iː x
kol	k o l
lékaři	l ɛː k a r̝ i
propočte	p r o p o t ʃ t ɛ
vyplácí	v i p l aː t s iː
uslyšel	u s l i ʃ ɛ l
výkřik	v iː k r̝ i k
zoufalství	z o u f a l s t v iː
úst	uː s t
jakéhosi	j a k ɛː ɦ o s i
poslance	p o s l a n t s ɛ
sergeje	s ɛ r ɡ ɛ j ɛ
kovaljova	k o v a l j o v a
usadil	u s a ɟ i l
docházet	d o x aː z ɛ t
hrůza	ɦ r uː z a
datu	d a t u
prosinec	p r o s i n ɛ t s
opravňují	o p r a v ɲ u j iː
desetiprocentní	d ɛ s ɛ c i p r o t s ɛ n t ɲ iː
slevě	s l ɛ v j ɛ
definitivní	d ɛ f i n i t i v ɲ iː
horizontální	ɦ o r i z o n t aː l ɲ iː
rozklad	r o s k l a t
milimetr	m i l i m ɛ t r̩
scény	s t s ɛː n i
hořice	ɦ o r̝ i t s ɛ
starostu	s t a r o s t u
místostarostu	m iː s t o s t a r o s t u
mimořádném	m i m o r̝ aː d n ɛː m
hořického	ɦ o r̝ i t s k ɛː ɦ o
odvolat	o d v o l a t
místním	m iː s t ɲ iː m
zástupcům	z aː s t u p t s uː m
parkování	p a r k o v aː ɲ iː
hotelem	ɦ o t ɛ l ɛ m
hotelové	ɦ o t ɛ l o v ɛː
garáži	ɡ a r aː ʒ i
radost	r a d o s t
šperkem	ʃ p ɛ r k ɛ m
sběratelské	z b j ɛ r a t ɛ l s k ɛː
pohnutky	p o ɦ n u t k i
klíčové	k l iː t ʃ o v ɛː
operace	o p ɛ r a t s ɛ
pracují	p r a t s u j iː
velikým	v ɛ l i k iː m
časovým	t ʃ a s o v iː m
nasazením	n a s a z ɛ ɲ iː m
sahá	s a ɦ aː
věřili	v j ɛ r̝ i l i
perspektivnost	p ɛ r s p ɛ k t i v n o s t
šestnáctého	ʃ ɛ s t n aː t s t ɛː ɦ o
dvojnásobek	d v o j n aː s o b ɛ k
ochotou	o x o t o u
naslouchat	n a s l o u x a t
připomínkám	p r̝ i p o m iː ŋ k aː m
zásobení	z aː s o b ɛ ɲ iː
navštívit	n a f ʃ c iː v i t
odborně	o d b o r ɲ ɛ
vedený	v ɛ d ɛ n iː
relaxační	r ɛ l a k s a t ʃ ɲ iː
poznatků	p o z n a t k uː
naučené	n a u t ʃ ɛ n ɛː
byznys	b i z n i s
bezúhonnou	b ɛ z uː ɦ o n o u
bezpochyby	b ɛ s p o x i b i
argumentům	a r ɡ u m ɛ n t uː m
pozorněji	p o z o r ɲ ɛ j i
usednou	u s ɛ d n o u
obrazovky	o b r a z o f k i
televizních	t ɛ l ɛ v i z ɲ iː x
besed	b ɛ s ɛ t
kulatých	k u l a t iː x
stolů	s t o l uː
dyby	d i b i
soudně	s o u d ɲ ɛ
zaregistrováno	z a r ɛ ɡ i s t r o v aː n o
přiklonit	p r̝ i k l o ɲ i t
optimistům	o p t i m i s t uː m
sázejí	s aː z ɛ j iː
rozdrobí	r o z d r o b iː
snadné	s n a d n ɛː
podnikat	p o d ɲ i k a t
ročním	r o t ʃ ɲ iː m
přiznat	p r̝ i z n a t
spousta	s p o u s t a
sféry	s f ɛː r i
soukromé	s o u k r o m ɛː
neúspěch	n ɛ uː s p j ɛ x
Vysoké	v i s o k ɛː
povedou	p o v ɛ d o u
Představme	p r̝ ɛ t s t a v m ɛ
vyšle	v i ʃ l ɛ
vaší	v a ʃ iː
Celý	t s ɛ l iː
žil	ʒ i l
domnění	d o m ɲ ɛ ɲ iː
odložené	o d l o ʒ ɛ n ɛː
proinvestoval	p r o i n v ɛ s t o v a l
stupně	s t u p ɲ ɛ
rozlišení	r o z l i ʃ ɛ ɲ iː
jemně	j ɛ m ɲ ɛ
koncernu	k o n t s ɛ r n u
Piech	p i ɛ x
klanu	k l a n u
padnout	p a d n o u t
nenechá	n ɛ n ɛ x aː
papíru	p a p iː r u
úměrně	uː m ɲ ɛ r ɲ ɛ
zvyšují	z v i ʃ u j iː
tiskárny	c i s k aː r n i
záviset	z aː v i s ɛ t
Odkud	o t k u t
polevili	p o l ɛ v i l i
islámské	i s l aː m s k ɛː
fronty	f r o n t i
spásy	s p aː s i
nakupovali	n a k u p o v a l i
bojovníci	b o j o v ɲ iː t s i
GIA	ɡ i a
využívali	v i u ʒ iː v a l i
prvořadé	p r̩ v o r̝ a d ɛː
tranzitní	t r a n z i t ɲ iː
věřím	v j ɛ r̝ iː m
dohodnu	d o ɦ o d n u
rozhání	r o s ɦ aː ɲ iː
něčemu	ɲ ɛ t ʃ ɛ m u
každoročně	k a ʒ d o r o t ʃ ɲ ɛ
koná	k o n aː
konat	k o n a t
říjnu	r̝ iː j n u
samozvaném	s a m o z v a n ɛː m
takzvaném	t a k z v a n ɛː m
grémiu	ɡ r ɛː m i j u
staví	s t a v iː
Mavet	m a v ɛ t
jednoúčelových	j ɛ d n o uː t ʃ ɛ l o v iː x
plnicích	p l̩ ɲ i t s iː x
prášky	p r aː ʃ k i
kašovité	k a ʃ o v i t ɛː
pastovité	p a s t o v i t ɛː
sponzorů	s p o n z o r uː
umožňující	u m o ʒ ɲ u j iː t s iː
znehodnocené	z n ɛ ɦ o d n o t s ɛ n ɛː
rybách	r i b aː x
policistova	p o l i t s i s t o v a
spoluvlastní	s p o l u v l a s t ɲ iː
zabývá	z a b iː v aː
poradenstvím	p o r a d ɛ n s t v iː m
považujete	p o v a ʒ u j ɛ t ɛ
nejvýznamnější	n ɛ ɪ v iː z n a m ɲ ɛ j ʃ iː
poválečného	p o v aː l ɛ t ʃ n ɛː ɦ o
vím	v iː m
pozorně	p o z o r ɲ ɛ
sledujete	s l ɛ d u j ɛ t ɛ
vzdává	v z d aː v aː
pocta	p o t s t a
bohu	b o ɦ u
Někdy	ɲ ɛ k d i
narušen	n a r u ʃ ɛ n
duch	d u x
univerzitní	u n i v ɛ r z i t ɲ iː
kremlu	k r ɛ m l u
neplatné	n ɛ p l a t n ɛː
parafa	p a r a f a
pomocníka	p o m o t s ɲ iː k a
iljušina	i l j u ʃ i n a
skladech	s k l a d ɛ x
dovozců	d o v o s t s uː
vybírat	v i b iː r a t
vytříděnou	v i t r̝ iː ɟ ɛ n o u
částečně	t ʃ aː s t ɛ t ʃ ɲ ɛ
opracovanou	o p r a t s o v a n o u
surovinu	s u r o v i n u
přehlídku	p r̝ ɛ ɦ l iː t k u
filmových	f i l m o v iː x
děl	ɟ ɛ l
bosenských	b o s ɛ n s k iː x
autorů	a u t o r uː
porušování	p o r u ʃ o v aː ɲ iː
číně	t ʃ iː ɲ ɛ
tibetu	t i b ɛ t u
chile	x i l ɛ
