Word	IPA transcription
Missionsschulen	m ɪ s ɪ oː n s ç uː l ə n
Bundesamt	b ʊ n d ə s a m t
Anerkennung	a n ɛ ʀ k ɛ n ʊ ŋ
politischer	p oː l iː t ɪ ʃ ɛ
eingestellt	a ɪ n ɡ ə ʃ t ɛ l t
Tomsk	t ɔ m s k
Haushaltsausschuß	h a ʊ s h a l t z a ʊ s ç uː s
nächster	n ɛ ç s t ɛ
Beratungen	b ə r a t ʊ ŋ ə n
Gesetzespaket	ɡ ə z ɛ t s ɛ s p a k eː t
abschließen	a p ʃ l iː s ə n
Berufsstand	b ə r ʊ f s ʃ t a n t
Architekten	a ʀ ç iː t ɛ k t ə n
Weiterentwicklung	v a ɪ t ɛ ɛ n t v ɪ k l ʊ ŋ
Innovation	ɪ n oː v a t s ɪ oː n
Wachstum	v a k s t uː m
Landeshaushalts	l a n d ə s h a ʊ s h a l t s
1993	a ɪ n t a ʊ z ə n t n ɔ ɪ n h ʊ n d ɛ t d r a ɪ ʊ n t n ɔ ɪ n t s ɪ ç
erreichte	ɛ ʀ r a ɪ ç t ə
Sparvorleistung	ʃ p a ʀ f oː ʀ l a ɪ s t ʊ ŋ
freigekauft	f r a ɪ ɡ eː k a ʊ f t
vieldeutig	f iː l d ɔ ɪ t ɪ ç
entscheidenden	ɛ n t ʃ a ɪ d ə n d ə n
Nr	n ʊ m ɛ
Cholera	k oː l eː r aː
Touristen	t uː r ɪ s t ə n
Regierungen	r eː ɡ iː r ʊ ŋ ə n
erleichtert	ɛ ʀ l a ɪ ç t ɛ t
Teilung	t a ɪ l ʊ ŋ
Bosniens	b ɔ s n ɪ ə n s
verabredeten	f ɛ ʀ a p r eː d ə t ə n
Allianz	a l iː a n t s
unterschätzende	ʊ n t ɛ ʃ ɛ t s ə n d ə
Baseler	b a z ə l ɛ
Lagerhalle	l a ɡ ɛ h a l ə
Firma	f ɪ ʀ m aː
Sandoz	z a n d oː t s
Woge	v oː ɡ ə
giftiger	ɡ ɪ f t ɪ ɡ ɛ
Chemikalien	ç eː m iː k a l ɪ ə n
herunterfloß	h ɛ r ʊ n t ɛ f l oː s
auffällige	a ʊ f f ɛ l ɪ ɡ ə
Häufung	h ɔ ɪ f ʊ ŋ
Unfallmeldungen	ʊ n f a l m ə l d ʊ ŋ ə n
kriegsmüde	k r iː k s m yː d ə
Erwartungen	ɛ ʀ v a ʀ t ʊ ŋ ə n
humanitäre	h uː m a n iː t ɛː r ə
Deutschlands	d ɔ ɪ t ʃ l a n t s
Europarates	ɔ ɪ oː p a r aː t ə s
Luxemburg	l ʊ k s ɛ m b ʊ ɐ k
streng	ʃ t ʀ ɛ ŋ
Grundsatz	ɡ r ʊ n d z a t s
Badera	b a d eː r aː
gesichert	ɡ ə z ɪ ç ɛ t
Voraussetzung	f oː r a ʊ s z ɛ t s ʊ ŋ
Nachbarstaaten	n a x b a ʀ s t aː t ə n
schlössen	ʃ l œ s ə n
Beliebtheit	b ə l iː p t a ɪ t
Stoff	ʃ t ɔ f
alters	a l t ɛ s
Märchen	m ɛː ʀ ç ə n
gewebt	ɡ ə v eː p t
Volksbefragung	f ɔ l k s b ɛ f r a ɡ ʊ ŋ
umstrittenen	ʊ m ʃ t ʀ ɪ t ə n ə n
Nahrungsmittel	n aː r ʊ ŋ s m ɪ t ə l
rationiert	r a t s ɪ oː n iː ʀ t
Energieversorgung	eː n ɛ ʀ ɡ iː f ɛ z ɔ ʀ ɡ ʊ ŋ
ferne	f ɛ ʀ n ə
Schrankensteuerer	ʃ r a n k ə n s t ɔ ɪ ə r ɛ
einsehen	a ɪ n z eː ə n
Auto	a ʊ t oː
anspringen	a n ʃ p r ɪ ŋ ə n
Jahreswende	j aː r ɛ s v ə n d ə
private	p r iː v aː t ə
Sicherheitsgesellschaft	z ɪ ç ɛ h a ɪ t s ɡ eː z ɛ l ʃ a f t
begann	b ə ɡ a n
Kölner	k œ l n ɛ
Villenviertel	v ɪ l ə n v iː ʀ t ə l
Hahnwald	h aː n v a l t
bewachen	b ə v a x ə n
horchten	h ɔ ʀ ç t ə n
eskalierte	ɛ s k a l iː ʀ t ə
Problem	p r oː b l eː m
Zuwanderung	t s uː v a n d ə r ʊ ŋ
zusätzlich	t s uː z ɛ t s l ɪ ç
sprunghaft	ʃ p r ʊ ŋ h a f t
steigenden	ʃ t a ɪ ɡ ə n d ə n
unkontrollierte	ʊ n k ɔ n t ʀ ɔ l iː ʀ t ə
Wirkungen	v ɪ ʀ k ʊ ŋ ə n
Videos	v iː d eː oː s
Motto	m ɔ t oː
Vorfahren	f oː ʀ f aː r ə n
gibt's	ɡ ɪ p t s
Sonnenschein	z ɔ n ə n ʃ a ɪ n
außerordentlich	a ʊ s eː r ɔ ʀ d ə n t l ɪ ç
schriftliche	ʃ r ɪ f t l ɪ ç ə
Hilfsangebote	h ɪ l f s a n ɡ ə b oː t ə
Gewohnheitsrecht	ɡ ə v oː n h a ɪ t s r ɛ ç t
zweifelsfrei	t s v a ɪ f ə l s f r a ɪ
Nachfolge	n a x f ɔ l ɡ ə
Mahrenholz	m aː r ə n h ɔ l t s
Vorschlagsrecht	f oː ʀ ʃ l a k s r ɛ ç t
zusteht	t s uː ʃ t eː t
gedroht	ɡ ə d r oː t
triumphalen	t ʀ iː ʊ m f aː l ə n
Wahlgang	v aː l ɡ a ŋ
Beregovoy	b ə r eː ɡ oː v ɔ ɪ
verantwortungslose	f ɛ ʀ a n t v ɔ ʀ t ʊ ŋ s l oː z ə
erfinderische	ɛ ʀ f ɪ n d ə r ɪ ʃ ə
Zwerge	t s v ɛ ʀ ɡ ə
gemietet	ɡ ə m iː t ə t
6,5	z ɛ k s f ʏ n f
Ausländern	a ʊ s l ɛ n d ɛ n
EG-Staaten	eː ɡ eː ʃ t aː t ə n
Vorschläge	f oː ʀ ʃ l ɛː ɡ ə
verdienen	f ɛ ʀ d iː n ə n
verfassungsmäßig	f ɛ ʀ f a s ʊ ŋ s m ɛː s ɪ ç
Karlsruher	k a ʀ l s r uː ɛ
Spruch	ʃ p r ʊ x
bittere	b ɪ t ə r ə
Pille	p ɪ l ə
Asylpolitik	a z ʏ l p oː l iː t iː k
Bedenken	b ə d ɛ ŋ k ə n
indes	ɪ n d ɛ s
wichtiger	v ɪ ç t ɪ ɡ ɛ
Streibls	ʃ t ʀ a ɪ b l s
Bemerkung	b ə m ɛ ʀ k ʊ ŋ
übertragenen	yː b ɛ t ʀ a ɡ ə n ə n
hörbar	h øː ʀ b aː ʀ
Passagiere	p a s a ʒ iː r ə
Kasernen	k a z ɛ n ə n
Einzelfragen	a ɪ n t s ɛ l f r aː ɡ ə n
fortan	f ɔ ʀ t aː n
Generalmajor	ɡ eː n ɛ r a l m a j oː ʀ
Niebling	n iː b l ɪ ŋ
zusammengearbeitet	t s uː z a m ə n ɡ ə a ʀ b a ɪ t ə t
gesuchte	ɡ ə z uː x t ə
Jordanien	j ɔ ʀ d a n ɪ ə n
geflohen	ɡ ə f l oː ə n
Syrien	z yː r iː ə n
Rauschgifthandel	r a ʊ ʃ ɡ ɪ f t a n d ə l
Verhängnis	f ɛ ʀ h ɛ ŋ n ɪ s
Löschflugzeuge	l œ ʃ f l ʊ k t s ɔ ɪ ɡ ə
Windverhältnisse	v ɪ n d f ɛ h ɛ l t n ɪ s ə
starten	ʃ t a ʀ t ə n
Freistaat	f r a ɪ s t aː t
438	f iː ʀ h ʊ n d ɛ t a x t ʊ n t d r a ɪ s ɪ ç
Polizeibeamter	p oː l iː t s a ɪ b eː a m t ɛ
froh	f r oː
Entscheidungen	ɛ n t ʃ a ɪ d ʊ ŋ ə n
sensiblen	z ɛ n z iː b l ə n
Rechtsgebieten	r ɛ ç t s ɡ eː b iː t ə n
Datenschutzbeauftragte	d a t ə n ʃ ʊ t s b eː a ʊ f t ʀ aː k t ə
Tierschutzbeauftragte	t iː ʀ ʃ ʊ t s b eː a ʊ f t ʀ aː k t ə
Denkmalschutzbeauftragte	d ɛ ŋ k m a l ʃ ʊ t s b eː a ʊ f t ʀ aː k t ə
demgemäß	d ɛ m ɡ eː m ɛː s
überbordenden	yː b ɛ b ɔ ʀ d ə n d ə n
rechtlichen	r ɛ ç t l ɪ ç ə n
Literatur	l iː t eː r a t uː ʀ
soweit	z oː v a ɪ t
nirgends	n ɪ ʀ ɡ ɛ n t s
gefährliche	ɡ ə f ɛː ʀ l ɪ ç ə
Körperverletzung	k œ ʀ p ɛ ʀ v ɛ ʀ l ɛ t s ʊ ŋ
freisetzen	f r a ɪ z ɛ t s ə n
Giften	ɡ ɪ f t ə n
Last	l a s t
Kontrollpunkte	k ɔ n t ʀ ɔ l p ʊ ŋ k t ə
errichtet	ɛ ʀ r ɪ ç t ə t
verdächtige	f ɛ ʀ d ɛ ç t ɪ ɡ ə
Fahrzeuge	f aː ʀ t s ɔ ɪ ɡ ə
anhalten	a n h a l t ə n
Umständen	ʊ m ʃ t ɛ n d ə n
unbesetzt	ʊ n b ə z ɛ t s t
bedeuten	b ə d ɔ ɪ t ə n
Idee	iː d eː
Referendums	r eː f eː r ɛ n d ʊ m s
endgültig	ɛ n t ɡ ʏ l t ɪ ç
Zinn	t s ɪ n
Landesprojekte	l a n d ə s p r oː j ɛ k t ə
dringlicher	d r ɪ ŋ l ɪ ç ɛ
Albert	a l b ɛ t
Osswald	ɔ s v a l t
hielt	h iː l t
Angelegenheit	a n ɡ ə l eː ɡ ə n h a ɪ t
opportun	ɔ p ɔ ʀ t uː n
Mailänder	m a ɪ l ɛ n d ɛ
mitteilen	m ɪ t t a ɪ l ə n
Artikel	a ʀ t iː k ə l
79	n ɔ ɪ n ʊ n t z iː p t s ɪ ç
Strafgesetzbuches	ʃ t ʀ a f ɡ eː z ɛ t s b ʊ x ə s
verantwortliche	f ɛ ʀ a n t v ɔ ʀ t l ɪ ç ə
Massenunruhen	m a s ə n ʊ n r uː ə n
Freiheitsstrafen	f r a ɪ h a ɪ t s ʃ t ʀ aː f ə n
15	f ʏ n f t s eː n
Selbstverteidigung	z ɛ l p s t f ɛ ʀ t a ɪ d ɪ ɡ ʊ ŋ
Koalitionsparteien	k oː a l iː t s ɪ oː n s p a ʀ t a ɪ ə n
mögliches	m øː k l ɪ ç ə s
juristisches	j uː r ɪ s t ɪ ʃ ə s
Duell	d uː ɛ l
entschuldigen	ɛ n t ʃ ʊ l d ɪ ɡ ə n
Grundgesetzes	ɡ r ʊ n d ɡ eː z ɛ t s ə s
sträubt	ʃ t ʀ ɔ ɪ p t
Brandenburgs	b r a n d ə n b ʊ ɐ k s
Fusion	f uː z j oː n
zustimmen	t s uː ʃ t ɪ m ə n
entschlossen	ɛ n t ʃ l ɔ s ə n
befürwortet	b ə f ʏ ʀ v ɔ ʀ t ə t
Palästinenserstaates	p a l ɛ s t iː n ə n z ɛ s t aː t ə s
Einfamilienhaus	a ɪ n f a m iː l ɪ ə n h a ʊ s
überlassen	yː b ɛ l a s ə n
Unterhaltung	ʊ n t ɛ h a l t ʊ ŋ
gewährleistet	ɡ ə v ɛː ʀ l a ɪ s t ə t
unfähig	ʊ n f ɛː ɪ ç
willens	v ɪ l ə n s
serbischen	z ɛ ʀ b ɪ ʃ ə n
Aggressoren	a ɡ r ɛ s oː r ə n
abzuschrecken	a p t s uː ʃ r ɛ k ə n
Sündenfall	z ʏ n d ə n f a l
fortlaufend	f ɔ ʀ t l a ʊ f ə n t
böses	b øː z ə s
zeugt	t s ɔ ɪ k t
Eingänge	a ɪ n ɡ ɛ ŋ ə
feinen	f a ɪ n ə n
Ipanema	iː p a n eː m aː
Leblonc	l eː p l ɔ n k
häßlichen	h ɛː s l ɪ ç ə n
gußeisernen	ɡ uː s a ɪ z ɛ n ə n
Gittern	ɡ ɪ t ɛ n
geschützt	ɡ ə ʃ ʏ t s t
Formel	f ɔ ʀ m ə l
Sieben	z iː b ə n
plus	p l ʊ s
eins	a ɪ n s
starb	ʃ t a ʀ p
parteipolitisch	p a ʀ t a ɪ p oː l iː t ɪ ʃ
ausgewogenen	a ʊ s ɡ ə v oː ɡ ə n ə n
Personalpaket	p ɛ ʀ z oː n a l p a k eː t
langfristige	l a ŋ f r ɪ s t ɪ ɡ ə
Erwerb	ɛ ʀ v ɛ ʀ p
AKP-Bananen	aː k aː p eː b a n aː n ə n
Importeure	ɪ m p ɔ ʀ t øː r ə
Polizist	p oː l iː t s ɪ s t
Entsolidarisierung	ɛ n t z oː l iː d a r iː z iː r ʊ ŋ
befürchten	b ə f ʏ ʀ ç t ə n
scheinen	ʃ a ɪ n ə n
Libanon-Krieg	l iː b a n oː n k r iː k
hineinziehen	h ɪ n a ɪ n t s iː ə n
islamistischen	ɪ s l a m ɪ s t ɪ ʃ ə n
herausgefordert	h ɛ r a ʊ s ɡ ə f ɔ ʀ d ɛ t
Hauses	h a ʊ z ə s
vorbereitende	f oː ʀ b ə r a ɪ t ə n d ə
Juli	j uː l iː
Tokio	t oː k ɪ oː
Gipfel	ɡ ɪ p f ə l
führenden	f yː r ə n d ə n
Industrienationen	ɪ n d ʊ s t ʀ ɪ ɛ n a t s ɪ oː n ə n
Abkommens	a p k ɔ m ə n s
restlose	r ɛ s t l oː z ə
irgendeinen	ɪ ʀ ɡ ə n d a ɪ n ə n
schützt	ʃ ʏ t s t
Atomangst	a t oː m a ŋ s t
wach	v a x
verstrahlte	f ɛ ʀ ʃ t ʀ aː l t ə
ungenießbare	ʊ n ɡ ə n iː s b aː r ə
2265	t s v a ɪ t a ʊ z ə n t t s v a ɪ h ʊ n d ɛ t f ʏ n f ʊ n t z ɛ ç t s ɪ ç
Liegenschaften	l iː ɡ ə n ʃ a f t ə n
NVA	ɛ n f a ʊ aː
34	f iː ʀ ʊ n t d r a ɪ s ɪ ç
587	f ʏ n f h ʊ n d ɛ t z iː b ə n ʊ n t a x t s ɪ ç
Dauernutzung	d a ʊ ɛ n ʊ t s ʊ ŋ
176	a ɪ n h ʊ n d ɛ t z ɛ k s ʊ n t z iː p t s ɪ ç
vorläufiger	f oː ʀ l ɔ ɪ f ɪ ɡ ɛ
Nutzung	n ʊ t s ʊ ŋ
Wartezeiten	v a ʀ t eː t s a ɪ t ə n
üblich	yː p l ɪ ç
Definition	d eː f iː n iː t s ɪ oː n
gemeinsamer	ɡ ə m a ɪ n z aː m ɛ
Architektur	a ʀ ç iː t ɛ k t uː ʀ
atlantischen	a t l a n t ɪ ʃ ə n
Erfolgsgeschichte	ɛ ʀ f ɔ l k s ɡ ɛ ʃ ɪ ç t ə
Konkurrenten	k ɔ n k ʊ r ɛ n t ə n
ringen	r ɪ ŋ ə n
ultimatives	ʊ l t iː m a t iː v ə s
Datum	d a t uː m
Rückkehr	r ʏ k eː ʀ
Niederlande	n iː d ɛ l a n d ə
regionaler	r eː ɡ ɪ oː n aː l ɛ
Produzent	p r oː d uː t s ɛ n t
Cannabis-Produkten	k a n a b ɪ s p r oː d ʊ k t ə n
Zeitungsbericht	t s a ɪ t ʊ n k s b eː r ɪ ç t
kleineres	k l a ɪ n ə r ə s
rechtzeitig	r ɛ ç t s a ɪ t ɪ ç
konservativ	k ɔ n z ɛ ʀ v a t iː f
bedeute	b ə d ɔ ɪ t ə
Einzelmeinung	a ɪ n t s ɛ l m a ɪ n ʊ ŋ
Richtschnur	r ɪ ç t ʃ n uː ʀ
einstigen	a ɪ n ʃ t iː ɡ ə n
Wohnhauses	v oː n h a ʊ z ə s
Malers	m a l ɛ s
Max	m aː k s
Liebermann	l iː b ɛ m a n
nördlich	n œ ʀ t l ɪ ç
Tores	t oː r ə s
Nagel	n a ɡ ə l
unterschiedlicher	ʊ n t ɛ ʃ iː t l ɪ ç ɛ
Dienstagnachmittag	d iː n s t a ɡ n a x m ɪ t aː k
Stellungen	ʃ t ɛ l ʊ ŋ ə n
Ortsrändern	ɔ ʀ t s r ɛ n d ɛ n
beschossen	b ə ʃ ɔ s ə n
Schieberring	ʃ iː b ɛ r ɪ ŋ
aufgebrochen	a ʊ f ɡ ə b r ɔ x ə n
Schwerverletzte	ʃ v eː ʀ f ɛ l ɛ t s t ə
Leichtverletzte	l a ɪ ç t f ɛ l ɛ t s t ə
Umzug	ʊ m t s uː k
verschieben	f ɛ ʀ ʃ iː b ə n
Beitrag	b a ɪ t ʀ aː k
historische	h ɪ s t oː r ɪ ʃ ə
Dimension	d iː m ɛ n z j oː n
Wismut	v ɪ s m uː t
angeht	a n ɡ eː t
fertiggestellt	f ɛ ʀ t i ç ɡ ə ʃ t ɛ l t
Kontakts	k ɔ n t a k t s
allenthalben	a l ə n t a l b ə n
Hut	h uː t
beliebt	b ə l iː p t
empfindet	ɛ m p f ɪ n d ə t
Schirmmützen	ʃ ɪ ʀ m ʏ t s ə n
ansehnlicher	a n z eː n l ɪ ç ɛ
Kutschma	k ʊ t ʃ m aː
verlangten	f ɛ ʀ l a ŋ t ə n
außerordentlichen	a ʊ s eː r ɔ ʀ d ə n t l ɪ ç ə n
Vollmachten	f ɔ l m a x t ə n
gründlich	ɡ r ʏ n t l ɪ ç
Arbeitsgebiet	a ʀ b a ɪ t s ɡ eː b iː t
eingearbeitet	a ɪ n ɡ ə a ʀ b a ɪ t ə t
sodann	z oː d a n
eingestuften	a ɪ n ɡ ə ʃ t ʊ f t ə n
richtigen	r ɪ ç t ɪ ɡ ə n
zuzuweisen	t s uː t s uː v a ɪ z ə n
übrige	ʏ b r ɪ ɡ ə
Afrika	a f r iː k aː
Asien	a z iː ə n
Unbehagen	ʊ n b ə h aː ɡ ə n
sichtbar	z ɪ ç t b aː ʀ
Selbstkritik	z ɛ l p s t k r iː t iː k
Reformeifer	r eː f ɔ ʀ m a ɪ f ɛ
prominenten	p r oː m iː n ɛ n t ə n
Parteipolitikers	p a ʀ t a ɪ p oː l iː t iː k ɛ s
bloßen	b l oː s ə n
Appell	a p ɛ l
Techniker	t ɛ ç n iː k ɛ
aufnehmen	a ʊ f n eː m ə n
Rau	r a ʊ
vorgezogen	f oː ʀ ɡ ə t s oː ɡ ə n
verbleibende	f ɛ ʀ b l a ɪ b ə n d ə
Wrack	v r a k
ausläuft	a ʊ s l ɔ ɪ f t
Zuge	t s uː ɡ ə
ideologieträchtigen	iː d eː oː l oː ɡ iː t ʀ ɛ ç t ɪ ɡ ə n
Passagen	p a s aː ɡ ə n
marginale	m a ʀ ɡ iː n aː l ə
beseitigt	b ə z a ɪ t ɪ ç t
Weihnachten	v a ɪ h n a x t ə n
Weihnachtspause	v a ɪ h n a x t s p a ʊ z ə
Feuerball	f ɔ ɪ ɛ b a l
Anhörung	a n h øː r ʊ ŋ
Probelauf	p r oː b ə l a ʊ f
Extremisten	ɛ k s t ʀ eː m ɪ s t ə n
Färbung	f ɛ ʀ b ʊ ŋ
entsetzlichen	ɛ n t z ɛ t s l ɪ ç ə n
Aufwind	a ʊ f v ɪ n t
Wiesbadener	v iː s b a d ə n ɛ
Version	v ɛ ʀ z j oː n
Briefschreibers	b r iː f ʃ r a ɪ b ɛ s
spielendes	ʃ p iː l ə n d ə s
altes	a l t ə s
Querschläger	k v ɛ ʀ ʃ l ɛː ɡ ɛ
sank	z a ŋ k
sechzehn	z ɛ ç t s eː n
33	d r a ɪ ʊ n t d r a ɪ s ɪ ç
Besatzungsmitglieder	b ə z a t s ʊ ŋ s m ɪ t ɡ l iː d ɛ
waghalsigen	v a k h a l z ɪ ɡ ə n
Manöver	m a n øː v ɛ
geholt	ɡ ə h ɔ l t
hört	h œ ʀ t
Gelegenheiten	ɡ ə l eː ɡ ə n h a ɪ t ə n
Außenstehender	a ʊ s ə n ʃ t eː ə n d ɛ
dazugehört	d aː t s uː ɡ ə h œ ʀ t
Einigung	a ɪ n ɪ ɡ ʊ ŋ
verkehrspolitische	f ɛ ʀ k eː ʀ s p oː l iː t ɪ ʃ ə
liegen	l iː ɡ ə n
Geheimnis	ɡ ə h a ɪ m n ɪ s
Matthias	m a t t iː aː s
Wissmann	v ɪ s m a n
NDR	ɛ n d eː ɛ ʀ
gebeten	ɡ ə b eː t ə n
Unbekannten	ʊ n b ə k a n t ə n
verpaßt	f ɛ ʀ p a s t
einiges	a ɪ n ɪ ɡ ə s
klarzustellen	k l a ʀ t s ʊ ʃ t ɛ l ə n
Strafverfolgungsbehörden	ʃ t ʀ a f f ɛ f ɔ l ɡ ʊ ŋ s b ə h œ ʀ d ə n
Meinungsbildung	m a ɪ n ʊ ŋ s b ɪ l d ʊ ŋ
Hintertreffen	h ɪ n t ɛ t ʀ ɛ f ə n
Meßblatt	m ɛ s b l a t
täglich	t ɛː k l ɪ ç
Kuhnert	k uː n ɛ t
161	a ɪ n h ʊ n d ɛ t a ɪ n ʊ n t z ɛ ç t s ɪ ç
291	t s v a ɪ h ʊ n d ɛ t a ɪ n ʊ n t n ɔ ɪ n t s ɪ ç
Kirchenpräsident	k ɪ ʀ ç ə n p r ɛː z iː d ɛ n t
evangelischen	eː v a ŋ ɛ l ɪ ʃ ə n
Kirche	k ɪ ʀ ç ə
Nassau	n a s a ʊ
Pfarrer	p f a r ɛ
Teilnehmerrekord	t a ɪ l n eː m ɛ r eː k ɔ ʀ t
bemerkenswertes	b ə m ɛ ʀ k ə n s v eː ʀ t ə s
Zeugnis	t s ɔ ɪ ɡ n ɪ s
Trauer	t ʀ a ʊ ɛ
Wetters	v ɛ t ɛ s
Schweiz	ʃ v a ɪ t s
verspätet	f ɛ ʀ ʃ p ɛː t ə t
anreisen	a n r a ɪ z ə n
Vorgaben	f oː ʀ ɡ aː b ə n
geltenden	ɡ ɛ l t ə n d ə n
verwirklichen	f ɛ ʀ v ɪ ʀ k l ɪ ç ə n
Trauergottesdienst	t ʀ a ʊ ɛ ɡ ɔ t ɛ s d iː n s t
Kathedrale	k a t h ɛ d r aː l ə
Nevers	n eː f ɛ s
zelebriert	t s eː l ɛ b r iː ʀ t
Bundes-SPD	b ʊ n d ə s ɛ s p eː d eː
Sicherheitskontrolle	z ɪ ç ɛ h a ɪ t s k ɔ n t ʀ ɔ l ə
Korridor	k ɔ r iː d oː ʀ
Ahnenporträts	aː n ə n p ɔ ʀ t ʀ ɛː t s
vorbei	f oː ʀ b a ɪ
Kies	k iː s
bestreuten	b ə ʃ t ʀ ɔ ɪ t ə n
Innenhof	ɪ n ə n h oː f
führt	f yː ʀ t
handverlesen	h a n t f ɛ ʀ l eː z ə n
wirkt	v ɪ ʀ k t
Landwirte	l a n t v ɪ ʀ t ə
Junihälfte	j uː n iː ɛ l f t ə
schönen	ʃ øː n ə n
allzuviel	a l t s uː v iː l
Trockenheit	t ʀ ɔ k ə n h a ɪ t
klagten	k l aː k t ə n
Regeln	r eː ɡ ə l n
Streitigkeiten	ʃ t ʀ a ɪ t ɪ ç k a ɪ t ə n
friedlich	f r iː t l ɪ ç
beilegen	b a ɪ l eː ɡ ə n
stürzt	ʃ t ʏ ʀ t s t
durchaus	d ʊ ɐ ç a ʊ s
bewährter	b ə v ɛː ʀ t ɛ
Wirtschaftsminister	v ɪ ʀ t ʃ a f t s m iː n ɪ s t ɛ
derartige	d eː r a ʀ t ɪ ɡ ə
Lappalien	l a p a l ɪ ə n
Veränderungen	f ɛ ʀ ɛ n d ə r ʊ ŋ ə n
unverkennbar	ʊ n f ɛ ʀ k ɛ n b aː ʀ
taktische	t a k t ɪ ʃ ə
grundsätzlichen	ɡ r ʊ n d z ɛ t s l ɪ ç ə n
Konzepten	k ɔ n t s ɛ p t ə n
Krupp-Stiftung	k r ʊ p ʃ t ɪ f t ʊ ŋ
interessiert	ɪ n t ə r ɛ s iː ʀ t
Stipendiaten	ʃ t iː p ə n d ɪ aː t ə n
Brasilien	b r a z iː l ɪ ə n
Bundesgerichtshof	b ʊ n d ə s ɡ eː r ɪ ç t s h oː f
Schadensfall	ʃ a d ə n s f a l
irgendeine	ɪ ʀ ɡ ə n d a ɪ n ə
stärkere	ʃ t ɛ ʀ k ə r ə
positiven	p oː z iː t iː v ə n
Phase	f aː z ə
Besinnung	b ə z ɪ n ʊ ŋ
nötig	n øː t ɪ ç
hingerissen	h ɪ n ɡ ə r ɪ s ə n
allgemeine	a l ɡ eː m a ɪ n ə
Wohlstand	v oː l ʃ t a n t
beruhe	b ə r uː ə
Leistung	l a ɪ s t ʊ ŋ
Beamter	b ə a m t ɛ
Kriminalität	k r iː m iː n aː l iː t ɛː t
etliche	eː t l ɪ ç ə
Dienstjahre	d iː n s t j aː r ə
abzuleisten	a p t s uː l a ɪ s t ə n
herausstelle	h ɛ r a ʊ s ʃ t ɛ l ə
vertrauen	f ɛ ʀ t ʀ a ʊ ə n
erklärlich	ɛ ʀ k l ɛː ʀ l ɪ ç
verständlich	f ɛ ʀ ʃ t ɛ n t l ɪ ç
Gefährte	ɡ ə f ɛː ʀ t ə
getöteten	ɡ ə t øː t ə t ə n
zornig	t s ɔ ʀ n ɪ ç
reagierte	r eː a ɡ iː ʀ t ə
gesicherte	ɡ ə z ɪ ç ɛ t ə
Erkenntnis	ɛ ʀ k ɛ n t n ɪ s
Regenfälle	r eː ɡ ə n f ɛ l ə
dauerten	d a ʊ ɛ t ə n
unärztliches	ʊ n ɛ ʀ t s t l ɪ ç ə s
menschenrechtlich	m ɛ n ʃ ə n r ɛ ç t l ɪ ç
unvertretbares	ʊ n f ɛ ʀ t ʀ eː t b aː r ə s
peinliche	p a ɪ n l ɪ ç ə
bloßgestellte	b l ɔ s ɡ ɛ ʃ t ɛ l t ə
Standespolitik	ʃ t a n d ɛ s p oː l iː t iː k
plebiszitären	p l eː b ɪ s t s iː t ɛː r ə n
Elementen	eː l eː m ɛ n t ə n
Entsprechung	ɛ n t ʃ p r ɛ ç ʊ ŋ
Parteileben	p a ʀ t a ɪ l eː b ə n
Wohnhäuser	v oː n h ɔ ɪ z ɛ
Innenstadt	ɪ n ə n s t a t
Detonation	d eː t oː n a t s ɪ oː n
zusammengefallen	t s uː z a m ə n ɡ ə f a l ə n
Bundesverfassungsgericht	b ʊ n d ə s f ɛ f a s ʊ ŋ s ɡ ə r ɪ ç t
Ablichtungsverbot	a p l ɪ ç t ʊ ŋ s f ɛ b oː t
einigermaßen	a ɪ n ɪ ɡ ɛ m aː s ə n
sinnlos	z ɪ n l oː s
Mordes	m ɔ ʀ d ə s
Ehefrauen	eː ɛ f r a ʊ ə n
angeklagt	a n ɡ ə k l aː k t
liefen	l iː f ə n
Sendungen	z ɛ n d ʊ ŋ ə n
Bibeljahr	b iː b ə l j aː ʀ
vorgenommene	f oː ʀ ɡ ə n ɔ m ə n ə
Kabinettsumbildung	k a b iː n ɛ t z ʊ m b ɪ l d ʊ ŋ
gebilligt	ɡ ə b ɪ l ɪ ç t
Militärsprecher	m iː l iː t ɛ ʀ ʃ p r ɛ ç ɛ
Fahrzeuges	f aː ʀ t s ɔ ɪ ɡ ə s
Uwe	uː v ə
Pausen	p a ʊ z ə n
derweil	d ɛ ʀ v a ɪ l
Lesebrille	l eː z ɛ b r ɪ l ə
hinweg	h ɪ n v eː k
Bildschirm	b ɪ l t ʃ ɪ ʀ m
Hochschuleingangsprüfungen	h oː x ʃ uː l a ɪ n ɡ a ŋ ʃ p r yː f ʊ ŋ ə n
lehnt	l eː n t
erstaunlicher	ɛ ʀ ʃ t a ʊ n l ɪ ç ɛ
Geschlossenheit	ɡ ə ʃ l ɔ s ə n h a ɪ t
verfällt	f ɛ ʀ f ɛ l t
Ideen	iː d eː n
Markt	m a ʀ k t
enge	ɛ ŋ ə
Fesseln	f ɛ s ə l n
vorschreiben	f oː ʀ ʃ r a ɪ b ə n
975	n ɔ ɪ n h ʊ n d ɛ t f ʏ n f ʊ n t z iː p t s ɪ ç
Stichwahl	ʃ t ɪ ç v aː l
Überschwemmungen	yː b ɛ ʃ v ɛ m ʊ ŋ ə n
