Word	IPA transcription
reproduit	ʁ ə p ʁ ɔ d y i
cyclique	s i k l i k
modifient	m ɔ d i f i
avantage	a v ɑ̃ t a ʒ
organise	ɔ ʁ ɡ a n i z
loteries	l ɔ t ə ʁ i
compilation	k ɔ̃ p i l a s j ɔ̃
communicants	k ɔ m y n i k ɑ̃
migration	m i ɡ ʁ a s j ɔ̃
insisté	ɛ̃ s i s t e
impérieuse	ɛ̃ p e ʁ j ø z
responsabiliser	ʁ ɛ s p ɔ̃ s a b i l i z e
fauves	f o v
proies	p ʁ w a
intention	ɛ̃ t ɑ̃ s j ɔ̃
sceaux	s o
estimant	ɛ s t i m ɑ̃
naturalisation	n a t y ʁ a l i z a s j ɔ̃
filiation	f i l j a s j ɔ̃
impressionne	ɛ̃ p ʁ ɛ s j ɔ n
apparente	a p a ʁ ɑ̃ t
imposante	ɛ̃ p o z ɑ̃ t
mètre	m ɛ t ʁ
basse	b a s
tendances	t ɑ̃ d ɑ̃ s
parcourent	p a ʁ k u ʁ
l'infographie	l ɛ̃ f ɔ ɡ ʁ a f i
constitutionnelle	k ɔ̃ s t i t y s j ɔ n ɛ l
l'élection	l e l ɛ k s j ɔ̃
empêchement	ɑ̃ p ɛ ʃ m ɑ̃
éventuel	e v ɑ̃ t y ɛ l
référendum	ʁ e f e ʁ ɑ̃ d ɔ m
députés	d e p y t e
pelotonné	p ə l ɔ t ɔ n e
ouvrait	u v ʁ ɛ
faïence	f a j ɑ̃ s
interlocuteur	ɛ̃ t ɛ ʁ l ɔ k y t œ ʁ
défiance	d e f j ɑ̃ s
aplombs	a p l ɔ̃
corne	k ɔ ʁ n
cornes	k ɔ ʁ n
qualitatifs	k a l i t a t i f
factures	f a k t y ʁ
archivage	a ʁ ʃ i v a ʒ
Neuf	n œ f
dotés	d ɔ t e
attribués	a t ʁ i b y e
jurys	d ʒ u ʁ i z
d'accessibilité	d a k s ɛ s i b i l i t e
anamorphoses	a n a m ɔ ʁ f o z
pôles	p o l
nez	n e
typé	t i p e
rappellera	ʁ a p ɛ l ʁ a
noisettes	n w a z ɛ t
grillées	ɡ ʁ i j e
arôme	a ʁ o m
torréfaction	t ɔ ʁ e f a k s j ɔ̃
malt	m a l t
caramel	k a ʁ a m ɛ l
senteur	s ɑ̃ t œ ʁ
vanille	v a n i j
chiffres	ʃ i f ʁ
provisoires	p ʁ ɔ v i z w a ʁ
disposons	d i s p o z ɔ̃
affinés	a f i n e
prochainement	p ʁ ɔ ʃ ɛ n m ɑ̃
l'os	l ɔ s
l'implant	l ɛ̃ p l ɑ̃
l'adéquation	l a d e k w a s j ɔ̃
l'outil	l u t i
forage	f ɔ ʁ a ʒ
sérieux	s e ʁ j ø
défend	d e f ɑ̃
résolutions	ʁ e z ɔ l y s j ɔ̃
prévues	p ʁ e v y
exercice	ɛ ɡ z ɛ ʁ s i s
attendues	a t ɑ̃ d y
mandat	m ɑ̃ d a
démission	d e m i s j ɔ̃
Utiliser	y t i l i z e
légères	l e ʒ ɛ ʁ
affichées	a f i ʃ e
terminent	t ɛ ʁ m i n
étendu	e t ɑ̃ d y
eues	y
plaintes	p l ɛ̃ t
discutons	d i s k y t ɔ̃
milliards	m i l j a ʁ
subvention	s y b v ɑ̃ s j ɔ̃
d'entreprendre	d ɑ̃ t ʁ ə p ʁ ɑ̃ d ʁ
pallier	p a l j e
l'absence	l a b s ɑ̃ s
gong	ɡ ɔ̃ ɡ
archet	a ʁ ʃ ɛ
hybrides	i b ʁ i d
clarinette	k l a ʁ i n ɛ t
devenant	d ə v n ɑ̃
violoncelle	v j ɔ l ɔ̃ s ɛ l
stimulant	s t i m y l ɑ̃
Qu'en	k ɑ̃
déclenché	d e k l ɑ̃ ʃ e
l'arrêt	l a ʁ ɛ
jean	ʒ ɑ̃
pierre	p j ɛ ʁ
s'arrêtent	s a ʁ ɛ t
suivront	s y i v ʁ ɔ̃
mercantiles	m ɛ ʁ k ɑ̃ t i l
atmosphériques	a t m ɔ s f e ʁ i k
hydraulique	i d ʁ o l i k
ci-contre	s i k ɔ̃ t ʁ
saines	s ɛ n
chromosome	k ʁ ɔ m o z o m
X	i k s
défectueux	d e f ɛ k t y ø
prévenir	p ʁ e v n i ʁ
larynx	l a ʁ ɛ̃ k s
laryngectomie	l a ʁ ɛ̃ ʒ ɛ k t ɔ m i
prive	p ʁ i v
malade	m a l a d
Clause	k l o z
circonstances	s i ʁ k ɔ̃ s t ɑ̃ s
psychologue	p s i k ɔ l ɔ ɡ
clause	k l o z
revêtements	ʁ ə v ɛ t m ɑ̃
multiplier	m y l t i p l i e
implants	ɛ̃ p l ɑ̃
diminuer	d i m i n y e
chirurgicales	ʃ i ʁ y ʁ ʒ i k a l
parisiens	p a ʁ i z j ɛ̃
améliore	a m e l j ɔ ʁ
endothéliales	ɑ̃ d ɔ t e l j a l
plaques	p l a k
stabilise	s t a b i l i z
réduisant	ʁ e d y i z ɑ̃
infarctus	ɛ̃ f a ʁ k t y s
myocarde	m j ɔ k a ʁ d
rassemble	ʁ a s ɑ̃ b l
confondus	k ɔ̃ f ɔ̃ d y
Répartition	ʁ e p a ʁ t i s j ɔ̃
abords	a b ɔ ʁ
vents	v ɑ̃
émetteurs	e m ɛ t œ ʁ
dioxyde	d j ɔ k s i d
soufre	s u f ʁ
disponibilité	d i s p ɔ n i b i l i t e
heure	œ ʁ
inviter	ɛ̃ v i t e
célébrités	s e l e b ʁ i t e
leaders	l iː d œ ʁ z
doux	d u
régulièrement	ʁ e ɡ y l j ɛ ʁ m ɑ̃
microbiologique	m i k ʁ ɔ b j ɔ l ɔ ʒ i k
l'alimentation	l a l i m ɑ̃ t a s j ɔ̃
créent	k ʁ e
atmosphère	a t m ɔ s f ɛ ʁ
sereine	s ə ʁ ɛ n
égale	e ɡ a l
Conservez	k ɔ̃ s ɛ ʁ v e
livret	l i v ʁ ɛ
justificatif	ʒ y s t i f i k a t i f
parcourus	p a ʁ k u ʁ y
l'hôpital	l o p i t a l
passionnant	p a s j ɔ n ɑ̃
cheminement	ʃ ə m i n m ɑ̃
expérimental	ɛ k s p e ʁ i m ɑ̃ t a l
prédécesseurs	p ʁ e d e s ɛ s œ ʁ
construite	k ɔ̃ s t ʁ y i t
pensez	p ɑ̃ s e
respectez	ʁ ɛ s p ɛ k t e
surchargez	s y ʁ ʃ a ʁ ʒ e
littorales	l i t ɔ ʁ a l
admise	a d m i z
inscrite	ɛ̃ s k ʁ i t
phonologique	f ɔ n ɔ l ɔ ʒ i k
sous-jacent	s u ʒ a s ɑ̃
significations	s i ɲ i f i k a s j ɔ̃
vocalique	v ɔ k a l i k
remettre	ʁ ə m ɛ t ʁ
bibliothécaire	b i b l i ɔ t e k ɛ ʁ
dignité	d i ɲ i t e
s'appliquent	s a p l i k
d'acquisition	d a k i z i s j ɔ̃
participeront	p a ʁ t i s i p ʁ ɔ̃
passai	p a s e
décidai	d e s i d e
sous-marin	s u m a ʁ ɛ̃
descendrait	d ɛ s ɑ̃ d ʁ ɛ
verrait	v ɛ ʁ ɛ
tourelle	t u ʁ ɛ l
bel	b ɛ l
munie	m y n i
hublots	y b l o
projecteurs	p ʁ ɔ ʒ ɛ k t œ ʁ
complétée	k ɔ̃ p l e t e
Partout	p a ʁ t u
puissante	p y i s ɑ̃ t
retentit	ʁ ə t ɑ̃ t i
inonde	i n ɔ̃ d
lumineuse	l y m i n ø z
pluie	p l y i
impératif	ɛ̃ p e ʁ a t i f
bibliographique	b i b l i ɔ ɡ ʁ a f i k
délivre	d e l i v ʁ
dispense	d i s p ɑ̃ s
équivalence	e k i v a l ɑ̃ s
d'études	d e t y d
supérieures	s y p e ʁ j œ ʁ
immeuble	i m m ø b l
déliés	d e l j e
inclinés	ɛ̃ k l i n e
solidairement	s ɔ l i d ɛ ʁ m ɑ̃
s'inscrivent	s ɛ̃ s k ʁ i v
perpendiculaire	p ɛ ʁ p ɑ̃ d i k y l ɛ ʁ
appellerez	a p ɛ l ʁ e
viendrait	v j ɛ̃ d ʁ ɛ
heureusement	ø ʁ ø z m ɑ̃
tore	t ɔ ʁ
supra	s y p ʁ a
additionnel	a d i s j ɔ n ɛ l
plasma	p l a s m a
imposées	ɛ̃ p o z e
transformateur	t ʁ ɑ̃ s f ɔ ʁ m a t œ ʁ
marines	m a ʁ i n
?	
P	p e
S	ɛ s
contiennent	k ɔ̃ t j ɛ n
spécifiquement	s p e s i f i k m ɑ̃
comptabilité	k ɔ̃ t a b i l i t e
mercatique	m ɛ ʁ k a t i k
export	ɛ k s p ɔ ʁ
préparer	p ʁ e p a ʁ e
apprentissage	a p ʁ ɑ̃ t i s a ʒ
Doté	d ɔ t e
imagerie	i m a ʒ ʁ i
chimiothérapie	ʃ i m j ɔ t e ʁ a p i
intéresserons	ɛ̃ t e ʁ ɛ s ʁ ɔ̃
méthyles	m ɛː j t a j l z
hydrophobes	i d ʁ ɔ f ɔ b
traitons	t ʁ ɛ t ɔ̃
déduisons	d e d y i z ɔ̃
optimal	ɔ p t i m a l
L'expérimentation	l ɛ k s p e ʁ i m ɑ̃ t a s j ɔ̃
mauvaise	m o v ɛ z
idée	i d e
nerveux	n ɛ ʁ v ø
passionnés	p a s j ɔ n e
quotidiens	k ɔ t i d j ɛ̃
s	ɛ s
locataires	l ɔ k a t ɛ ʁ
l'aspect	l a s p ɛ k t
appartenaient	a p a ʁ t ə n ɛ
soeurs	s œ ʁ
visitation	v i z i t a s j ɔ̃
minimes	m i n i m
malheureusement	m a l ø ʁ ø z m ɑ̃
qu'eux	k ø
Regards	ʁ ə ɡ a ʁ
ouvre	u v ʁ
chantiers	ʃ ɑ̃ t j e
poursuivront	p u ʁ s y i v ʁ ɔ̃
prochain	p ʁ ɔ ʃ ɛ̃
lobe	l ɔ b
pariétal	p a ʁ j e t a l
fissure	f i s y ʁ
latérale	l a t e ʁ a l
postérieure	p ɔ s t e ʁ j œ ʁ
horizontale	ɔ ʁ i z ɔ̃ t a l
voudrais	v u d ʁ ɛ
pair	p ɛ ʁ
d'importantes	d ɛ̃ p ɔ ʁ t ɑ̃ t
d'octroi	d ɔ k t ʁ w a
retrait	ʁ ə t ʁ ɛ
l'autorisation	l o t o ʁ i z a s j ɔ̃
moraux	m ɔ ʁ o
s'inspirer	s ɛ̃ s p i ʁ e
dégagée	d e ɡ a ʒ e
foncière	f ɔ̃ s j ɛ ʁ
affectant	a f ɛ k t ɑ̃
commerciales	k ɔ m ɛ ʁ s j a l
monnaie	m ɔ n ɛ
circule	s i ʁ k y l
bourgades	b u ʁ ɡ a d
condamnées	k ɔ̃ d a n e
troc	t ʁ ɔ k
exprime	ɛ k s p ʁ i m
démontrée	d e m ɔ̃ t ʁ e
expérimentation	ɛ k s p e ʁ i m ɑ̃ t a s j ɔ̃
vraie	v ʁ ɛ
grandeur	ɡ ʁ ɑ̃ d œ ʁ
exemplaire	ɛ ɡ z ɑ̃ p l ɛ ʁ
l'exemplarité	l ɛ ɡ z ɑ̃ p l a ʁ i t e
recherché	ʁ ə ʃ ɛ ʁ ʃ e
emblématiques	ɑ̃ b l e m a t i k
confirmé	k ɔ̃ f i ʁ m e
inscription	ɛ̃ s k ʁ i p s j ɔ̃
marchands	m a ʁ ʃ ɑ̃
rationalisées	ʁ a s j ɔ n a l i z e
dominent	d ɔ m i n
compter	k ɔ̃ t e
soumet	s u m ɛ
nuits	n y i
noir	n w a ʁ
ballet	b a l ɛ
astres	a s t ʁ
fascinant	f a s i n ɑ̃
évitera	e v i t ʁ a
clavier	k l a v j e
papier	p a p j e
glissée	ɡ l i s e
tiroir	t i ʁ w a ʁ
réduire	ʁ e d y i ʁ
skis	s k i
retrouvé	ʁ ə t ʁ u v e
quelqu'un	k ɛ l k œ̃
rentrée	ʁ ɑ̃ t ʁ e
id	i d
restreint	ʁ ɛ s t ʁ ɛ̃
couper	k u p e
automatiquement	o t o m a t i k m ɑ̃
bloquer	b l ɔ k e
autorisées	o t o ʁ i z e
rhovyl	ʁ ɔ v i l
beau	b o
ininflammable	i n ɛ̃ f l a m a b l
antiseptique	ɑ̃ t i s ɛ p t i k
chauffe	ʃ o f
stériliser	s t e ʁ i l i z e
pratiquent	p ʁ a t i k
jeux	ʒ ø
insiste	ɛ̃ s i s t
parotide	p a ʁ ɔ t i d
délicate	d e l i k a t
nerf	n ɛ ʁ
facial	f a s j a l
glande	ɡ l ɑ̃ d
superficiel	s y p ɛ ʁ f i s j ɛ l
appréciées	a p ʁ e s j e
éleveurs	e l v œ ʁ
élevage	e l v a ʒ
docilité	d ɔ s i l i t e
productivité	p ʁ ɔ d y k t i v i t e
longévité	l ɔ̃ ʒ e v i t e
facilité	f a s i l i t e
vêlage	v ɛ l a ʒ
décroissant	d e k ʁ w a s ɑ̃
orange	ɔ ʁ ɑ̃ ʒ
cyan	s j ɑ̃
foncé	f ɔ̃ s e
rythme	ʁ i t m
parlementaire	p a ʁ l ə m ɑ̃ t ɛ ʁ
varié	v a ʁ j e
affectations	a f ɛ k t a s j ɔ̃
exigent	ɛ ɡ z i ʒ
Sont	s ɔ̃
électeurs	e l ɛ k t œ ʁ
déterminées	d e t ɛ ʁ m i n e
sexes	s ɛ k s
jouissant	ʒ u i s ɑ̃
Conclure	k ɔ̃ k l y ʁ
japonaise	ʒ a p ɔ n ɛ z
réjouit	ʁ e ʒ u i
prestigieuse	p ʁ ɛ s t i ʒ j ø z
retombées	ʁ ə t ɔ̃ b e
l'institut	l ɛ̃ s t i t y
d'associer	d a s ɔ s j e
fondamentalistes	f ɔ̃ d a m ɑ̃ t a l i s t
animal	a n i m a l
génome	ʒ e n o m
génétiques	ʒ e n e t i k
attachement	a t a ʃ m ɑ̃
humanistes	y m a n i s t
non-croyants	n ɔ̃ k ʁ w a j ɑ̃
appartenances	a p a ʁ t ə n ɑ̃ s
impositions	ɛ̃ p o z i s j ɔ̃
l'assiette	l a s j ɛ t
jugé	ʒ y ʒ e
inconstitutionnel	ɛ̃ k ɔ̃ s t i t y s j ɔ n ɛ l
apprendra	a p ʁ ɑ̃ d ʁ a
dessinée	d ɛ s i n e
d'hier	d j ɛ ʁ
forums	f ɔ ʁ ɔ m
boites	b w a t
prophylactique	p ʁ ɔ f i l a k t i k
soixante-dix	s w a s ɑ̃ t d i s
mainlevée	m ɛ̃ l v e
formée	f ɔ ʁ m e
adressé	a d ʁ ɛ s e
procureur	p ʁ ɔ k y ʁ œ ʁ
jogging	d ʒ ɔ ɡ i ŋ
t-shirt	t iː ʃ œː ʁ t
baskets	b a s k ɛ t
kimono	k i m ɔ n o
sentez	s ɑ̃ t e
régulières	ʁ e ɡ y l j ɛ ʁ
desquelles	d e k ɛ l
analysés	a n a l i z e
ultérieures	y l t e ʁ j œ ʁ
indicées	ɛ̃ d i s e
finis	f i n i
infinis	ɛ̃ f i n i
usuels	y z y ɛ l
ordinaux	ɔ ʁ d i n o
encyclopédie	ɑ̃ s i k l ɔ p e d i
majeur	m a ʒ œ ʁ
annexes	a n ɛ k s
concluant	k ɔ̃ k l y ɑ̃
illustrent	i l y s t ʁ
dotations	d ɔ t a s j ɔ̃
versées	v ɛ ʁ s e
concerner	k ɔ̃ s ɛ ʁ n e
cotisation	k ɔ t i z a s j ɔ̃
allocations	a l ɔ k a s j ɔ̃
supplémentaire	s y p l e m ɑ̃ t ɛ ʁ
engagés	ɑ̃ ɡ a ʒ e
longue	l ɔ̃ ɡ
l'étendue	l e t ɑ̃ d y
animé	a n i m e
combats	k ɔ̃ b a
rompu	ʁ ɔ̃ p y
organisme	ɔ ʁ ɡ a n i s m
âgée	a ʒ e
pudique	p y d i k
jeune	ʒ ø n
fille	f i j
ose	o z
poindre	p w ɛ̃ d ʁ
exprimer	ɛ k s p ʁ i m e
notions	n ɔ s j ɔ̃
d'hétérogénéité	d e t e ʁ ɔ ʒ e n e i t e
d'anisotropie	d a n i z ɔ t ʁ ɔ p i
ouverte	u v ɛ ʁ t
dispenser	d i s p ɑ̃ s e
diplômes	d i p l o m
symbiose	s ɛ̃ b j o z
Jusqu	ʒ y s k
cubique	k y b i k
anisotropie	a n i z ɔ t ʁ ɔ p i
manuscrite	m a n y s k ʁ i t
étiquette	e t i k ɛ t
gravée	ɡ ʁ a v e
d'énergie	d e n ɛ ʁ ʒ i
cuisinière	k y i z i n j ɛ ʁ
initiatrice	i n i s j a t ʁ i s
appelée	a p l e
preneur	p ʁ ə n œ ʁ
risquent	ʁ i s k
universel	y n i v ɛ ʁ s ɛ l
dérobé	d e ʁ ɔ b e
consacrer	k ɔ̃ s a k ʁ e
appartenance	a p a ʁ t ə n ɑ̃ s
perdants	p ɛ ʁ d ɑ̃
traversées	t ʁ a v ɛ ʁ s e
négatives	n e ɡ a t i v
vallées	v a l e
alpines	a l p i n
fondements	f ɔ̃ d m ɑ̃
tournée	t u ʁ n e
recevez	ʁ ə s ə v e
balle	b a l
vivez	v i v e
subirez	s y b i ʁ e
visuels	v i z y ɛ l
tunnel	t y n ɛ l
décrits	d e k ʁ i
insérés	ɛ̃ s e ʁ e
rompus	ʁ ɔ̃ p y
stabiliser	s t a b i l i z e
polyculture	p o l i k y l t y ʁ
rendus	ʁ ɑ̃ d y
procurer	p ʁ ɔ k y ʁ e
somme	s ɔ m
admissions	a d m i s j ɔ̃
ultime	y l t i m
municipal	m y n i s i p a l
communal	k ɔ m y n a l
bébé	b e b e
promesses	p ʁ ɔ m ɛ s
alfa	a l f a
adage	a d a ʒ
colvert	k ɔ l v ɛ ʁ
hall	ɦ ɔː l
haras	a ʁ a
cheval	ʃ ə v a l
d'usage	d y z a ʒ
éclaircir	e k l ɛ ʁ s i ʁ
l'affaire	l a f ɛ ʁ
considération	k ɔ̃ s i d e ʁ a s j ɔ̃
parisien	p a ʁ i z j ɛ̃
situent	s i t y
potion	p ɔ s j ɔ̃
amère	a m ɛ ʁ
promettre	p ʁ ɔ m ɛ t ʁ
rébarbatif	ʁ e b a ʁ b a t i f
jalousie	ʒ a l u z i
calomnies	k a l ɔ m n i
moqueries	m ɔ k ə ʁ i
paroles	p a ʁ ɔ l
empruntées	ɑ̃ p ʁ œ̃ t e
L'apparente	l a p a ʁ ɑ̃ t
robustesse	ʁ ɔ b y s t ɛ s
dotent	d ɔ t
équivalent	e k i v a l ɑ̃
occidentaux	ɔ k s i d ɑ̃ t o
Revues	ʁ ə v y
privilégiés	p ʁ i v i l e ʒ j e
significatifs	s i ɲ i f i k a t i f
illustreront	i l y s t ʁ ə ʁ ɔ̃
vaccination	v a k s i n a s j ɔ̃
précisés	p ʁ e s i z e
garnison	ɡ a ʁ n i z ɔ̃
laryngée	l a ʁ ɛ̃ ʒ e
sagittale	s a ʒ i t a l
médiane	m e d j a n
analysant	a n a l i z ɑ̃
cavités	k a v i t e
pharyngée	f a ʁ ɛ̃ ʒ e
tracts	t ʁ a k t
distribuer	d i s t ʁ i b y e
bars	b a ʁ
concerts	k ɔ̃ s ɛ ʁ
adapté	a d a p t e
caméras	k a m e ʁ a
participer	p a ʁ t i s i p e
guide	ɡ i d
envoyé	ɑ̃ v w a j e
potentielle	p ɔ t ɑ̃ s j ɛ l
parler	p a ʁ l e
probables	p ʁ ɔ b a b l
d'environ	d ɑ̃ v i ʁ ɔ̃
réalisons	ʁ e a l i z ɔ̃
cyclones	s i k l ɔ n
secondaires	s ə ɡ ɔ̃ d ɛ ʁ
stratification	s t ʁ a t i f i k a s j ɔ̃
verticale	v ɛ ʁ t i k a l
autorise	o t o ʁ i z
distinguant	d i s t ɛ̃ ɡ ɑ̃
votés	v ɔ t e
budgets	b y d ʒ ɛ
trésor	t ʁ e z ɔ ʁ
néanmoins	n e ɑ̃ m w ɛ̃
averti	a v ɛ ʁ t i
fragment	f ʁ a ɡ m ɑ̃
modifié	m ɔ d i f j e
chantilly	t ʃ a̟ː n t œ l i
sèvres	s ɛ v ʁ
lion	l j ɔ̃
tint	t ɛ̃
péchés	p e ʃ e
infortune	ɛ̃ f ɔ ʁ t y n
couvrir	k u v ʁ i ʁ
drogues	d ʁ ɔ ɡ
négligeable	n e ɡ l i ʒ a b l
incarcérée	ɛ̃ k a ʁ s e ʁ e
litige	l i t i ʒ
saisi	s ɛ z i
décoratifs	d e k ɔ ʁ a t i f
cadeaux	k a d o
distribués	d i s t ʁ i b y e
ignorée	i n j ɔ ʁ e
méconnue	m e k ɔ n y
imposée	ɛ̃ p o z e
respecteraient	ʁ ɛ s p ɛ k t ə ʁ ɛ
cadrage	k a d ʁ a ʒ
acceptables	a k s ɛ p t a b l
acceptées	a k s ɛ p t e
d'heures	d œ ʁ
indicateur	ɛ̃ d i k a t œ ʁ
loyer	l w a j e
fabricant	f a b ʁ i k ɑ̃
distributeur	d i s t ʁ i b y t œ ʁ
bond	b ɔ̃
vint	v ɛ̃
bastides	b a s t i d
médiévales	m e d j e v a l
fortifiées	f ɔ ʁ t i f j e
tracé	t ʁ a s e
contrer	k ɔ̃ t ʁ e
invasions	ɛ̃ v a z j ɔ̃
étayée	e t ɛ j e
pressentis	p ʁ ɛ s ɑ̃ t i
déposée	d e p o z e
délais	d e l ɛ
possédez	p ɔ s e d e
l'écran	l e k ʁ ɑ̃
démarrez	d e m a ʁ e
Libre	l i b ʁ
servage	s ɛ ʁ v a ʒ
emprisonnée	ɑ̃ p ʁ i z ɔ n e
convictions	k ɔ̃ v i k s j ɔ̃
doutes	d u t
timorés	t i m ɔ ʁ e
effrois	e f ʁ w a
courtisans	k u ʁ t i z ɑ̃
cynisme	s i n i s m
fatalisme	f a t a l i s m
bourreaux	b u ʁ o
assume	a s y m
contrition	k ɔ̃ t ʁ i s j ɔ̃
résidence	ʁ e z i d ɑ̃ s
demandée	d ə m ɑ̃ d e
vérification	v e ʁ i f i k a s j ɔ̃
représenté	ʁ ə p ʁ e z ɑ̃ t e
modulo	m ɔ d y l o
encodés	ɑ̃ k ɔ d e
imprimé	ɛ̃ p ʁ i m e
cote	k ɔ t
repérage	ʁ ə p e ʁ a ʒ
délicates	d e l i k a t
compilateur	k ɔ̃ p i l a t œ ʁ
C	s e
pur	p y ʁ
assembleur	a s ɑ̃ b l œ ʁ
bloqué	b l ɔ k e
conforme	k ɔ̃ f ɔ ʁ m
Saison	s ɛ z ɔ̃
drapeaux	d ʁ a p o
sélectionnées	s e l ɛ k s j ɔ n e
Disons	d i z ɔ̃
rituel	ʁ i t y ɛ l
prenaient	p ʁ ə n ɛ
coutume	k u t y m
parcouru	p a ʁ k u ʁ y
consécutifs	k ɔ̃ s e k y t i f
perceptions	p ɛ ʁ s ɛ p s j ɔ̃
auditives	o d i t i v
Sélectionnez	s e l ɛ k s j ɔ n e
africain	a f ʁ i k ɛ̃
répertoriés	ʁ e p ɛ ʁ t ɔ ʁ j e
impôt	ɛ̃ p o
payé	p ɛ j e
surtravail	s y ʁ t ʁ a v a j
incorporé	ɛ̃ k ɔ ʁ p ɔ ʁ e
marchandise	m a ʁ ʃ ɑ̃ d i z
labeur	l a b œ ʁ
désaffectations	d e z a f ɛ k t a s j ɔ̃
exquises	ɛ k s k i z
prodigieusement	p ʁ ɔ d i ʒ j ø z m ɑ̃
instruite	ɛ̃ s t ʁ y i t
folle	f ɔ l
amoureux	a m u ʁ ø
éprouva	e p ʁ u v a
cruelles	k ʁ y ɛ l
supportées	s y p ɔ ʁ t e
thésard	t e z a ʁ
compensent	k ɔ̃ p ɑ̃ s
aérodynamiques	a e ʁ ɔ d i n a m i k
vitrées	v i t ʁ e
transforment	t ʁ ɑ̃ s f ɔ ʁ m
véritables	v e ʁ i t a b l
solaires	s ɔ l ɛ ʁ
suisse	s y i s
abondantes	a b ɔ̃ d ɑ̃ t
chutes	ʃ y t
neige	n ɛ ʒ
provoqué	p ʁ ɔ v ɔ k e
Valais	v a l ɛ
fermées	f ɛ ʁ m e
chalets	ʃ a l ɛ
évacués	e v a k y e
optiques	ɔ p t i k
limitations	l i m i t a s j ɔ̃
cession	s ɛ s j ɔ̃
inégal	i n e ɡ a l
décidable	d e s i d a b l
sous-classes	s u k l a s
exponentielle	ɛ k s p ɔ n ɑ̃ s j ɛ l
finement	f i n m ɑ̃
divisés	d i v i z e
transformateurs	t ʁ ɑ̃ s f ɔ ʁ m a t œ ʁ
sable	s a b l
fonderie	f ɔ̃ d ʁ i
charbon	ʃ a ʁ b ɔ̃
actif	a k t i f
absorbants	a b s ɔ ʁ b ɑ̃
pouvais	p u v ɛ
manquer	m ɑ̃ k e
préoccupante	p ʁ e ɔ k y p ɑ̃ t
disparu	d i s p a ʁ y
l'occasion	l ɔ k a z j ɔ̃
envoya	ɑ̃ v w a j a
précaire	p ʁ e k ɛ ʁ
implanter	ɛ̃ p l ɑ̃ t e
transmissibles	t ʁ ɑ̃ s m i s i b l
Sous	s u
restauration	ʁ ɛ s t o ʁ a s j ɔ̃
surnom	s y ʁ n ɔ̃
moquerie	m ɔ k ʁ i
s'envenima	s ɑ̃ v n i m a
vaincus	v ɛ̃ k y
trouvèrent	t ʁ u v ɛ ʁ
vainqueurs	v ɛ̃ k œ ʁ
d'évaluer	d e v a l y e
intellectuelles	ɛ̃ t ɛ l ɛ k t y ɛ l
adaptables	a d a p t a b l
potentialités	p ɔ t ɑ̃ s j a l i t e
colossale	k ɔ l ɔ s a l
talents	t a l ɑ̃
appauvrit	a p o v ʁ i
l'appel	l a p ɛ l
entrant	ɑ̃ t ʁ ɑ̃
hypersensible	i p ɛ ʁ s ɑ̃ s i b l
bijou	b i ʒ u
opportun	ɔ p ɔ ʁ t œ̃
catastrophes	k a t a s t ʁ ɔ f
végétaux	v e ʒ e t o
dents	d ɑ̃
boeuf	b œ f
mouton	m u t ɔ̃
lièvre	l j ɛ v ʁ
voraces	v ɔ ʁ a s
pointues	p w ɛ̃ t y
chat	ʃ a
loup	l u
renard	ʁ ə n a ʁ
sentier	s ɑ̃ t j e
grimpe	ɡ ʁ ɛ̃ p
chaud	ʃ o
envie	ɑ̃ v i
dormir	d ɔ ʁ m i ʁ
intensifier	ɛ̃ t ɑ̃ s i f j e
jumelages	ʒ y m l a ʒ
séance	s e ɑ̃ s
exploration	ɛ k s p l ɔ ʁ a s j ɔ̃
coulisses	k u l i s
cinémas	s i n e m a
squares	s k w a ʁ
gares	ɡ a ʁ
apparemment	a p a ʁ a m ɑ̃
anodins	a n ɔ d ɛ̃
magique	m a ʒ i k
Farcir	f a ʁ s i ʁ
canard	k a n a ʁ
pommes	p ɔ m
préparées	p ʁ e p a ʁ e
placer	p l a s e
poêlon	p w a l ɔ̃
fonte	f ɔ̃ t
pomme	p ɔ m
l'oignon	l o n j ɔ̃
tranché	t ʁ ɑ̃ ʃ e
minces	m ɛ̃ s
lard	l a ʁ
salé	s a l e
poitrine	p w a t ʁ i n
ordinateurs	ɔ ʁ d i n a t œ ʁ
contingent	k ɔ̃ t ɛ̃ ʒ ɑ̃
brigade	b ʁ i ɡ a d
sapeurs	s a p œ ʁ
pompiers	p ɔ̃ p j e
finlandais	f ɛ̃ l ɑ̃ d ɛ
s'en	s ɑ̃
conséquent	k ɔ̃ s e k ɑ̃
réduite	ʁ e d y i t
suffit	s y f i
classer	k l a s e
numérotation	n y m e ʁ ɔ t a s j ɔ̃
correspondront	k ɔ ʁ ɛ s p ɔ̃ d ʁ ɔ̃
définitive	d e f i n i t i v
Six	s i s
transcription	t ʁ ɑ̃ s k ʁ i p s j ɔ̃
procès	p ʁ ɔ s ɛ
tract	t ʁ a k t
flottent	f l ɔ t
indécis	ɛ̃ d e s i
voluptés	v ɔ l y p t e
spiritualisent	s p i ʁ i t y a l i z
chair	ʃ ɛ ʁ
demandant	d ə m ɑ̃ d ɑ̃
Considérant	k ɔ̃ s i d e ʁ ɑ̃
condamnée	k ɔ̃ d a n e
punie	p y n i
bouleversements	b u l v ɛ ʁ s ə m ɑ̃
